Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 7:5,"διὰ τί οὐ περιπατοῦσιν οἱ μαθηταί σου κατὰ τὴν παράδοσιν τῶν πρεσβυτέρων,",ἀλλὰ,κοιναῖς χερσὶν ἐσθίουσιν τὸν ἄρτον;,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 7:15,"οὐδέν ἐστιν ἔξωθεν τοῦ ἀνθρώπου εἰσπορευόμενον εἰς αὐτὸν ὃ δύναται κοινῶσαι αὐτόν,",ἀλλὰ,τὰ ἐκ τοῦ ἀνθρώπου ἐκπορευόμενά ἐστιν τὰ κοινοῦντα τὸν ἄνθρωπον.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 7:19,ὅτι οὐκ εἰσπορεύεται αὐτοῦ εἰς τὴν καρδίαν,ἀλλʼ,"εἰς τὴν κοιλίαν, καὶ εἰς τὸν ἀφεδρῶνα ἐκπορεύεται, καθαρίζων πάντα τὰ βρώματα;",ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 7:25,—,ἀλλʼ,"εὐθὺς ἀκούσασα γυνὴ περὶ αὐτοῦ, ἧς εἶχεν τὸ θυγάτριον αὐτῆς πνεῦμα ἀκάθαρτον, ἐλθοῦσα",ἀλλά,Louw Nida 91.2,αλλος,conjunction,—
NA28,Mark 8:33,"καὶ λέγει· ὕπαγε ὀπίσω μου, σατανᾶ, ὅτι οὐ φρονεῖς τὰ τοῦ θεοῦ",ἀλλὰ,τὰ τῶν ἀνθρώπων.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 9:8,καὶ ἐξάπινα περιβλεψάμενοι οὐκέτι οὐδένα εἶδον,ἀλλὰ,τὸν Ἰησοῦν μόνον μεθʼ ἑαυτῶν.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 9:13,—,ἀλλὰ,"λέγω ὑμῖν ὅτι καὶ Ἠλίας ἐλήλυθεν, καὶ ἐποίησαν αὐτῷ ὅσα ἤθελον, καθὼς γέγραπται ἐπʼ αὐτόν.",ἀλλά,Louw Nida 89.96,αλλος,conjunction,—
NA28,Mark 9:22,καὶ πολλάκις καὶ εἰς πῦρ αὐτὸν ἔβαλεν καὶ εἰς ὕδατα ἵνα ἀπολέσῃ αὐτόν·,ἀλλʼ,"εἴ τι δύνῃ, βοήθησον ἡμῖν σπλαγχνισθεὶς ἐφʼ ἡμᾶς.",ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 9:37,"ὀνόματί μου, ἐμὲ δέχεται· καὶ ὃς ἂν ἐμὲ δέχηται, οὐκ ἐμὲ δέχεται",ἀλλὰ,τὸν ἀποστείλαντά με.,ἀλλά,Louw Nida 91.2,αλλος,conjunction,—
NA28,Mark 10:8,καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν· ὥστε οὐκέτι εἰσὶν δύο,ἀλλὰ,μία σάρξ.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 10:27,"ἐμβλέψας αὐτοῖς ὁ Ἰησοῦς λέγει· παρὰ ἀνθρώποις ἀδύνατον,",ἀλλʼ,οὐ παρὰ θεῷ· πάντα γὰρ δυνατὰ παρὰ τῷ θεῷ.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 10:40,"τὸ δὲ καθίσαι ἐκ δεξιῶν μου ἢ ἐξ εὐωνύμων οὐκ ἔστιν ἐμὸν δοῦναι,",ἀλλʼ,οἷς ἡτοίμασται.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 10:43,"οὐχ οὕτως δέ ἐστιν ἐν ὑμῖν,",ἀλλʼ,"ὃς ἂν θέλῃ μέγας γενέσθαι ἐν ὑμῖν ἔσται ὑμῶν διάκονος,",ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 10:45,καὶ γὰρ ὁ υἱὸς τοῦ ἀνθρώπου οὐκ ἦλθεν διακονηθῆναι,ἀλλὰ,διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 11:23,"καὶ βλήθητι εἰς τὴν θάλασσαν, καὶ μὴ διακριθῇ ἐν τῇ καρδίᾳ αὐτοῦ",ἀλλὰ,"πιστεύῃ ὅτι ὃ λαλεῖ γίνεται, ἔσται αὐτῷ.",ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 11:32,—,ἀλλʼ,εἴπωμεν· ἐξ ἀνθρώπων; — ἐφοβοῦντο τὸν ὄχλον· ἅπαντες γὰρ εἶχον τὸν Ἰωάννην ὄντως ὅτι προφήτης ἦν.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 12:14,"καὶ οὐ μέλει σοι περὶ οὐδενός· οὐ γὰρ βλέπεις εἰς πρόσωπον ἀνθρώπων,",ἀλλʼ,ἐπʼ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ διδάσκεις· ἔξεστιν δοῦναι κῆνσον Καίσαρι ἢ οὔ; δῶμεν ἢ μὴ δῶμεν;,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 12:25,"ὅταν γὰρ ἐκ νεκρῶν ἀναστῶσιν οὔτε γαμοῦσιν οὔτε γαμίζονται,",ἀλλʼ,εἰσὶν ὡς ἄγγελοι ἐν τοῖς οὐρανοῖς.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 12:27,οὐκ ἔστιν  θεὸς νεκρῶν,ἀλλὰ,ζώντων·  πολὺ πλανᾶσθε.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
