Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:10,ἐν τούτῳ ἐστὶν ἡ,",        οὐχ ὅτι ἡμεῖς ἠγαπήκαμεν τὸν θεόν,      ἀλλʼ ὅτι αὐτὸς ἠγάπησεν ἡμᾶς        καὶ ἀπέστειλεν"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:12,"θεὸν οὐδεὶς πώποτε τεθέαται. ἐὰν ἀγαπῶμεν ἀλλήλους, ὁ θεὸς ἐν ἡμῖν μένει καὶ ἡ",αὐτοῦ ἐν ἡμῖν τετελειωμένη ἐστίν.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,1 John 4:16,καὶ ἡμεῖς ἐγνώκαμεν καὶ πεπιστεύκαμεν τὴν,"ἣν ἔχει ὁ θεὸς ἐν ἡμῖν.  Ὁ θεὸς ἀγάπη ἐστίν, καὶ ὁ μένων"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:16,καὶ ἡμεῖς ἐγνώκαμεν καὶ πεπιστεύκαμεν τὴν ἀγάπην ἣν ἔχει ὁ θεὸς ἐν ἡμῖν.  Ὁ θεὸς,"ἐστίν, καὶ ὁ μένων ἐν τῇ ἀγάπῃ ἐν τῷ θεῷ μένει, καὶ ὁ θεὸς ἐν αὐτῷ μένει."
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 John 4:16,"θεὸς ἐν ἡμῖν.  Ὁ θεὸς ἀγάπη ἐστίν, καὶ ὁ μένων ἐν τῇ","ἐν τῷ θεῷ μένει, καὶ ὁ θεὸς ἐν αὐτῷ μένει."
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:17,ἐν τούτῳ τετελείωται ἡ,"μεθʼ ἡμῶν, ἵνα παρρησίαν ἔχωμεν ἐν τῇ ἡμέρᾳ τῆς κρίσεως, ὅτι καθὼς ἐκεῖνός"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 John 4:18,φόβος οὐκ ἔστιν ἐν τῇ,", ἀλλʼ ἡ τελεία ἀγάπη ἔξω βάλλει τὸν φόβον, ὅτι ὁ φόβος κόλασιν ἔχει"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 4:18,"φόβος οὐκ ἔστιν ἐν τῇ ἀγάπῃ, ἀλλʼ ἡ τελεία","ἔξω βάλλει τὸν φόβον, ὅτι ὁ φόβος κόλασιν ἔχει, ὁ δὲ φοβούμενος οὐ τετελείωται ἐν τῇ ἀγάπῃ."
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,1 John 4:18,"ὅτι ὁ φόβος κόλασιν ἔχει, ὁ δὲ φοβούμενος οὐ τετελείωται ἐν τῇ",.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,1 John 5:3,αὕτη γάρ ἐστιν ἡ,"τοῦ θεοῦ, ἵνα τὰς ἐντολὰς αὐτοῦ τηρῶμεν, καὶ αἱ ἐντολαὶ αὐτοῦ βαρεῖαι οὐκ εἰσίν."
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,2 John 3,πατρὸς καὶ παρὰ Ἰησοῦ Χριστοῦ τοῦ υἱοῦ τοῦ πατρὸς ἐν ἀληθείᾳ καὶ,.
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,2 John 6,καὶ αὕτη ἐστὶν ἡ,", ἵνα περιπατῶμεν κατὰ τὰς ἐντολὰς αὐτοῦ· αὕτη ἡ ἐντολή ἐστιν, καθὼς ἠκούσατε ἀπʼ"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,3 John 6,οἳ ἐμαρτύρησάν σου τῇ,"ἐνώπιον ἐκκλησίας, οὓς καλῶς ποιήσεις προπέμψας ἀξίως τοῦ θεοῦ·"
ἀγάπη,ἀγάπη,—,—,—,—,feminine,nominative,singular,Jude 2,ἔλεος ὑμῖν καὶ εἰρήνη  καὶ,πληθυνθείη.
ἀγάπαις,ἀγάπη,—,—,—,—,feminine,dative,plural,Jude 12,οὗτοί εἰσιν  οἱ ἐν ταῖς,"ὑμῶν σπιλάδες συνευωχούμενοι  ἀφόβως, ἑαυτοὺς ποιμαίνοντες, νεφέλαι ἄνυδροι ὑπὸ ἀνέμων παραφερόμεναι, δένδρα φθινοπωρινὰ ἄκαρπα δὶς ἀποθανόντα ἐκριζωθέντα,"
ἀγάπῃ,ἀγάπη,—,—,—,—,feminine,dative,singular,Jude 21,ἑαυτοὺς ἐν,θεοῦ τηρήσατε προσδεχόμενοι τὸ ἔλεος τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ εἰς ζωὴν αἰώνιον.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Revelation 2:4,ἀλλʼ ἔχω κατὰ σοῦ ὅτι τὴν,σου τὴν πρώτην ἀφῆκες.
ἀγάπην,ἀγάπη,—,—,—,—,feminine,accusative,singular,Revelation 2:19,οἶδά σου τὰ ἔργα καὶ τὴν,"καὶ τὴν πίστιν καὶ τὴν διακονίαν καὶ τὴν ὑπομονήν σου, καὶ τὰ ἔργα"
