Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 4:6,"Ταῦτα δέ, ἀδελφοί, μετεσχημάτισα εἰς ἐμαυτὸν καὶ Ἀπολλῶν διʼ ὑμᾶς, ἵνα ἐν ἡμῖν μάθητε τὸ μὴ ὑπὲρ ἃ",", ἵνα μὴ εἷς ὑπὲρ τοῦ ἑνὸς φυσιοῦσθε κατὰ τοῦ ἑτέρου."
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 Corinthians 4:14,Οὐκ ἐντρέπων ὑμᾶς,ταῦτα ἀλλʼ ὡς τέκνα μου ἀγαπητὰ νουθετῶν.
Ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 Corinthians 5:9,—,"ὑμῖν ἐν τῇ ἐπιστολῇ μὴ συναναμίγνυσθαι πόρνοις,"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 Corinthians 5:11,νῦν δὲ,ὑμῖν μὴ συναναμίγνυσθαι ἐάν τις ἀδελφὸς ὀνομαζόμενος ᾖ πόρνος ἢ πλεονέκτης ἢ εἰδωλολάτρης
ἐγράψατε,γράφω,aorist,active,indicative,second person,—,—,plural,1 Corinthians 7:1,Περὶ δὲ ὧν,", καλὸν ἀνθρώπῳ γυναικὸς μὴ ἅπτεσθαι·"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 9:9,ἐν γὰρ τῷ Μωϋσέως νόμῳ,·  οὐ κημώσεις βοῦν ἀλοῶντα. μὴ τῶν βοῶν μέλει τῷ θεῷ
ἐγράφη,γράφω,aorist,passive,indicative,third person,—,—,singular,1 Corinthians 9:10,ἢ διʼ ἡμᾶς πάντως λέγει; διʼ ἡμᾶς γὰρ,ὅτι ὀφείλει ἐπʼ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ ἀλοῶν ἐπʼ ἐλπίδι τοῦ μετέχειν.
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 Corinthians 9:15,Ἐγὼ δὲ οὐ κέχρημαι οὐδενὶ τούτων. Οὐκ,"δὲ ταῦτα, ἵνα οὕτως γένηται ἐν ἐμοί· καλὸν γάρ μοι μᾶλλον ἀποθανεῖν ἤ"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 10:7,"μηδὲ εἰδωλολάτραι γίνεσθε καθώς τινες αὐτῶν, ὥσπερ",· ἐκάθισεν ὁ λαὸς φαγεῖν καὶ πεῖν καὶ ἀνέστησαν παίζειν.
ἐγράφη,γράφω,aorist,passive,indicative,third person,—,—,singular,1 Corinthians 10:11,"ταῦτα δὲ τυπικῶς συνέβαινεν ἐκείνοις,","δὲ πρὸς νουθεσίαν ἡμῶν, εἰς οὓς τὰ τέλη τῶν αἰώνων κατήντηκεν."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 14:21,ἐν τῷ νόμῳ,ὅτι        ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων λαλήσω τῷ λαῷ τούτῳ        καὶ οὐδʼ
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 Corinthians 14:37,"Εἴ τις δοκεῖ προφήτης εἶναι ἢ πνευματικός, ἐπιγινωσκέτω ἃ",ὑμῖν ὅτι κυρίου ἐστὶν ἐντολή·
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Corinthians 15:45,οὕτως καὶ,"· ἐγένετο ὁ πρῶτος ἄνθρωπος Ἀδὰμ εἰς ψυχὴν ζῶσαν, ὁ ἔσχατος Ἀδὰμ εἰς πνεῦμα ζῳοποιοῦν."
γεγραμμένος,γράφω,perfect,passive,participle,—,masculine,nominative,singular,1 Corinthians 15:54,"ὅταν δὲ τὸ φθαρτὸν τοῦτο ἐνδύσηται ἀφθαρσίαν καὶ τὸ θνητὸν τοῦτο ἐνδύσηται ἀθανασίαν, τότε γενήσεται ὁ λόγος ὁ",·        κατεπόθη ὁ θάνατος εἰς νῖκος.
γράφομεν,γράφω,present,active,indicative,first person,—,—,plural,2 Corinthians 1:13,οὐ γὰρ ἄλλα,"ὑμῖν ἀλλʼ ἢ ἃ ἀναγινώσκετε ἢ καὶ ἐπιγινώσκετε· ἐλπίζω δὲ ὅτι ἕως τέλους ἐπιγνώσεσθε,"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,2 Corinthians 2:3,καὶ,"τοῦτο αὐτό, ἵνα μὴ ἐλθὼν λύπην σχῶ ἀφʼ ὧν ἔδει με χαίρειν, πεποιθὼς"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,2 Corinthians 2:4,ἐκ γὰρ πολλῆς θλίψεως καὶ συνοχῆς καρδίας,"ὑμῖν διὰ πολλῶν δακρύων, οὐχ ἵνα λυπηθῆτε ἀλλὰ τὴν ἀγάπην ἵνα γνῶτε ἣν ἔχω περισσοτέρως εἰς ὑμᾶς."
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,2 Corinthians 2:9,εἰς τοῦτο γὰρ καὶ,", ἵνα γνῶ τὴν δοκιμὴν ὑμῶν, εἰ εἰς πάντα ὑπήκοοί ἐστε."
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,accusative,singular,2 Corinthians 4:13,Ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως κατὰ τὸ,"· ἐπίστευσα, διὸ  ἐλάλησα, καὶ ἡμεῖς πιστεύομεν, διὸ καὶ λαλοῦμεν,"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,2 Corinthians 7:12,ἄρα εἰ καὶ,"ὑμῖν, οὐχ ἕνεκεν τοῦ ἀδικήσαντος  οὐδὲ ἕνεκεν τοῦ ἀδικηθέντος ἀλλʼ ἕνεκεν τοῦ φανερωθῆναι"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,2 Corinthians 8:15,καθὼς,"· ὁ τὸ πολὺ οὐκ ἐπλεόνασεν, καὶ ὁ τὸ ὀλίγον οὐκ ἠλαττόνησεν."
γράφειν,γράφω,present,active,infinitive,—,—,—,—,2 Corinthians 9:1,Περὶ μὲν γὰρ τῆς διακονίας τῆς εἰς τοὺς ἁγίους περισσόν μοί ἐστιν τὸ,ὑμῖν·
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,2 Corinthians 9:9,καθὼς,"·        ἐσκόρπισεν, ἔδωκεν τοῖς πένησιν,        ἡ δικαιοσύνη αὐτοῦ μένει εἰς τὸν αἰῶνα."
γράφω,γράφω,present,active,indicative,first person,—,—,singular,2 Corinthians 13:10,Διὰ τοῦτο ταῦτα ἀπὼν,", ἵνα παρὼν μὴ ἀποτόμως χρήσωμαι κατὰ τὴν ἐξουσίαν ἣν ὁ κύριος ἔδωκέν μοι"
γράφω,γράφω,present,active,indicative,first person,—,—,singular,Galatians 1:20,ἃ δὲ,"ὑμῖν, ἰδοὺ ἐνώπιον τοῦ θεοῦ ὅτι οὐ ψεύδομαι."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Galatians 3:10,"Ὅσοι γὰρ ἐξ ἔργων νόμου εἰσίν, ὑπὸ κατάραν εἰσίν·",γὰρ ὅτι ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει  πᾶσιν τοῖς γεγραμμένοις ἐν τῷ βιβλίῳ
γεγραμμένοις,γράφω,perfect,passive,participle,—,neuter,dative,plural,Galatians 3:10,κατάραν εἰσίν· γέγραπται γὰρ ὅτι ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει  πᾶσιν τοῖς,ἐν τῷ βιβλίῳ τοῦ νόμου τοῦ ποιῆσαι αὐτά.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Galatians 3:13,"Χριστὸς ἡμᾶς ἐξηγόρασεν ἐκ τῆς κατάρας τοῦ νόμου γενόμενος ὑπὲρ ἡμῶν κατάρα, ὅτι","· ἐπικατάρατος πᾶς ὁ κρεμάμενος ἐπὶ ξύλου,"
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Galatians 4:22,—,"γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Galatians 4:27,—,"γάρ·           εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα,             ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα·           ὅτι"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,Galatians 6:11,Ἴδετε πηλίκοις ὑμῖν γράμμασιν,τῇ ἐμῇ χειρί.
γράφειν,γράφω,present,active,infinitive,—,—,—,—,Philippians 3:1,"Τὸ λοιπόν, ἀδελφοί μου, χαίρετε ἐν κυρίῳ. τὰ αὐτὰ","ὑμῖν ἐμοὶ μὲν οὐκ ὀκνηρόν, ὑμῖν δὲ  ἀσφαλές."
γράφειν,γράφω,present,active,infinitive,—,—,—,—,1 Thessalonians 4:9,Περὶ δὲ τῆς φιλαδελφίας οὐ χρείαν ἔχετε,"ὑμῖν, αὐτοὶ γὰρ ὑμεῖς θεοδίδακτοί ἐστε εἰς τὸ ἀγαπᾶν ἀλλήλους,"
γράφεσθαι,γράφω,present,passive,infinitive,—,—,—,—,1 Thessalonians 5:1,"Περὶ δὲ τῶν χρόνων καὶ τῶν καιρῶν, ἀδελφοί, οὐ χρείαν ἔχετε ὑμῖν",","
γράφω,γράφω,present,active,indicative,first person,—,—,singular,2 Thessalonians 3:17,"Ὁ ἀσπασμὸς τῇ ἐμῇ χειρὶ Παύλου, ὅ ἐστιν σημεῖον ἐν πάσῃ ἐπιστολῇ· οὕτως",.
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 Timothy 3:14,Ταῦτά σοι,ἐλπίζων ἐλθεῖν πρὸς σὲ ἐν τάχει·
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,Philemon 19,ἐγὼ Παῦλος,"τῇ ἐμῇ χειρί, ἐγὼ ἀποτίσω· ἵνα μὴ λέγω σοι ὅτι καὶ σεαυτόν μοι προσοφείλεις."
ἔγραψά,γράφω,aorist,active,indicative,first person,—,—,singular,Philemon 21,Πεποιθὼς τῇ ὑπακοῇ σου,"σοι, εἰδὼς ὅτι καὶ ὑπὲρ ἃ λέγω ποιήσεις."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Hebrews 10:7,"τότε εἶπον· ἰδοὺ ἥκω,        ἐν κεφαλίδι βιβλίου","περὶ ἐμοῦ,           τοῦ ποιῆσαι ὁ θεὸς τὸ θέλημά σου."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,1 Peter 1:16,διότι,"·  ἅγιοι ἔσεσθε, ὅτι ἐγὼ ἅγιος."
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 Peter 5:12,"Διὰ Σιλουανοῦ ὑμῖν τοῦ πιστοῦ ἀδελφοῦ, ὡς λογίζομαι, διʼ ὀλίγων",παρακαλῶν καὶ ἐπιμαρτυρῶν ταύτην εἶναι ἀληθῆ χάριν τοῦ θεοῦ εἰς ἣν στῆτε.
γράφω,γράφω,present,active,indicative,first person,—,—,singular,2 Peter 3:1,"Ταύτην ἤδη, ἀγαπητοί, δευτέραν ὑμῖν",ἐπιστολὴν ἐν αἷς διεγείρω ὑμῶν ἐν ὑπομνήσει τὴν εἰλικρινῆ διάνοιαν
ἔγραψεν,γράφω,aorist,active,indicative,third person,—,—,singular,2 Peter 3:15,καθὼς καὶ ὁ ἀγαπητὸς ἡμῶν ἀδελφὸς Παῦλος κατὰ τὴν δοθεῖσαν αὐτῷ σοφίαν,"ὑμῖν,"
γράφομεν,γράφω,present,active,indicative,first person,—,—,plural,1 John 1:4,καὶ ταῦτα,"ἡμεῖς, ἵνα ἡ χαρὰ ἡμῶν ᾖ πεπληρωμένη."
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:1,"Τεκνία μου, ταῦτα","ὑμῖν ἵνα μὴ ἁμάρτητε. καὶ ἐάν τις ἁμάρτῃ, παράκλητον ἔχομεν πρὸς τὸν πατέρα Ἰησοῦν Χριστὸν δίκαιον·"
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:7,"Ἀγαπητοί, οὐκ ἐντολὴν καινὴν",ὑμῖν ἀλλʼ ἐντολὴν παλαιὰν ἣν εἴχετε ἀπʼ ἀρχῆς· ἡ ἐντολὴ ἡ παλαιά ἐστιν ὁ λόγος ὃν ἠκούσατε.
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:8,πάλιν ἐντολὴν καινὴν,"ὑμῖν ὅ ἐστιν ἀληθὲς ἐν αὐτῷ καὶ ἐν ὑμῖν, ὅτι ἡ σκοτία παράγεται"
Γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:12,—,"ὑμῖν, τεκνία, ὅτι ἀφέωνται ὑμῖν αἱ ἁμαρτίαι διὰ τὸ ὄνομα αὐτοῦ."
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:13,—,"ὑμῖν, πατέρες, ὅτι ἐγνώκατε τὸν ἀπʼ ἀρχῆς.      γράφω ὑμῖν, νεανίσκοι, ὅτι νενικήκατε τὸν πονηρόν."
γράφω,γράφω,present,active,indicative,first person,—,—,singular,1 John 2:13,"γράφω ὑμῖν, πατέρες, ὅτι ἐγνώκατε τὸν ἀπʼ ἀρχῆς.","ὑμῖν, νεανίσκοι, ὅτι νενικήκατε τὸν πονηρόν."
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 2:14,—,"ὑμῖν, παιδία, ὅτι ἐγνώκατε τὸν πατέρα.      ἔγραψα ὑμῖν, πατέρες, ὅτι ἐγνώκατε τὸν ἀπʼ"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 2:14,"ἔγραψα ὑμῖν, παιδία, ὅτι ἐγνώκατε τὸν πατέρα.","ὑμῖν, πατέρες, ὅτι ἐγνώκατε τὸν ἀπʼ ἀρχῆς.      ἔγραψα ὑμῖν, νεανίσκοι, ὅτι ἰσχυροί ἐστε"
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 2:14,"ἔγραψα ὑμῖν, παιδία, ὅτι ἐγνώκατε τὸν πατέρα.      ἔγραψα ὑμῖν, πατέρες, ὅτι ἐγνώκατε τὸν ἀπʼ ἀρχῆς.","ὑμῖν, νεανίσκοι, ὅτι ἰσχυροί ἐστε καὶ ὁ λόγος τοῦ θεοῦ ἐν ὑμῖν μένει καὶ νενικήκατε τὸν πονηρόν."
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 2:21,οὐκ,ὑμῖν ὅτι οὐκ οἴδατε τὴν ἀλήθειαν ἀλλʼ ὅτι οἴδατε αὐτὴν καὶ ὅτι πᾶν
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 2:26,Ταῦτα,ὑμῖν περὶ τῶν πλανώντων ὑμᾶς.
ἔγραψα,γράφω,aorist,active,indicative,first person,—,—,singular,1 John 5:13,Ταῦτα,"ὑμῖν, ἵνα εἰδῆτε ὅτι ζωὴν ἔχετε αἰώνιον, τοῖς πιστεύουσιν εἰς τὸ ὄνομα τοῦ υἱοῦ τοῦ θεοῦ."
γράφων,γράφω,present,active,participle,—,masculine,nominative,singular,2 John 5,"καὶ νῦν ἐρωτῶ σε, κυρία, οὐχ ὡς ἐντολὴν","σοι καινὴν ἀλλʼ ἣν εἴχομεν ἀπʼ ἀρχῆς, ἵνα ἀγαπῶμεν ἀλλήλους."
γράφειν,γράφω,present,active,infinitive,—,—,—,—,2 John 12,Πολλὰ ἔχων ὑμῖν,"οὐκ ἐβουλήθην διὰ χάρτου καὶ μέλανος, ἀλλʼ ἐλπίζω γενέσθαι πρὸς ὑμᾶς καὶ στόμα"
Ἔγραψά,γράφω,aorist,active,indicative,first person,—,—,singular,3 John 9,—,τι τῇ ἐκκλησίᾳ· ἀλλʼ ὁ φιλοπρωτεύων αὐτῶν Διοτρέφης οὐκ ἐπιδέχεται ἡμᾶς.
γράψαι,γράφω,aorist,active,infinitive,—,—,—,—,3 John 13,Πολλὰ εἶχον,σοι ἀλλʼ οὐ θέλω διὰ μέλανος καὶ καλάμου σοι γράφειν·
γράφειν,γράφω,present,active,infinitive,—,—,—,—,3 John 13,Πολλὰ εἶχον γράψαι σοι ἀλλʼ οὐ θέλω διὰ μέλανος καὶ καλάμου σοι,·
γράφειν,γράφω,present,active,infinitive,—,—,—,—,Jude 3,"Ἀγαπητοί, πᾶσαν σπουδὴν ποιούμενος",ὑμῖν περὶ τῆς κοινῆς ἡμῶν σωτηρίας ἀνάγκην ἔσχον γράψαι ὑμῖν παρακαλῶν ἐπαγωνίζεσθαι τῇ
γράψαι,γράφω,aorist,active,infinitive,—,—,—,—,Jude 3,"Ἀγαπητοί, πᾶσαν σπουδὴν ποιούμενος  γράφειν ὑμῖν περὶ τῆς κοινῆς ἡμῶν σωτηρίας ἀνάγκην ἔσχον",ὑμῖν παρακαλῶν ἐπαγωνίζεσθαι τῇ ἅπαξ παραδοθείσῃ τοῖς ἁγίοις πίστει.
γεγραμμένα,γράφω,perfect,passive,participle,—,neuter,accusative,plural,Revelation 1:3,Μακάριος ὁ ἀναγινώσκων καὶ οἱ ἀκούοντες τοὺς λόγους τῆς προφητείας  καὶ τηροῦντες τὰ ἐν αὐτῇ,", ὁ γὰρ καιρὸς ἐγγύς."
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 1:11,λεγούσης·  ὃ βλέπεις,"εἰς βιβλίον καὶ πέμψον ταῖς ἑπτὰ ἐκκλησίαις, εἰς Ἔφεσον καὶ εἰς Σμύρναν καὶ"
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 1:19,—,οὖν ἃ εἶδες καὶ ἃ εἰσὶν καὶ ἃ μέλλει γενέσθαι μετὰ ταῦτα.
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 2:1,Τῷ ἀγγέλῳ τῆς ἐν Ἐφέσῳ ἐκκλησίας,"·  Τάδε λέγει ὁ κρατῶν τοὺς ἑπτὰ ἀστέρας ἐν τῇ δεξιᾷ αὐτοῦ, ὁ περιπατῶν"
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 2:8,Καὶ τῷ ἀγγέλῳ τῆς ἐν Σμύρνῃ ἐκκλησίας,"·  Τάδε λέγει ὁ πρῶτος καὶ ὁ ἔσχατος, ὃς ἐγένετο νεκρὸς καὶ ἔζησεν·"
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 2:12,Καὶ τῷ ἀγγέλῳ τῆς ἐν Περγάμῳ ἐκκλησίας,·  Τάδε λέγει ὁ ἔχων τὴν ῥομφαίαν τὴν δίστομον τὴν ὀξεῖαν·
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,"accusative, nominative",singular,Revelation 2:17,"κεκρυμμένου καὶ δώσω αὐτῷ ψῆφον λευκήν, καὶ ἐπὶ τὴν ψῆφον ὄνομα καινὸν",ὃ οὐδεὶς οἶδεν εἰ μὴ ὁ λαμβάνων.
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 2:18,Καὶ τῷ ἀγγέλῳ τῆς ἐν Θυατείροις ἐκκλησίας,"·  Τάδε λέγει ὁ υἱὸς τοῦ θεοῦ, ὁ ἔχων τοὺς ὀφθαλμοὺς αὐτοῦ ὡς φλόγα"
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 3:1,Καὶ τῷ ἀγγέλῳ τῆς ἐν Σάρδεσιν ἐκκλησίας,·  Τάδε λέγει ὁ ἔχων τὰ ἑπτὰ πνεύματα τοῦ θεοῦ καὶ τοὺς ἑπτὰ ἀστέρας
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 3:7,Καὶ τῷ ἀγγέλῳ τῆς ἐν Φιλαδελφείᾳ ἐκκλησίας,"·  Τάδε λέγει ὁ ἅγιος, ὁ ἀληθινός, ὁ ἔχων τὴν κλεῖν Δαυίδ, ὁ ἀνοίγων"
γράψω,γράφω,future,active,indicative,first person,—,—,singular,Revelation 3:12,Ὁ νικῶν ποιήσω αὐτὸν στῦλον ἐν τῷ ναῷ τοῦ θεοῦ μου καὶ ἔξω οὐ μὴ ἐξέλθῃ ἔτι καὶ,ἐπʼ αὐτὸν τὸ ὄνομα τοῦ θεοῦ μου καὶ τὸ ὄνομα τῆς πόλεως τοῦ
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 3:14,Καὶ τῷ ἀγγέλῳ τῆς ἐν Λαοδικείᾳ ἐκκλησίας,"·  Τάδε λέγει ὁ ἀμήν,  ὁ μάρτυς ὁ πιστὸς καὶ ἀληθινός,  ἡ ἀρχὴ τῆς κτίσεως τοῦ θεοῦ·"
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,accusative,singular,Revelation 5:1,Καὶ εἶδον ἐπὶ τὴν δεξιὰν τοῦ καθημένου ἐπὶ τοῦ θρόνου βιβλίον,ἔσωθεν καὶ ὄπισθεν κατεσφραγισμένον σφραγῖσιν ἑπτά.
γράφειν,γράφω,present,active,infinitive,—,—,—,—,Revelation 10:4,"καὶ ὅτε ἐλάλησαν αἱ ἑπτὰ βρονταί, ἤμελλον",", καὶ ἤκουσα φωνὴν ἐκ τοῦ οὐρανοῦ λέγουσαν· σφράγισον ἃ ἐλάλησαν αἱ ἑπτὰ βρονταί, καὶ μὴ αὐτὰ γράψῃς."
γράψῃς,γράφω,aorist,active,subjunctive,second person,—,—,singular,Revelation 10:4,"τοῦ οὐρανοῦ λέγουσαν· σφράγισον ἃ ἐλάλησαν αἱ ἑπτὰ βρονταί, καὶ μὴ αὐτὰ",.
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Revelation 13:8,"καὶ προσκυνήσουσιν αὐτὸν πάντες οἱ κατοικοῦντες ἐπὶ τῆς γῆς, οὗ οὐ",τὸ ὄνομα αὐτοῦ ἐν τῷ βιβλίῳ τῆς ζωῆς τοῦ ἀρνίου τοῦ ἐσφαγμένου ἀπὸ καταβολῆς κόσμου.
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,accusative,singular,Revelation 14:1,τέσσαρες χιλιάδες ἔχουσαι τὸ ὄνομα αὐτοῦ καὶ τὸ ὄνομα τοῦ πατρὸς αὐτοῦ,ἐπὶ τῶν μετώπων αὐτῶν.
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 14:13,Καὶ ἤκουσα φωνῆς ἐκ τοῦ οὐρανοῦ λεγούσης·,"·      μακάριοι οἱ νεκροὶ οἱ ἐν κυρίῳ ἀποθνῄσκοντες ἀπʼ ἄρτι. ναί, λέγει τὸ πνεῦμα"
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,nominative,singular,Revelation 17:5,καὶ ἐπὶ τὸ μέτωπον αὐτῆς ὄνομα,", μυστήριον, Βαβυλὼν ἡ μεγάλη, ἡ μήτηρ τῶν πορνῶν καὶ τῶν βδελυγμάτων τῆς γῆς."
γέγραπται,γράφω,perfect,passive,indicative,third person,—,—,singular,Revelation 17:8,"εἰς ἀπώλειαν ὑπάγει, καὶ θαυμασθήσονται οἱ κατοικοῦντες ἐπὶ τῆς γῆς, ὧν οὐ","τὸ ὄνομα ἐπὶ τὸ βιβλίον τῆς ζωῆς ἀπὸ καταβολῆς κόσμου, βλεπόντων τὸ θηρίον"
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 19:9,Καὶ λέγει μοι·,· μακάριοι οἱ εἰς τὸ δεῖπνον τοῦ γάμου τοῦ ἀρνίου κεκλημένοι. καὶ λέγει μοι
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,accusative,singular,Revelation 19:12,"οἱ δὲ ὀφθαλμοὶ αὐτοῦ [ὡς] φλὸξ πυρός, καὶ ἐπὶ τὴν κεφαλὴν αὐτοῦ διαδήματα πολλά, ἔχων  ὄνομα","ὃ οὐδεὶς οἶδεν εἰ μὴ αὐτός,"
γεγραμμένον,γράφω,perfect,passive,participle,—,neuter,accusative,singular,Revelation 19:16,καὶ ἔχει ἐπὶ τὸ ἱμάτιον καὶ ἐπὶ τὸν μηρὸν αὐτοῦ ὄνομα,· Βασιλεὺς βασιλέων καὶ κύριος κυρίων.
γεγραμμένων,γράφω,perfect,passive,participle,—,neuter,genitive,plural,Revelation 20:12,"βιβλίον ἠνοίχθη, ὅ ἐστιν τῆς ζωῆς, καὶ ἐκρίθησαν οἱ νεκροὶ ἐκ τῶν",ἐν τοῖς βιβλίοις κατὰ τὰ ἔργα αὐτῶν.
γεγραμμένος,γράφω,perfect,passive,participle,—,masculine,nominative,singular,Revelation 20:15,καὶ εἴ τις οὐχ εὑρέθη ἐν τῇ βίβλῳ τῆς ζωῆς,", ἐβλήθη εἰς τὴν λίμνην τοῦ πυρός."
γράψον,γράφω,aorist,active,imperative,second person,—,—,singular,Revelation 21:5,Καὶ εἶπεν ὁ καθήμενος ἐπὶ τῷ θρόνῳ· ἰδοὺ καινὰ ποιῶ πάντα καὶ λέγει·,", ὅτι οὗτοι οἱ λόγοι πιστοὶ καὶ ἀληθινοί  εἰσιν."
γεγραμμένοι,γράφω,perfect,passive,participle,—,masculine,nominative,plural,Revelation 21:27,καὶ οὐ μὴ εἰσέλθῃ εἰς αὐτὴν πᾶν κοινὸν καὶ [ὁ] ποιῶν βδέλυγμα καὶ ψεῦδος εἰ μὴ οἱ,ἐν τῷ βιβλίῳ τῆς ζωῆς τοῦ ἀρνίου.
γεγραμμένας,γράφω,perfect,passive,participle,—,feminine,accusative,plural,Revelation 22:18,"τις ἐπιθῇ ἐπʼ αὐτά, ἐπιθήσει ὁ θεὸς ἐπʼ αὐτὸν τὰς  πληγὰς τὰς","ἐν τῷ βιβλίῳ τούτῳ,"
γεγραμμένων,γράφω,perfect,passive,participle,—,neuter,genitive,plural,Revelation 22:19,ἀπὸ τοῦ ξύλου τῆς ζωῆς καὶ ἐκ τῆς πόλεως τῆς ἁγίας τῶν,ἐν τῷ βιβλίῳ τούτῳ.
