Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἐπιστεύσατε,πιστεύω,aorist,active,indicative,second person,—,—,plural,1 Corinthians 3:5,Τί οὖν ἐστιν Ἀπολλῶς; τί δέ ἐστιν Παῦλος;  διάκονοι διʼ ὧν,", καὶ ἑκάστῳ ὡς ὁ κύριος ἔδωκεν."
πεπίστευμαι,πιστεύω,perfect,passive,indicative,first person,—,—,singular,1 Corinthians 9:17,"εἰ γὰρ ἑκὼν τοῦτο πράσσω, μισθὸν  ἔχω· εἰ δὲ ἄκων, οἰκονομίαν",·
πιστεύω,πιστεύω,present,active,indicative,first person,—,—,singular,1 Corinthians 11:18,πρῶτον μὲν γὰρ συνερχομένων ὑμῶν ἐν ἐκκλησίᾳ ἀκούω σχίσματα ἐν ὑμῖν ὑπάρχειν καὶ μέρος τι,.
πιστεύει,πιστεύω,present,active,indicative,third person,—,—,singular,1 Corinthians 13:7,"πάντα στέγει, πάντα",", πάντα ἐλπίζει, πάντα ὑπομένει."
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Corinthians 14:22,ὥστε αἱ γλῶσσαι εἰς σημεῖόν εἰσιν οὐ τοῖς,"ἀλλὰ τοῖς ἀπίστοις, ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν."
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Corinthians 14:22,"πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις, ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς",.
ἐπιστεύσατε,πιστεύω,aorist,active,indicative,second person,—,—,plural,1 Corinthians 15:2,"διʼ οὗ καὶ σῴζεσθε, τίνι λόγῳ εὐηγγελισάμην ὑμῖν εἰ κατέχετε, ἐκτὸς εἰ μὴ εἰκῇ",.
ἐπιστεύσατε,πιστεύω,aorist,active,indicative,second person,—,—,plural,1 Corinthians 15:11,"εἴτε οὖν ἐγὼ εἴτε ἐκεῖνοι, οὕτως κηρύσσομεν καὶ οὕτως",.
ἐπίστευσα,πιστεύω,aorist,active,indicative,first person,—,—,singular,2 Corinthians 4:13,Ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως κατὰ τὸ γεγραμμένον·,", διὸ  ἐλάλησα, καὶ ἡμεῖς πιστεύομεν, διὸ καὶ λαλοῦμεν,"
πιστεύομεν,πιστεύω,present,active,indicative,first person,—,—,plural,2 Corinthians 4:13,"Ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως κατὰ τὸ γεγραμμένον· ἐπίστευσα, διὸ  ἐλάλησα, καὶ ἡμεῖς",", διὸ καὶ λαλοῦμεν,"
πεπίστευμαι,πιστεύω,perfect,passive,indicative,first person,—,—,singular,Galatians 2:7,ἀλλὰ τοὐναντίον ἰδόντες ὅτι,"τὸ εὐαγγέλιον τῆς ἀκροβυστίας καθὼς Πέτρος τῆς περιτομῆς,"
ἐπιστεύσαμεν,πιστεύω,aorist,active,indicative,first person,—,—,plural,Galatians 2:16,"νόμου ἐὰν μὴ διὰ πίστεως Ἰησοῦ Χριστοῦ, καὶ ἡμεῖς εἰς Χριστὸν Ἰησοῦν",", ἵνα δικαιωθῶμεν ἐκ πίστεως Χριστοῦ καὶ οὐκ ἐξ ἔργων νόμου, ὅτι ἐξ ἔργων"
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,Galatians 3:6,Καθὼς Ἀβραὰμ,"τῷ θεῷ, καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην·"
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,Galatians 3:22,"ἀλλὰ συνέκλεισεν ἡ γραφὴ τὰ πάντα ὑπὸ ἁμαρτίαν, ἵνα ἡ ἐπαγγελία ἐκ πίστεως Ἰησοῦ Χριστοῦ δοθῇ τοῖς",.
πιστεύσαντες,πιστεύω,aorist,active,participle,—,masculine,nominative,plural,Ephesians 1:13,"Ἐν ᾧ καὶ ὑμεῖς ἀκούσαντες τὸν λόγον τῆς ἀληθείας, τὸ εὐαγγέλιον τῆς σωτηρίας ὑμῶν, ἐν ᾧ καὶ","ἐσφραγίσθητε τῷ πνεύματι τῆς ἐπαγγελίας τῷ ἁγίῳ,"
πιστεύοντας,πιστεύω,present,active,participle,—,masculine,accusative,plural,Ephesians 1:19,καὶ τί τὸ ὑπερβάλλον μέγεθος τῆς δυνάμεως αὐτοῦ εἰς ἡμᾶς τοὺς,κατὰ τὴν ἐνέργειαν τοῦ κράτους τῆς ἰσχύος αὐτοῦ.
πιστεύειν,πιστεύω,present,active,infinitive,—,—,—,—,Philippians 1:29,"ὅτι ὑμῖν ἐχαρίσθη τὸ ὑπὲρ Χριστοῦ, οὐ μόνον τὸ εἰς αὐτὸν","ἀλλὰ καὶ τὸ ὑπὲρ αὐτοῦ πάσχειν,"
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Thessalonians 1:7,ὥστε γενέσθαι ὑμᾶς τύπον πᾶσιν τοῖς,ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ.
πιστευθῆναι,πιστεύω,aorist,passive,infinitive,—,—,—,—,1 Thessalonians 2:4,ἀλλὰ καθὼς δεδοκιμάσμεθα ὑπὸ τοῦ θεοῦ,"τὸ εὐαγγέλιον, οὕτως λαλοῦμεν, οὐχ ὡς ἀνθρώποις ἀρέσκοντες ἀλλὰ  θεῷ τῷ δοκιμάζοντι τὰς καρδίας ἡμῶν."
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Thessalonians 2:10,"ὑμεῖς μάρτυρες καὶ ὁ θεός, ὡς ὁσίως καὶ δικαίως καὶ ἀμέμπτως ὑμῖν τοῖς","ἐγενήθημεν,"
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Thessalonians 2:13,"ἀλλὰ καθώς ἐστιν ἀληθῶς λόγον θεοῦ, ὃς καὶ ἐνεργεῖται ἐν ὑμῖν τοῖς",.
πιστεύομεν,πιστεύω,present,active,indicative,first person,—,—,plural,1 Thessalonians 4:14,εἰ γὰρ,"ὅτι Ἰησοῦς ἀπέθανεν καὶ ἀνέστη, οὕτως καὶ ὁ θεὸς τοὺς κοιμηθέντας διὰ τοῦ Ἰησοῦ ἄξει σὺν αὐτῷ."
πιστεύσασιν,πιστεύω,aorist,active,participle,—,masculine,dative,plural,2 Thessalonians 1:10,ὅταν ἔλθῃ ἐνδοξασθῆναι ἐν τοῖς ἁγίοις αὐτοῦ καὶ θαυμασθῆναι ἐν πᾶσιν τοῖς,", ὅτι ἐπιστεύθη τὸ μαρτύριον ἡμῶν ἐφʼ ὑμᾶς, ἐν τῇ ἡμέρᾳ ἐκείνῃ."
ἐπιστεύθη,πιστεύω,aorist,passive,indicative,third person,—,—,singular,2 Thessalonians 1:10,"ὅταν ἔλθῃ ἐνδοξασθῆναι ἐν τοῖς ἁγίοις αὐτοῦ καὶ θαυμασθῆναι ἐν πᾶσιν τοῖς πιστεύσασιν, ὅτι","τὸ μαρτύριον ἡμῶν ἐφʼ ὑμᾶς, ἐν τῇ ἡμέρᾳ ἐκείνῃ."
πιστεῦσαι,πιστεύω,aorist,active,infinitive,—,—,—,—,2 Thessalonians 2:11,καὶ διὰ τοῦτο πέμπει αὐτοῖς ὁ θεὸς ἐνέργειαν πλάνης εἰς τὸ,"αὐτοὺς τῷ ψεύδει,"
πιστεύσαντες,πιστεύω,aorist,active,participle,—,masculine,nominative,plural,2 Thessalonians 2:12,ἵνα κριθῶσιν πάντες οἱ μὴ,τῇ ἀληθείᾳ ἀλλʼ εὐδοκήσαντες  τῇ ἀδικίᾳ.
ἐπιστεύθην,πιστεύω,aorist,passive,indicative,first person,—,—,singular,1 Timothy 1:11,"κατὰ τὸ εὐαγγέλιον τῆς δόξης τοῦ μακαρίου θεοῦ, ὃ",ἐγώ.
πιστεύειν,πιστεύω,present,active,infinitive,—,—,—,—,1 Timothy 1:16,"ἀλλὰ διὰ τοῦτο ἠλεήθην, ἵνα ἐν ἐμοὶ πρώτῳ ἐνδείξηται Χριστὸς Ἰησοῦς τὴν ἅπασαν μακροθυμίαν πρὸς ὑποτύπωσιν τῶν μελλόντων",ἐπʼ αὐτῷ εἰς ζωὴν αἰώνιον.
ἐπιστεύθη,πιστεύω,aorist,passive,indicative,third person,—,—,singular,1 Timothy 3:16,"ὃς ἐφανερώθη ἐν σαρκί,           ἐδικαιώθη ἐν πνεύματι,        ὤφθη ἀγγέλοις,           ἐκηρύχθη ἐν ἔθνεσιν,","ἐν κόσμῳ,           ἀνελήμφθη ἐν δόξῃ."
πεπίστευκα,πιστεύω,perfect,active,indicative,first person,—,—,singular,2 Timothy 1:12,"διʼ ἣν αἰτίαν καὶ ταῦτα πάσχω· ἀλλʼ οὐκ ἐπαισχύνομαι, οἶδα γὰρ ᾧ",καὶ πέπεισμαι ὅτι δυνατός ἐστιν τὴν παραθήκην μου φυλάξαι εἰς ἐκείνην τὴν ἡμέραν.
ἐπιστεύθην,πιστεύω,aorist,passive,indicative,first person,—,—,singular,Titus 1:3,"ἐφανέρωσεν δὲ καιροῖς ἰδίοις τὸν λόγον αὐτοῦ ἐν κηρύγματι, ὃ","ἐγὼ κατʼ ἐπιταγὴν τοῦ σωτῆρος ἡμῶν θεοῦ,"
πεπιστευκότες,πιστεύω,perfect,active,participle,—,masculine,nominative,plural,Titus 3:8,"Πιστὸς ὁ λόγος· καὶ περὶ τούτων βούλομαί σε διαβεβαιοῦσθαι, ἵνα φροντίζωσιν καλῶν ἔργων προΐστασθαι οἱ",θεῷ· ταῦτά ἐστιν  καλὰ καὶ ὠφέλιμα τοῖς ἀνθρώποις.
πιστεύσαντες,πιστεύω,aorist,active,participle,—,masculine,nominative,plural,Hebrews 4:3,Εἰσερχόμεθα γὰρ εἰς [τὴν] κατάπαυσιν οἱ,", καθὼς εἴρηκεν·      ὡς ὤμοσα ἐν τῇ ὀργῇ μου·      εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν"
πιστεῦσαι,πιστεύω,aorist,active,infinitive,—,—,—,—,Hebrews 11:6,χωρὶς δὲ πίστεως ἀδύνατον εὐαρεστῆσαι·,γὰρ δεῖ τὸν προσερχόμενον τῷ θεῷ ὅτι ἔστιν καὶ τοῖς ἐκζητοῦσιν αὐτὸν μισθαποδότης γίνεται.
πιστεύεις,πιστεύω,present,active,indicative,second person,—,—,singular,James 2:19,σὺ,"ὅτι εἷς ἐστιν ὁ θεός, καλῶς ποιεῖς· καὶ τὰ δαιμόνια πιστεύουσιν καὶ φρίσσουσιν."
πιστεύουσιν,πιστεύω,present,active,indicative,third person,—,—,plural,James 2:19,"σὺ πιστεύεις ὅτι εἷς ἐστιν ὁ θεός, καλῶς ποιεῖς· καὶ τὰ δαιμόνια",καὶ φρίσσουσιν.
ἐπίστευσεν,πιστεύω,aorist,active,indicative,third person,—,—,singular,James 2:23,καὶ ἐπληρώθη ἡ γραφὴ ἡ λέγουσα·,"δὲ Ἀβραὰμ τῷ θεῷ, καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην καὶ φίλος θεοῦ ἐκλήθη."
πιστεύοντες,πιστεύω,present,active,participle,—,masculine,nominative,plural,1 Peter 1:8,"ὃν οὐκ ἰδόντες ἀγαπᾶτε, εἰς ὃν ἄρτι μὴ ὁρῶντες,",δὲ ἀγαλλιᾶσθε χαρᾷ ἀνεκλαλήτῳ καὶ δεδοξασμένῃ
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,1 Peter 2:6,"διότι περιέχει ἐν γραφῇ·        ἰδοὺ τίθημι ἐν Σιὼν λίθον ἀκρογωνιαῖον ἐκλεκτὸν ἔντιμον,        καὶ ὁ",ἐπʼ αὐτῷ οὐ μὴ καταισχυνθῇ.
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 Peter 2:7,ὑμῖν οὖν ἡ τιμὴ τοῖς,", ἀπιστοῦσιν δὲ λίθος ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας"
πιστεύσωμεν,πιστεύω,aorist,active,subjunctive,first person,—,—,plural,1 John 3:23,"Καὶ αὕτη ἐστὶν ἡ ἐντολὴ αὐτοῦ, ἵνα","τῷ ὀνόματι τοῦ υἱοῦ αὐτοῦ Ἰησοῦ Χριστοῦ καὶ ἀγαπῶμεν ἀλλήλους, καθὼς ἔδωκεν ἐντολὴν ἡμῖν."
πιστεύετε,πιστεύω,present,active,imperative,second person,—,—,plural,1 John 4:1,"Ἀγαπητοί, μὴ παντὶ πνεύματι","ἀλλὰ δοκιμάζετε τὰ πνεύματα εἰ ἐκ τοῦ θεοῦ ἐστιν, ὅτι πολλοὶ ψευδοπροφῆται ἐξεληλύθασιν εἰς τὸν κόσμον."
πεπιστεύκαμεν,πιστεύω,perfect,active,indicative,first person,—,—,plural,1 John 4:16,καὶ ἡμεῖς ἐγνώκαμεν καὶ,"τὴν ἀγάπην ἣν ἔχει ὁ θεὸς ἐν ἡμῖν.  Ὁ θεὸς ἀγάπη ἐστίν, καὶ"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,1 John 5:1,Πᾶς ὁ,"ὅτι Ἰησοῦς ἐστιν ὁ Χριστὸς ἐκ τοῦ θεοῦ γεγέννηται, καὶ πᾶς ὁ ἀγαπῶν"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,1 John 5:5,Τίς δέ ἐστιν ὁ νικῶν τὸν κόσμον εἰ μὴ ὁ,ὅτι Ἰησοῦς ἐστιν ὁ υἱὸς τοῦ θεοῦ;
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,1 John 5:10,ὁ,"εἰς τὸν υἱὸν τοῦ θεοῦ ἔχει τὴν μαρτυρίαν  ἐν αὑτῷ, ὁ μὴ πιστεύων"
πιστεύων,πιστεύω,present,active,participle,—,masculine,nominative,singular,1 John 5:10,"ὁ πιστεύων εἰς τὸν υἱὸν τοῦ θεοῦ ἔχει τὴν μαρτυρίαν  ἐν αὑτῷ, ὁ μὴ","τῷ θεῷ ψεύστην πεποίηκεν αὐτόν, ὅτι οὐ πεπίστευκεν εἰς τὴν μαρτυρίαν ἣν μεμαρτύρηκεν"
πεπίστευκεν,πιστεύω,perfect,active,indicative,third person,—,—,singular,1 John 5:10,"ἐν αὑτῷ, ὁ μὴ πιστεύων τῷ θεῷ ψεύστην πεποίηκεν αὐτόν, ὅτι οὐ",εἰς τὴν μαρτυρίαν ἣν μεμαρτύρηκεν ὁ θεὸς περὶ τοῦ υἱοῦ αὐτοῦ.
πιστεύουσιν,πιστεύω,present,active,participle,—,masculine,dative,plural,1 John 5:13,"Ταῦτα ἔγραψα ὑμῖν, ἵνα εἰδῆτε ὅτι ζωὴν ἔχετε αἰώνιον, τοῖς",εἰς τὸ ὄνομα τοῦ υἱοῦ τοῦ θεοῦ.
πιστεύσαντας,πιστεύω,aorist,active,participle,—,masculine,accusative,plural,Jude 5,πάντα ὅτι Ἰησοῦς λαὸν ἐκ γῆς Αἰγύπτου σώσας τὸ δεύτερον τοὺς μὴ,"ἀπώλεσεν,"
