Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 28:9,καὶ,ἰδοὺ,Ἰησοῦς ὑπήντησεν αὐταῖς λέγων· χαίρετε. αἱ δὲ προσελθοῦσαι ἐκράτησαν αὐτοῦ τοὺς πόδας καὶ προσεκύνησαν αὐτῷ.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 28:11,Πορευομένων δὲ αὐτῶν,ἰδού,τινες τῆς κουστωδίας ἐλθόντες εἰς τὴν πόλιν ἀπήγγειλαν τοῖς ἀρχιερεῦσιν ἅπαντα τὰ γενόμενα.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Matthew 28:20,διδάσκοντες αὐτοὺς τηρεῖν πάντα ὅσα ἐνετειλάμην ὑμῖν· καὶ,ἰδοὺ,ἐγὼ μεθʼ ὑμῶν εἰμι πάσας τὰς ἡμέρας ἕως τῆς συντελείας τοῦ αἰῶνος.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 1:2,Καθὼς γέγραπται ἐν τῷ Ἠσαΐᾳ τῷ προφήτῃ·,ἰδοὺ,"ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου,        ὃς κατασκευάσει τὴν ὁδόν σου·",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 3:32,"καὶ ἐκάθητο περὶ αὐτὸν ὄχλος, καὶ λέγουσιν αὐτῷ·",ἰδοὺ,ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου [καὶ αἱ ἀδελφαί σου] ἔξω ζητοῦσίν σε.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 4:3,Ἀκούετε.,ἰδοὺ,ἐξῆλθεν ὁ σπείρων σπεῖραι.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 10:28,Ἤρξατο λέγειν ὁ Πέτρος αὐτῷ·,ἰδοὺ,ἡμεῖς ἀφήκαμεν πάντα καὶ ἠκολουθήκαμέν σοι.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 10:33,ὅτι,ἰδοὺ,"ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ τοῖς",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 14:41,"Καὶ ἔρχεται τὸ τρίτον καὶ λέγει αὐτοῖς· καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε· ἀπέχει· ἦλθεν ἡ ὥρα,",ἰδοὺ,παραδίδοται ὁ υἱὸς τοῦ ἀνθρώπου εἰς τὰς χεῖρας τῶν ἁμαρτωλῶν.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Mark 14:42,ἐγείρεσθε ἄγωμεν·,ἰδοὺ,ὁ παραδιδούς με ἤγγικεν.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:20,καὶ,ἰδοὺ,"ἔσῃ σιωπῶν καὶ μὴ δυνάμενος λαλῆσαι ἄχρι ἧς ἡμέρας γένηται ταῦτα, ἀνθʼ ὧν",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:31,καὶ,ἰδοὺ,συλλήμψῃ ἐν γαστρὶ καὶ τέξῃ υἱὸν      καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἰησοῦν.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:36,καὶ,ἰδοὺ,Ἐλισάβετ ἡ συγγενίς σου καὶ αὐτὴ συνείληφεν υἱὸν ἐν γήρει αὐτῆς καὶ οὗτος,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:38,εἶπεν δὲ Μαριάμ·,ἰδοὺ,ἡ δούλη κυρίου· γένοιτό μοι κατὰ τὸ ῥῆμά σου. Καὶ ἀπῆλθεν ἀπʼ αὐτῆς ὁ ἄγγελος.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:44,—,ἰδοὺ,"γὰρ ὡς ἐγένετο ἡ φωνὴ τοῦ ἀσπασμοῦ σου εἰς τὰ ὦτά μου, ἐσκίρτησεν",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 1:48,ὅτι ἐπέβλεψεν  ἐπὶ τὴν ταπείνωσιν τῆς δούλης αὐτοῦ.,ἰδοὺ,"γὰρ ἀπὸ τοῦ νῦν μακαριοῦσίν με πᾶσαι αἱ γενεαί,",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 2:10,"καὶ εἶπεν αὐτοῖς ὁ ἄγγελος· μὴ φοβεῖσθε,",ἰδοὺ,"γὰρ εὐαγγελίζομαι ὑμῖν χαρὰν μεγάλην ἥτις ἔσται  παντὶ τῷ λαῷ,",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 2:25,Καὶ,ἰδοὺ,ἄνθρωπος ἦν ἐν Ἰερουσαλὴμ ᾧ ὄνομα Συμεὼν καὶ ὁ ἄνθρωπος οὗτος δίκαιος καὶ,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 2:34,καὶ εὐλόγησεν αὐτοὺς Συμεὼν καὶ εἶπεν πρὸς Μαριὰμ τὴν μητέρα αὐτοῦ·,ἰδοὺ,οὗτος κεῖται εἰς πτῶσιν καὶ ἀνάστασιν πολλῶν ἐν τῷ Ἰσραὴλ καὶ εἰς σημεῖον ἀντιλεγόμενον —,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 2:48,"Καὶ ἰδόντες αὐτὸν ἐξεπλάγησαν,  καὶ εἶπεν πρὸς αὐτὸν ἡ μήτηρ αὐτοῦ· τέκνον, τί ἐποίησας ἡμῖν οὕτως;",ἰδοὺ,ὁ πατήρ σου κἀγὼ ὀδυνώμενοι  ἐζητοῦμέν σε.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 5:12,Καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν ἐν μιᾷ τῶν πόλεων καὶ,ἰδοὺ,"ἀνὴρ πλήρης λέπρας· ἰδὼν δὲ τὸν Ἰησοῦν, πεσὼν ἐπὶ πρόσωπον ἐδεήθη αὐτοῦ λέγων",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 5:18,καὶ,ἰδοὺ,ἄνδρες φέροντες ἐπὶ κλίνης ἄνθρωπον ὃς ἦν παραλελυμένος καὶ ἐζήτουν αὐτὸν εἰσενεγκεῖν καὶ θεῖναι [αὐτὸν] ἐνώπιον αὐτοῦ.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 6:23,"χάρητε ἐν ἐκείνῃ τῇ ἡμέρᾳ καὶ σκιρτήσατε,",ἰδοὺ,γὰρ ὁ μισθὸς ὑμῶν πολὺς ἐν τῷ οὐρανῷ· κατὰ τὰ αὐτὰ γὰρ ἐποίουν,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 7:12,"ὡς δὲ ἤγγισεν τῇ πύλῃ τῆς πόλεως, καὶ",ἰδοὺ,"ἐξεκομίζετο τεθνηκὼς μονογενὴς υἱὸς τῇ μητρὶ αὐτοῦ καὶ αὐτὴ ἦν χήρα, καὶ ὄχλος",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 7:25,ἀλλὰ τί ἐξήλθατε ἰδεῖν; ἄνθρωπον ἐν μαλακοῖς ἱματίοις ἠμφιεσμένον;,ἰδοὺ,οἱ ἐν ἱματισμῷ ἐνδόξῳ καὶ τρυφῇ ὑπάρχοντες ἐν τοῖς βασιλείοις εἰσίν.,ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 7:27,οὗτός  ἐστιν περὶ οὗ γέγραπται·,ἰδοὺ,"ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου,        ὃς κατασκευάσει τὴν ὁδόν σου ἔμπροσθέν σου.",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 7:34,"ἐλήλυθεν ὁ υἱὸς τοῦ ἀνθρώπου ἐσθίων καὶ πίνων, καὶ λέγετε·",ἰδοὺ,"ἄνθρωπος φάγος καὶ οἰνοπότης, φίλος τελωνῶν καὶ ἁμαρτωλῶν.",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 7:37,καὶ,ἰδοὺ,"γυνὴ ἥτις ἦν ἐν τῇ πόλει ἁμαρτωλός, καὶ ἐπιγνοῦσα ὅτι κατάκειται ἐν τῇ",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
NA28,Luke 8:41,καὶ,ἰδοὺ,"ἦλθεν ἀνὴρ ᾧ ὄνομα Ἰάϊρος καὶ οὗτος ἄρχων τῆς συναγωγῆς ὑπῆρχεν, καὶ πεσὼν",ἰδού,Louw Nida 91.13,ειδος,"interjection, verb",—
