Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 3:14,ὁ,δὲ,"Ἰωάννης διεκώλυεν αὐτὸν λέγων· ἐγὼ χρείαν ἔχω ὑπὸ σοῦ βαπτισθῆναι, καὶ σὺ ἔρχῃ πρός με;",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 3:15,ἀποκριθεὶς,δὲ,"ὁ Ἰησοῦς εἶπεν πρὸς αὐτόν· ἄφες ἄρτι, οὕτως γὰρ πρέπον ἐστὶν ἡμῖν πληρῶσαι",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 3:16,βαπτισθεὶς,δὲ,ὁ Ἰησοῦς εὐθὺς ἀνέβη ἀπὸ τοῦ ὕδατος· καὶ ἰδοὺ ἠνεῴχθησαν [αὐτῷ] οἱ οὐρανοί,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 4:4,ὁ,δὲ,"ἀποκριθεὶς εἶπεν· γέγραπται· οὐκ ἐπʼ ἄρτῳ μόνῳ ζήσεται ὁ ἄνθρωπος, ἀλλʼ ἐπὶ παντὶ",δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 4:12,Ἀκούσας,δὲ,ὅτι Ἰωάννης παρεδόθη ἀνεχώρησεν εἰς τὴν Γαλιλαίαν.,δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 4:18,Περιπατῶν,δὲ,"παρὰ τὴν θάλασσαν τῆς Γαλιλαίας εἶδεν δύο ἀδελφούς, Σίμωνα τὸν λεγόμενον Πέτρον καὶ",δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 4:20,οἱ,δὲ,εὐθέως ἀφέντες τὰ δίκτυα  ἠκολούθησαν αὐτῷ.,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 4:22,οἱ,δὲ,εὐθέως ἀφέντες τὸ πλοῖον καὶ τὸν πατέρα αὐτῶν ἠκολούθησαν αὐτῷ.,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 5:1,Ἰδὼν,δὲ,"τοὺς ὄχλους ἀνέβη εἰς τὸ ὄρος, καὶ καθίσαντος αὐτοῦ προσῆλθαν αὐτῷ οἱ μαθηταὶ αὐτοῦ·",δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 5:13,Ὑμεῖς ἐστε τὸ ἅλας τῆς γῆς· ἐὰν,δὲ,"τὸ ἅλας μωρανθῇ, ἐν τίνι ἁλισθήσεται; εἰς οὐδὲν ἰσχύει ἔτι εἰ μὴ βληθὲν",δέ,Louw Nida 89.124,δε,conjunction,—
