Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 22:43,λέγει αὐτοῖς· πῶς,οὖν,Δαυὶδ ἐν πνεύματι καλεῖ αὐτὸν κύριον λέγων·,οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Matthew 22:45,εἰ,οὖν,"Δαυὶδ  καλεῖ αὐτὸν κύριον, πῶς υἱὸς αὐτοῦ ἐστιν;",οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Matthew 23:3,πάντα,οὖν,"ὅσα ἐὰν εἴπωσιν ὑμῖν  ποιήσατε καὶ τηρεῖτε, κατὰ δὲ τὰ ἔργα αὐτῶν μὴ",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 23:20,ὁ,οὖν,ὀμόσας ἐν τῷ θυσιαστηρίῳ ὀμνύει ἐν αὐτῷ καὶ ἐν πᾶσιν τοῖς ἐπάνω αὐτοῦ·,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 24:15,Ὅταν,οὖν,ἴδητε τὸ βδέλυγμα τῆς ἐρημώσεως τὸ ῥηθὲν διὰ Δανιὴλ τοῦ προφήτου ἑστὸς ἐν,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 24:26,ἐὰν,οὖν,"εἴπωσιν ὑμῖν· ἰδοὺ ἐν τῇ ἐρήμῳ ἐστίν, μὴ ἐξέλθητε· ἰδοὺ ἐν τοῖς ταμείοις, μὴ πιστεύσητε·",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 24:42,Γρηγορεῖτε,οὖν,", ὅτι οὐκ οἴδατε ποίᾳ ἡμέρᾳ ὁ κύριος ὑμῶν ἔρχεται.",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 25:13,Γρηγορεῖτε,οὖν,", ὅτι οὐκ οἴδατε τὴν ἡμέραν οὐδὲ τὴν ὥραν.",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 25:27,ἔδει σε,οὖν,"βαλεῖν τὰ ἀργύριά μου τοῖς τραπεζίταις, καὶ ἐλθὼν ἐγὼ ἐκομισάμην ἂν τὸ ἐμὸν σὺν τόκῳ.",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 25:28,ἄρατε,οὖν,ἀπʼ αὐτοῦ τὸ τάλαντον καὶ δότε τῷ ἔχοντι τὰ δέκα τάλαντα·,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 26:54,πῶς,οὖν,πληρωθῶσιν αἱ γραφαὶ ὅτι οὕτως δεῖ γενέσθαι;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 27:17,συνηγμένων,οὖν,"αὐτῶν εἶπεν αὐτοῖς ὁ Πιλᾶτος· τίνα θέλετε ἀπολύσω ὑμῖν, [Ἰησοῦν τὸν] Βαραββᾶν ἢ Ἰησοῦν τὸν λεγόμενον χριστόν;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 27:22,λέγει αὐτοῖς ὁ Πιλᾶτος· τί,οὖν,ποιήσω Ἰησοῦν τὸν λεγόμενον χριστόν; λέγουσιν  πάντες· σταυρωθήτω.,οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Matthew 27:64,κέλευσον,οὖν,"ἀσφαλισθῆναι τὸν τάφον ἕως τῆς τρίτης ἡμέρας, μήποτε ἐλθόντες οἱ μαθηταὶ αὐτοῦ κλέψωσιν",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Matthew 28:19,πορευθέντες,οὖν,"μαθητεύσατε πάντα τὰ ἔθνη, βαπτίζοντες αὐτοὺς εἰς τὸ ὄνομα τοῦ πατρὸς καὶ τοῦ",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Mark 10:9,ὃ,οὖν,ὁ θεὸς συνέζευξεν ἄνθρωπος μὴ χωριζέτω.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Mark 11:31,"Καὶ διελογίζοντο πρὸς ἑαυτοὺς λέγοντες·  ἐὰν εἴπωμεν· ἐξ οὐρανοῦ, ἐρεῖ· διὰ τί [",οὖν,] οὐκ ἐπιστεύσατε αὐτῷ;,οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Mark 12:9,τί [,οὖν,] ποιήσει ὁ κύριος τοῦ ἀμπελῶνος; ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς καὶ δώσει τὸν ἀμπελῶνα ἄλλοις.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Mark 13:35,γρηγορεῖτε,οὖν,"· οὐκ οἴδατε γὰρ πότε ὁ κύριος τῆς οἰκίας ἔρχεται, ἢ ὀψὲ ἢ μεσονύκτιον ἢ ἀλεκτοροφωνίας ἢ πρωΐ,",οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Mark 15:12,ὁ δὲ Πιλᾶτος πάλιν ἀποκριθεὶς ἔλεγεν αὐτοῖς· τί,οὖν,[θέλετε] ποιήσω [ὃν λέγετε] τὸν βασιλέα τῶν Ἰουδαίων;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Mark 16:19,Ὁ μὲν,οὖν,κύριος Ἰησοῦς μετὰ τὸ λαλῆσαι αὐτοῖς ἀνελήμφθη εἰς τὸν οὐρανὸν καὶ ἐκάθισεν ἐκ δεξιῶν τοῦ θεοῦ.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 3:7,Ἔλεγεν,οὖν,"τοῖς ἐκπορευομένοις ὄχλοις βαπτισθῆναι ὑπʼ αὐτοῦ· γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 3:8,ποιήσατε,οὖν,καρποὺς ἀξίους τῆς μετανοίας καὶ μὴ ἄρξησθε λέγειν ἐν ἑαυτοῖς·  πατέρα ἔχομεν τὸν,οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Luke 3:9,ἤδη δὲ καὶ ἡ ἀξίνη πρὸς τὴν ῥίζαν τῶν δένδρων κεῖται· πᾶν,οὖν,δένδρον μὴ ποιοῦν καρπὸν καλὸν ἐκκόπτεται καὶ εἰς πῦρ βάλλεται.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 3:10,Καὶ ἐπηρώτων αὐτὸν οἱ ὄχλοι λέγοντες· τί,οὖν,ποιήσωμεν;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 3:18,Πολλὰ μὲν,οὖν,καὶ ἕτερα παρακαλῶν εὐηγγελίζετο τὸν λαόν.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 4:7,σὺ,οὖν,"ἐὰν προσκυνήσῃς ἐνώπιον ἐμοῦ, ἔσται σοῦ πᾶσα.",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 7:31,Τίνι,οὖν,ὁμοιώσω τοὺς ἀνθρώπους τῆς γενεᾶς ταύτης καὶ τίνι εἰσὶν ὅμοιοι;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 7:42,μὴ ἐχόντων  αὐτῶν ἀποδοῦναι ἀμφοτέροις ἐχαρίσατο. τίς,οὖν,αὐτῶν  πλεῖον ἀγαπήσει αὐτόν;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 8:18,Βλέπετε,οὖν,"πῶς ἀκούετε· ὃς ἂν γὰρ ἔχῃ, δοθήσεται αὐτῷ· καὶ ὃς ἂν μὴ ἔχῃ",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 10:2,"Ἔλεγεν δὲ πρὸς αὐτούς· ὁ μὲν θερισμὸς πολύς, οἱ δὲ ἐργάται ὀλίγοι· δεήθητε",οὖν,τοῦ κυρίου τοῦ θερισμοῦ ὅπως ἐργάτας ἐκβάλῃ εἰς τὸν θερισμὸν αὐτοῦ.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 10:40,οὐ μέλει σοι ὅτι ἡ ἀδελφή μου μόνην με κατέλιπεν διακονεῖν; εἰπὲ,οὖν,αὐτῇ ἵνα μοι συναντιλάβηται.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 11:13,εἰ,οὖν,"ὑμεῖς πονηροὶ ὑπάρχοντες οἴδατε δόματα ἀγαθὰ διδόναι τοῖς τέκνοις ὑμῶν, πόσῳ μᾶλλον ὁ",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 11:35,σκόπει,οὖν,μὴ τὸ φῶς τὸ ἐν σοὶ σκότος ἐστίν.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 11:36,εἰ,οὖν,"τὸ σῶμά σου ὅλον φωτεινόν, μὴ ἔχον μέρος τι σκοτεινόν, ἔσται φωτεινὸν ὅλον",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 12:26,εἰ,οὖν,"οὐδὲ ἐλάχιστον δύνασθε, τί περὶ τῶν λοιπῶν μεριμνᾶτε;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 13:7,οὗ ἔρχομαι ζητῶν καρπὸν ἐν τῇ συκῇ ταύτῃ καὶ οὐχ εὑρίσκω·  ἔκκοψον [,οὖν,"] αὐτήν, ἱνατί καὶ τὴν γῆν καταργεῖ;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 13:14,τῷ ὄχλῳ ὅτι ἓξ ἡμέραι εἰσὶν ἐν αἷς δεῖ ἐργάζεσθαι· ἐν αὐταῖς,οὖν,ἐρχόμενοι θεραπεύεσθε καὶ μὴ τῇ ἡμέρᾳ τοῦ σαββάτου.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 13:18,Ἔλεγεν,οὖν,· τίνι ὁμοία ἐστὶν ἡ βασιλεία τοῦ θεοῦ καὶ τίνι ὁμοιώσω αὐτήν;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 14:33,οὕτως,οὖν,πᾶς ἐξ ὑμῶν ὃς οὐκ ἀποτάσσεται πᾶσιν τοῖς ἑαυτοῦ ὑπάρχουσιν οὐ δύναται εἶναί μου μαθητής.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 14:34,Καλὸν,οὖν,"τὸ ἅλας· ἐὰν δὲ καὶ τὸ ἅλας μωρανθῇ, ἐν τίνι ἀρτυθήσεται;",οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Luke 16:11,εἰ,οὖν,"ἐν τῷ ἀδίκῳ μαμωνᾷ πιστοὶ οὐκ ἐγένεσθε, τὸ ἀληθινὸν τίς ὑμῖν πιστεύσει;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 16:27,εἶπεν δέ· ἐρωτῶ σε,οὖν,", πάτερ , ἵνα πέμψῃς αὐτὸν εἰς τὸν οἶκον τοῦ πατρός μου,",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 19:12,εἶπεν,οὖν,· ἄνθρωπός τις εὐγενὴς ἐπορεύθη εἰς χώραν μακρὰν λαβεῖν ἑαυτῷ βασιλείαν καὶ ὑποστρέψαι.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 20:15,καὶ ἐκβαλόντες αὐτὸν ἔξω τοῦ ἀμπελῶνος ἀπέκτειναν. τί,οὖν,ποιήσει αὐτοῖς ὁ κύριος τοῦ ἀμπελῶνος;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 20:17,ὁ δὲ ἐμβλέψας αὐτοῖς εἶπεν· τί,οὖν,"ἐστιν τὸ γεγραμμένον τοῦτο·        λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες,           οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας;",οὖν,Louw Nida 89.50,ουν,conjunction,—
