Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἤρχοντο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,plural,John 4:30,ἐξῆλθον ἐκ τῆς πόλεως καὶ,πρὸς αὐτόν.
ἤρχοντο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,plural,John 6:17,καὶ ἐμβάντες εἰς  πλοῖον,"πέραν τῆς θαλάσσης εἰς Καφαρναούμ. καὶ σκοτία ἤδη ἐγεγόνει καὶ οὔπω ἐληλύθει πρὸς αὐτοὺς ὁ Ἰησοῦς,"
ἤρχοντο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,plural,John 19:3,καὶ,πρὸς αὐτὸν καὶ ἔλεγον· χαῖρε ὁ βασιλεὺς τῶν Ἰουδαίων· καὶ ἐδίδοσαν αὐτῷ ῥαπίσματα.
ἤρχοντο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,plural,John 20:3,Ἐξῆλθεν οὖν ὁ Πέτρος καὶ ὁ ἄλλος μαθητὴς καὶ,εἰς τὸ μνημεῖον.
ἤρχοντο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,plural,Acts 19:18,Πολλοί τε τῶν πεπιστευκότων,ἐξομολογούμενοι καὶ ἀναγγέλλοντες τὰς πράξεις αὐτῶν.
ἤρχετο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,singular,Mark 2:13,Καὶ ἐξῆλθεν πάλιν παρὰ τὴν θάλασσαν· καὶ πᾶς ὁ ὄχλος,"πρὸς αὐτόν, καὶ ἐδίδασκεν αὐτούς."
ἤρχετο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,singular,Luke 18:3,χήρα δὲ ἦν ἐν τῇ πόλει ἐκείνῃ καὶ,πρὸς αὐτὸν λέγουσα· ἐκδίκησόν με ἀπὸ τοῦ ἀντιδίκου μου.
ἤρχετο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,singular,John 8:2,Ὄρθρου δὲ πάλιν παρεγένετο εἰς τὸ ἱερὸν καὶ πᾶς ὁ λαὸς,"πρὸς αὐτόν, καὶ καθίσας ἐδίδασκεν αὐτούς."
ἤρχετο,ἔρχομαι,imperfect,either middle or passive,indicative,third person,singular,John 11:29,ἐκείνη δὲ ὡς ἤκουσεν ἠγέρθη ταχὺ καὶ,πρὸς αὐτόν.
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Matthew 2:2,λέγοντες· ποῦ ἐστιν ὁ τεχθεὶς βασιλεὺς τῶν Ἰουδαίων; εἴδομεν γὰρ αὐτοῦ τὸν ἀστέρα ἐν τῇ ἀνατολῇ καὶ,προσκυνῆσαι αὐτῷ.
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Matthew 25:39,πότε δέ σε εἴδομεν ἀσθενοῦντα ἢ ἐν φυλακῇ καὶ,πρός σε;
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 20:6,ἡμεῖς δὲ ἐξεπλεύσαμεν μετὰ τὰς ἡμέρας τῶν ἀζύμων ἀπὸ Φιλίππων καὶ,"πρὸς αὐτοὺς εἰς τὴν Τρῳάδα ἄχρι ἡμερῶν πέντε, ὅπου διετρίψαμεν ἡμέρας ἑπτά."
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 20:14,"ὡς δὲ συνέβαλλεν ἡμῖν εἰς τὴν Ἆσσον, ἀναλαβόντες αὐτὸν","εἰς Μιτυλήνην,"
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 20:15,"κἀκεῖθεν ἀποπλεύσαντες τῇ ἐπιούσῃ κατηντήσαμεν ἄντικρυς Χίου, τῇ δὲ ἑτέρᾳ παρεβάλομεν εἰς Σάμον, τῇ δὲ ἐχομένῃ",εἰς Μίλητον.
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 21:1,"Ὡς δὲ ἐγένετο ἀναχθῆναι ἡμᾶς ἀποσπασθέντας ἀπʼ αὐτῶν, εὐθυδρομήσαντες","εἰς τὴν Κῶ, τῇ δὲ ἑξῆς εἰς τὴν Ῥόδον κἀκεῖθεν εἰς Πάταρα,"
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 21:8,τῇ δὲ ἐπαύριον ἐξελθόντες,"εἰς Καισάρειαν καὶ εἰσελθόντες εἰς τὸν οἶκον Φιλίππου τοῦ εὐαγγελιστοῦ, ὄντος ἐκ τῶν ἑπτά, ἐμείναμεν παρʼ αὐτῷ."
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 27:8,μόλις τε παραλεγόμενοι αὐτὴν,εἰς τόπον τινὰ καλούμενον Καλοὺς λιμένας ᾧ ἐγγὺς πόλις ἦν Λασαία.
ἤλθομεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 28:13,ὅθεν περιελόντες κατηντήσαμεν εἰς Ῥήγιον. καὶ μετὰ μίαν ἡμέραν ἐπιγενομένου νότου δευτεραῖοι,"εἰς Ποτιόλους,"
ἤλθατε,ἔρχομαι,aorist,active,indicative,second person,plural,Matthew 25:36,"γυμνὸς καὶ περιεβάλετέ με, ἠσθένησα καὶ ἐπεσκέψασθέ με, ἐν φυλακῇ ἤμην καὶ",πρός με.
ἤλθαμεν,ἔρχομαι,aorist,active,indicative,first person,plural,Acts 28:14,οὗ εὑρόντες ἀδελφοὺς παρεκλήθημεν παρʼ αὐτοῖς ἐπιμεῖναι ἡμέρας ἑπτά· καὶ οὕτως εἰς τὴν Ῥώμην,.
Ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,John 4:5,—,οὖν εἰς πόλιν τῆς Σαμαρείας λεγομένην Συχὰρ πλησίον τοῦ χωρίου ὃ ἔδωκεν Ἰακὼβ
Ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,John 4:7,—,γυνὴ ἐκ τῆς Σαμαρείας ἀντλῆσαι ὕδωρ. λέγει αὐτῇ ὁ Ἰησοῦς· δός μοι πεῖν·
Ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,John 13:6,—,"οὖν πρὸς Σίμωνα Πέτρον·  λέγει αὐτῷ · κύριε, σύ μου νίπτεις τοὺς πόδας;"
Ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,John 20:18,—,"Μαριὰμ ἡ Μαγδαληνὴ ἀγγέλλουσα τοῖς μαθηταῖς ὅτι ἑώρακα τὸν κύριον, καὶ ταῦτα εἶπεν αὐτῇ."
Ἐλθὼν,ἔρχομαι,aorist,active,participle,—,singular,Matthew 16:13,—,δὲ ὁ Ἰησοῦς εἰς τὰ μέρη Καισαρείας τῆς Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ
Ἐλθὼν,ἔρχομαι,aorist,active,participle,—,singular,John 11:17,—,οὖν ὁ Ἰησοῦς  εὗρεν αὐτὸν τέσσαρας ἤδη ἡμέρας ἔχοντα ἐν τῷ μνημείῳ.
Ἐλθὼν,ἔρχομαι,aorist,active,participle,—,singular,2 Corinthians 2:12,—,"δὲ εἰς τὴν Τρῳάδα εἰς τὸ εὐαγγέλιον τοῦ Χριστοῦ καὶ θύρας μοι ἀνεῳγμένης ἐν κυρίῳ,"
Ἐλεύσομαι,ἔρχομαι,future,middle,indicative,first person,singular,1 Corinthians 16:5,—,"δὲ πρὸς ὑμᾶς ὅταν Μακεδονίαν διέλθω· Μακεδονίαν γὰρ διέρχομαι,"
ἔρχῃ,ἔρχομαι,present,either middle or passive,indicative,second person,singular,Matthew 3:14,"ὁ δὲ Ἰωάννης διεκώλυεν αὐτὸν λέγων· ἐγὼ χρείαν ἔχω ὑπὸ σοῦ βαπτισθῆναι, καὶ σὺ",πρός με;
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Matthew 8:9,"ἔχων ὑπʼ ἐμαυτὸν στρατιώτας, καὶ λέγω τούτῳ· πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ·",", καὶ ἔρχεται, καὶ τῷ δούλῳ μου· ποίησον τοῦτο, καὶ ποιεῖ."
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Luke 7:8,"ἔχων ὑπʼ ἐμαυτὸν στρατιώτας, καὶ λέγω τούτῳ· πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ·",", καὶ ἔρχεται, καὶ τῷ δούλῳ μου· ποίησον τοῦτο, καὶ ποιεῖ."
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,John 1:46,καὶ εἶπεν αὐτῷ Ναθαναήλ· ἐκ Ναζαρὲτ δύναταί τι ἀγαθὸν εἶναι; λέγει αὐτῷ [ὁ] Φίλιππος·,καὶ ἴδε.
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,John 11:34,"καὶ εἶπεν· ποῦ τεθείκατε αὐτόν; λέγουσιν αὐτῷ· κύριε,",καὶ ἴδε.
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 6:1,"σφραγίδων, καὶ ἤκουσα ἑνὸς ἐκ τῶν τεσσάρων ζῴων λέγοντος ὡς φωνὴ βροντῆς·",.
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 6:3,"Καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν δευτέραν, ἤκουσα τοῦ δευτέρου ζῴου λέγοντος·",.
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 6:5,"Καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν τρίτην, ἤκουσα τοῦ τρίτου ζῴου λέγοντος·",". καὶ εἶδον, καὶ ἰδοὺ ἵππος μέλας, καὶ ὁ καθήμενος ἐπʼ αὐτὸν ἔχων ζυγὸν ἐν τῇ χειρὶ αὐτοῦ."
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 6:7,"Καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν τετάρτην, ἤκουσα φωνὴν τοῦ τετάρτου ζῴου λέγοντος·",.
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 22:17,Καὶ τὸ πνεῦμα καὶ ἡ νύμφη λέγουσιν·,". καὶ ὁ ἀκούων εἰπάτω· ἔρχου. καὶ ὁ διψῶν ἐρχέσθω, ὁ θέλων λαβέτω ὕδωρ ζωῆς δωρεάν."
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 22:17,Καὶ τὸ πνεῦμα καὶ ἡ νύμφη λέγουσιν· ἔρχου. καὶ ὁ ἀκούων εἰπάτω·,". καὶ ὁ διψῶν ἐρχέσθω, ὁ θέλων λαβέτω ὕδωρ ζωῆς δωρεάν."
ἔρχου,ἔρχομαι,present,either middle or passive,"imperative, indicative",second person,singular,Revelation 22:20,"Λέγει ὁ μαρτυρῶν ταῦτα· ναί, ἔρχομαι ταχύ. Ἀμήν,",κύριε Ἰησοῦ.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Matthew 7:15,"Προσέχετε  ἀπὸ τῶν ψευδοπροφητῶν, οἵτινες","πρὸς ὑμᾶς ἐν ἐνδύμασιν προβάτων, ἔσωθεν δέ εἰσιν λύκοι ἅρπαγες."
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Matthew 25:11,ὕστερον δὲ,"καὶ αἱ λοιπαὶ παρθένοι λέγουσαι· κύριε κύριε, ἄνοιξον ἡμῖν."
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 2:3,Καὶ,φέροντες πρὸς αὐτὸν παραλυτικὸν αἰρόμενον ὑπὸ τεσσάρων.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 2:18,Καὶ ἦσαν οἱ μαθηταὶ Ἰωάννου καὶ οἱ Φαρισαῖοι νηστεύοντες. καὶ,καὶ λέγουσιν αὐτῷ· διὰ τί οἱ μαθηταὶ Ἰωάννου καὶ οἱ μαθηταὶ τῶν Φαρισαίων
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 5:15,καὶ,"πρὸς τὸν Ἰησοῦν καὶ θεωροῦσιν τὸν δαιμονιζόμενον καθήμενον ἱματισμένον καὶ σωφρονοῦντα, τὸν ἐσχηκότα τὸν λεγιῶνα, καὶ ἐφοβήθησαν."
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 5:35,Ἔτι αὐτοῦ λαλοῦντος,ἀπὸ τοῦ ἀρχισυναγώγου λέγοντες ὅτι ἡ θυγάτηρ σου ἀπέθανεν· τί ἔτι σκύλλεις τὸν διδάσκαλον;
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 5:38,καὶ,"εἰς τὸν οἶκον τοῦ ἀρχισυναγώγου, καὶ θεωρεῖ θόρυβον καὶ κλαίοντας καὶ ἀλαλάζοντας πολλά,"
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 8:22,Καὶ,εἰς Βηθσαϊδάν. Καὶ φέρουσιν αὐτῷ τυφλὸν καὶ παρακαλοῦσιν αὐτὸν ἵνα αὐτοῦ ἅψηται.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 10:46,Καὶ,εἰς Ἰεριχώ. Καὶ ἐκπορευομένου αὐτοῦ ἀπὸ Ἰεριχὼ καὶ τῶν μαθητῶν αὐτοῦ καὶ ὄχλου
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 11:15,Καὶ,εἰς Ἱεροσόλυμα.  Καὶ εἰσελθὼν εἰς τὸ ἱερὸν ἤρξατο ἐκβάλλειν τοὺς πωλοῦντας καὶ τοὺς
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 11:27,Καὶ,πάλιν εἰς Ἱεροσόλυμα. καὶ ἐν τῷ ἱερῷ περιπατοῦντος αὐτοῦ ἔρχονται πρὸς αὐτὸν οἱ
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 11:27,Καὶ ἔρχονται πάλιν εἰς Ἱεροσόλυμα. καὶ ἐν τῷ ἱερῷ περιπατοῦντος αὐτοῦ,πρὸς αὐτὸν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς καὶ οἱ πρεσβύτεροι
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 12:18,Καὶ,"Σαδδουκαῖοι πρὸς αὐτόν, οἵτινες λέγουσιν ἀνάστασιν μὴ εἶναι, καὶ ἐπηρώτων αὐτὸν λέγοντες·"
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 14:32,Καὶ,εἰς χωρίον οὗ τὸ ὄνομα Γεθσημανὶ  καὶ λέγει τοῖς μαθηταῖς αὐτοῦ· καθίσατε ὧδε ἕως προσεύξωμαι.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Mark 16:2,καὶ λίαν πρωῒ τῇ μιᾷ τῶν σαββάτων,ἐπὶ τὸ μνημεῖον ἀνατείλαντος τοῦ ἡλίου.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Luke 23:29,ὅτι ἰδοὺ,ἡμέραι ἐν αἷς ἐροῦσιν· μακάριαι αἱ στεῖραι καὶ αἱ κοιλίαι αἳ οὐκ ἐγέννησαν
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,John 3:26,"σοῦ πέραν τοῦ Ἰορδάνου, ᾧ σὺ μεμαρτύρηκας, ἴδε οὗτος βαπτίζει καὶ πάντες",πρὸς αὐτόν.
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,1 Corinthians 15:35,Ἀλλʼ ἐρεῖ τις· πῶς ἐγείρονται οἱ νεκροί; ποίῳ δὲ σώματι,;
ἔρχονται,ἔρχομαι,present,either middle or passive,indicative,third person,plural,Hebrews 8:8,μεμφόμενος γὰρ αὐτοὺς λέγει·      ἰδοὺ ἡμέραι,", λέγει κύριος,        καὶ συντελέσω ἐπὶ τὸν οἶκον Ἰσραὴλ        καὶ ἐπὶ τὸν οἶκον Ἰούδα διαθήκην καινήν,"
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Luke 13:7,εἶπεν δὲ πρὸς τὸν ἀμπελουργόν· ἰδοὺ τρία ἔτη ἀφʼ οὗ,"ζητῶν καρπὸν ἐν τῇ συκῇ ταύτῃ καὶ οὐχ εὑρίσκω·  ἔκκοψον [οὖν] αὐτήν, ἱνατί καὶ τὴν γῆν καταργεῖ;"
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Luke 19:13,καλέσας δὲ δέκα δούλους ἑαυτοῦ ἔδωκεν αὐτοῖς δέκα μνᾶς καὶ εἶπεν πρὸς αὐτούς· πραγματεύσασθε ἐν ᾧ,.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 5:7,ὅταν ταραχθῇ τὸ ὕδωρ βάλῃ με εἰς τὴν κολυμβήθραν· ἐν ᾧ δὲ,"ἐγώ, ἄλλος πρὸ ἐμοῦ καταβαίνει."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 8:14,ὅτι οἶδα πόθεν ἦλθον καὶ ποῦ ὑπάγω· ὑμεῖς δὲ οὐκ οἴδατε πόθεν,ἢ ποῦ ὑπάγω.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 14:3,"καὶ ἐὰν πορευθῶ καὶ ἑτοιμάσω τόπον ὑμῖν, πάλιν","καὶ παραλήμψομαι ὑμᾶς πρὸς ἐμαυτόν, ἵνα ὅπου εἰμὶ ἐγὼ καὶ ὑμεῖς ἦτε."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 14:18,"Οὐκ ἀφήσω ὑμᾶς ὀρφανούς,",πρὸς ὑμᾶς.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 14:28,ἠκούσατε ὅτι ἐγὼ εἶπον ὑμῖν· ὑπάγω καὶ,"πρὸς ὑμᾶς. εἰ ἠγαπᾶτέ με ἐχάρητε ἂν ὅτι  πορεύομαι πρὸς τὸν πατέρα, ὅτι"
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 17:11,"καὶ οὐκέτι εἰμὶ ἐν τῷ κόσμῳ, καὶ αὐτοὶ ἐν τῷ κόσμῳ εἰσίν, κἀγὼ πρὸς σὲ",". πάτερ ἅγιε, τήρησον αὐτοὺς ἐν τῷ ὀνόματί σου ᾧ δέδωκάς μοι, ἵνα ὦσιν ἓν καθὼς  ἡμεῖς."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 17:13,νῦν δὲ πρὸς σὲ,καὶ ταῦτα λαλῶ ἐν τῷ κόσμῳ ἵνα ἔχωσιν τὴν χαρὰν τὴν ἐμὴν πεπληρωμένην ἐν ἑαυτοῖς.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 21:22,λέγει αὐτῷ ὁ Ἰησοῦς· ἐὰν αὐτὸν θέλω μένειν  ἕως,", τί πρὸς σέ; σύ μοι ἀκολούθει."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,John 21:23,αὐτῷ ὁ Ἰησοῦς ὅτι οὐκ ἀποθνῄσκει ἀλλʹ· ἐὰν αὐτὸν θέλω μένειν ἕως,"[, τί πρὸς σέ];"
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,2 Corinthians 13:1,Τρίτον τοῦτο,πρὸς ὑμᾶς· ἐπὶ στόματος δύο μαρτύρων καὶ τριῶν σταθήσεται πᾶν ῥῆμα.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,1 Timothy 4:13,ἕως,"πρόσεχε τῇ ἀναγνώσει, τῇ παρακλήσει, τῇ διδασκαλίᾳ."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 3:11,—,"ταχύ· κράτει ὃ ἔχεις, ἵνα μηδεὶς λάβῃ τὸν στέφανόν σου."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 16:15,Ἰδοὺ,"ὡς κλέπτης. μακάριος ὁ γρηγορῶν καὶ τηρῶν τὰ ἱμάτια αὐτοῦ, ἵνα μὴ γυμνὸς"
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 22:7,καὶ ἰδοὺ,ταχύ. μακάριος ὁ τηρῶν τοὺς λόγους τῆς προφητείας τοῦ βιβλίου τούτου.
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 22:12,Ἰδοὺ,"ταχύ, καὶ ὁ μισθός μου μετʼ ἐμοῦ ἀποδοῦναι ἑκάστῳ ὡς τὸ ἔργον ἐστὶν αὐτοῦ."
ἔρχομαι,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 22:20,"Λέγει ὁ μαρτυρῶν ταῦτα· ναί,","ταχύ. Ἀμήν,  ἔρχου κύριε Ἰησοῦ."
ἔρχομαί,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 2:5,"μνημόνευε οὖν πόθεν πέπτωκας καὶ μετανόησον καὶ τὰ πρῶτα ἔργα ποίησον· εἰ δὲ μή,","σοι  καὶ κινήσω τὴν λυχνίαν σου ἐκ τοῦ τόπου αὐτῆς, ἐὰν μὴ μετανοήσῃς."
ἔρχομαί,ἔρχομαι,present,either middle or passive,indicative,first person,singular,Revelation 2:16,"μετανόησον οὖν· εἰ δὲ μή,",σοι ταχὺ καὶ πολεμήσω μετʼ αὐτῶν ἐν τῇ ῥομφαίᾳ τοῦ στόματός μου.
ἔρχηται,ἔρχομαι,present,either middle or passive,subjunctive,third person,singular,John 7:27,ἀλλὰ τοῦτον οἴδαμεν πόθεν ἐστίν· ὁ δὲ χριστὸς ὅταν,οὐδεὶς γινώσκει πόθεν ἐστίν.
ἔρχηται,ἔρχομαι,present,either middle or passive,subjunctive,third person,singular,Hebrews 13:23,"Γινώσκετε τὸν ἀδελφὸν ἡμῶν Τιμόθεον ἀπολελυμένον, μεθʼ οὗ ἐὰν τάχιον",ὄψομαι ὑμᾶς.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Luke 14:27,ὅστις οὐ βαστάζει τὸν σταυρὸν ἑαυτοῦ καὶ,"ὀπίσω μου, οὐ δύναται εἶναί μου μαθητής."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 8:9,"ἐμαυτὸν στρατιώτας, καὶ λέγω τούτῳ· πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ· ἔρχου, καὶ",", καὶ τῷ δούλῳ μου· ποίησον τοῦτο, καὶ ποιεῖ."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 13:19,παντὸς ἀκούοντος τὸν λόγον τῆς βασιλείας καὶ μὴ συνιέντος,"ὁ πονηρὸς καὶ ἁρπάζει τὸ ἐσπαρμένον ἐν τῇ καρδίᾳ αὐτοῦ, οὗτός ἐστιν ὁ παρὰ τὴν ὁδὸν σπαρείς."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 17:11,ὁ δὲ  ἀποκριθεὶς εἶπεν· Ἠλίας μὲν,καὶ ἀποκαταστήσει πάντα·
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 18:7,"γὰρ  ἐλθεῖν τὰ σκάνδαλα, πλὴν οὐαὶ τῷ ἀνθρώπῳ  διʼ οὗ τὸ σκάνδαλον",.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 24:42,"Γρηγορεῖτε οὖν, ὅτι οὐκ οἴδατε ποίᾳ ἡμέρᾳ ὁ κύριος ὑμῶν",.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 24:43,Ἐκεῖνο δὲ γινώσκετε ὅτι εἰ ᾔδει ὁ οἰκοδεσπότης ποίᾳ φυλακῇ ὁ κλέπτης,", ἐγρηγόρησεν ἂν καὶ οὐκ ἂν εἴασεν διορυχθῆναι τὴν οἰκίαν αὐτοῦ."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 24:44,"διὰ τοῦτο καὶ ὑμεῖς γίνεσθε ἕτοιμοι, ὅτι ᾗ οὐ δοκεῖτε ὥρᾳ ὁ υἱὸς τοῦ ἀνθρώπου",.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 25:19,Μετὰ δὲ πολὺν χρόνον,ὁ κύριος τῶν δούλων ἐκείνων καὶ συναίρει λόγον μετʼ αὐτῶν.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 26:36,Τότε,μετʼ αὐτῶν ὁ Ἰησοῦς εἰς χωρίον λεγόμενον Γεθσημανὶ  καὶ λέγει τοῖς μαθηταῖς·  καθίσατε
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 26:40,καὶ,"πρὸς τοὺς μαθητὰς καὶ εὑρίσκει αὐτοὺς καθεύδοντας, καὶ λέγει τῷ Πέτρῳ· οὕτως οὐκ"
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 26:45,τότε,πρὸς τοὺς μαθητὰς  καὶ λέγει αὐτοῖς· καθεύδετε [τὸ] λοιπὸν καὶ ἀναπαύεσθε·  ἰδοὺ ἤγγικεν
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Matthew 27:49,οἱ δὲ λοιποὶ ἔλεγον· ἄφες ἴδωμεν εἰ,Ἠλίας σώσων αὐτόν.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Mark 1:7,Καὶ ἐκήρυσσεν λέγων·,"ὁ ἰσχυρότερός μου ὀπίσω μου, οὗ οὐκ εἰμὶ ἱκανὸς κύψας λῦσαι τὸν ἱμάντα τῶν ὑποδημάτων αὐτοῦ."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Mark 1:40,Καὶ,πρὸς αὐτὸν λεπρὸς παρακαλῶν αὐτὸν [καὶ γονυπετῶν] καὶ λέγων αὐτῷ ὅτι ἐὰν θέλῃς δύνασαί με καθαρίσαι.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Mark 3:20,Καὶ,"εἰς οἶκον· καὶ συνέρχεται πάλιν [ὁ] ὄχλος, ὥστε μὴ δύνασθαι αὐτοὺς μηδὲ ἄρτον φαγεῖν."
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Mark 3:31,Καὶ,ἡ μήτηρ αὐτοῦ καὶ οἱ ἀδελφοὶ αὐτοῦ καὶ ἔξω στήκοντες ἀπέστειλαν πρὸς αὐτὸν καλοῦντες αὐτόν.
ἔρχεται,ἔρχομαι,present,either middle or passive,indicative,third person,singular,Mark 4:15,"οὗτοι δέ εἰσιν οἱ παρὰ τὴν ὁδόν· ὅπου σπείρεται ὁ λόγος καὶ ὅταν ἀκούσωσιν, εὐθὺς",ὁ σατανᾶς καὶ αἴρει τὸν λόγον τὸν ἐσπαρμένον εἰς αὐτούς.
