Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 5:31,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτούς· οὐ χρείαν,οἱ ὑγιαίνοντες ἰατροῦ ἀλλʼ οἱ κακῶς ἔχοντες·
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 15:7,ἐπὶ ἑνὶ ἁμαρτωλῷ μετανοοῦντι ἢ ἐπὶ ἐνενήκοντα ἐννέα δικαίοις οἵτινες οὐ χρείαν,μετανοίας.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 22:5,καὶ νὺξ οὐκ ἔσται ἔτι καὶ οὐκ,"χρείαν φωτὸς λύχνου καὶ φωτὸς ἡλίου, ὅτι κύριος ὁ θεὸς φωτίσει ἐπʼ αὐτούς"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Matthew 8:20,καὶ λέγει αὐτῷ ὁ Ἰησοῦς· αἱ ἀλώπεκες φωλεοὺς,"καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνώσεις, ὁ δὲ υἱὸς τοῦ ἀνθρώπου οὐκ ἔχει ποῦ τὴν κεφαλὴν κλίνῃ."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Matthew 15:32,"σπλαγχνίζομαι ἐπὶ τὸν ὄχλον, ὅτι ἤδη ἡμέραι τρεῖς  προσμένουσίν μοι καὶ οὐκ","τί φάγωσιν· καὶ ἀπολῦσαι αὐτοὺς νήστεις οὐ θέλω, μήποτε ἐκλυθῶσιν ἐν τῇ ὁδῷ."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Matthew 21:26,"ἐὰν δὲ εἴπωμεν· ἐξ ἀνθρώπων, φοβούμεθα τὸν ὄχλον, πάντες γὰρ ὡς προφήτην",τὸν Ἰωάννην.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Mark 2:19,τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετʼ αὐτῶν ἐστιν νηστεύειν; ὅσον χρόνον,τὸν νυμφίον μετʼ αὐτῶν οὐ δύνανται νηστεύειν.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Mark 4:17,καὶ οὐκ,"ῥίζαν ἐν ἑαυτοῖς ἀλλὰ πρόσκαιροί εἰσιν, εἶτα γενομένης θλίψεως ἢ διωγμοῦ διὰ τὸν λόγον εὐθὺς σκανδαλίζονται."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Mark 8:2,"σπλαγχνίζομαι ἐπὶ τὸν ὄχλον, ὅτι ἤδη ἡμέραι τρεῖς προσμένουσίν μοι καὶ οὐκ",τί φάγωσιν·
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Mark 8:16,καὶ διελογίζοντο πρὸς ἀλλήλους  ὅτι ἄρτους οὐκ,.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 8:13,"οἱ δὲ ἐπὶ τῆς πέτρας οἳ ὅταν ἀκούσωσιν μετὰ χαρᾶς δέχονται τὸν λόγον, καὶ οὗτοι ῥίζαν οὐκ",", οἳ πρὸς καιρὸν πιστεύουσιν καὶ ἐν καιρῷ πειρασμοῦ ἀφίστανται."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 9:58,καὶ εἶπεν αὐτῷ ὁ Ἰησοῦς· αἱ ἀλώπεκες φωλεοὺς,"καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνώσεις, ὁ δὲ υἱὸς τοῦ ἀνθρώπου οὐκ ἔχει ποῦ τὴν κεφαλὴν κλίνῃ."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 14:14,"καὶ μακάριος ἔσῃ, ὅτι οὐκ","ἀνταποδοῦναί σοι, ἀνταποδοθήσεται γάρ σοι ἐν τῇ ἀναστάσει τῶν δικαίων."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Luke 16:29,λέγει δὲ  Ἀβραάμ·,Μωϋσέα καὶ τοὺς προφήτας· ἀκουσάτωσαν αὐτῶν.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,John 2:3,καὶ ὑστερήσαντος οἴνου λέγει ἡ μήτηρ τοῦ Ἰησοῦ πρὸς αὐτόν· οἶνον οὐκ,.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,John 15:22,"Εἰ μὴ ἦλθον καὶ ἐλάλησα αὐτοῖς, ἁμαρτίαν οὐκ εἴχοσαν· νῦν δὲ πρόφασιν οὐκ",περὶ τῆς ἁμαρτίας αὐτῶν.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Acts 15:36,ἀδελφοὺς κατὰ πόλιν πᾶσαν ἐν αἷς κατηγγείλαμεν τὸν λόγον τοῦ κυρίου πῶς,.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Acts 19:38,εἰ μὲν οὖν Δημήτριος καὶ οἱ σὺν αὐτῷ τεχνῖται,"πρός  τινα λόγον, ἀγοραῖοι ἄγονται καὶ ἀνθύπατοί εἰσιν, ἐγκαλείτωσαν ἀλλήλοις."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Romans 10:2,μαρτυρῶ γὰρ αὐτοῖς ὅτι ζῆλον θεοῦ,ἀλλʼ οὐ κατʼ ἐπίγνωσιν·
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,1 Corinthians 12:30,μὴ πάντες χαρίσματα,ἰαμάτων; μὴ πάντες γλώσσαις λαλοῦσιν; μὴ πάντες διερμηνεύουσιν;
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,1 Corinthians 15:34,"ἐκνήψατε δικαίως καὶ μὴ ἁμαρτάνετε, ἀγνωσίαν γὰρ θεοῦ τινες",", πρὸς ἐντροπὴν ὑμῖν λαλῶ."
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Hebrews 7:5,καὶ οἱ μὲν ἐκ τῶν υἱῶν Λευὶ τὴν ἱερατείαν λαμβάνοντες ἐντολὴν,"ἀποδεκατοῦν τὸν λαὸν κατὰ τὸν νόμον, τοῦτʼ ἔστιν τοὺς ἀδελφοὺς αὐτῶν, καίπερ ἐξεληλυθότας ἐκ τῆς ὀσφύος Ἀβραάμ·"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Hebrews 13:10,ἔχομεν θυσιαστήριον ἐξ οὗ φαγεῖν οὐκ,ἐξουσίαν οἱ τῇ σκηνῇ λατρεύοντες.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 2:24,"ὑμῖν δὲ λέγω  τοῖς λοιποῖς τοῖς ἐν Θυατείροις, ὅσοι οὐκ","τὴν διδαχὴν ταύτην, οἵτινες οὐκ ἔγνωσαν τὰ βαθέα  τοῦ σατανᾶ ὡς λέγουσιν· οὐ"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 4:8,"ἔχων ἀνὰ πτέρυγας ἕξ, κυκλόθεν καὶ ἔσωθεν γέμουσιν ὀφθαλμῶν, καὶ ἀνάπαυσιν οὐκ","ἡμέρας καὶ νυκτὸς λέγοντες·      ἅγιος ἅγιος ἅγιος κύριος ὁ θεὸς ὁ παντοκράτωρ,        ὁ"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 9:3,"καὶ ἐκ τοῦ καπνοῦ ἐξῆλθον ἀκρίδες εἰς τὴν γῆν, καὶ ἐδόθη αὐταῖς ἐξουσία ὡς",ἐξουσίαν οἱ σκορπίοι τῆς γῆς.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 9:4,"οὐδὲ πᾶν χλωρὸν οὐδὲ πᾶν δένδρον, εἰ μὴ τοὺς ἀνθρώπους οἵτινες οὐκ",τὴν σφραγῖδα τοῦ θεοῦ ἐπὶ τῶν μετώπων.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 9:10,καὶ,"οὐρὰς ὁμοίας σκορπίοις καὶ κέντρα , καὶ ἐν ταῖς οὐραῖς αὐτῶν ἡ ἐξουσία αὐτῶν"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 9:11,—,"ἐπʼ αὐτῶν  βασιλέα τὸν ἄγγελον τῆς ἀβύσσου, ὄνομα αὐτῷ Ἑβραϊστὶ Ἀβαδδών, καὶ ἐν"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 11:6,οὗτοι,"τὴν ἐξουσίαν κλεῖσαι τὸν οὐρανόν, ἵνα μὴ ὑετὸς βρέχῃ τὰς ἡμέρας τῆς προφητείας"
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 11:6,"οὗτοι ἔχουσιν τὴν ἐξουσίαν κλεῖσαι τὸν οὐρανόν, ἵνα μὴ ὑετὸς βρέχῃ τὰς ἡμέρας τῆς προφητείας αὐτῶν, καὶ ἐξουσίαν",ἐπὶ τῶν ὑδάτων στρέφειν αὐτὰ εἰς αἷμα καὶ πατάξαι τὴν γῆν ἐν πάσῃ πληγῇ ὁσάκις ἐὰν θελήσωσιν.
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 14:11,καὶ ὁ καπνὸς τοῦ βασανισμοῦ αὐτῶν εἰς αἰῶνας αἰώνων ἀναβαίνει καὶ οὐκ,ἀνάπαυσιν ἡμέρας καὶ νυκτὸς οἱ προσκυνοῦντες τὸ θηρίον καὶ τὴν εἰκόνα αὐτοῦ καὶ
ἔχουσιν,ἔχω,present,active,indicative,third person,plural,Revelation 17:13,οὗτοι μίαν γνώμην,καὶ τὴν δύναμιν καὶ  ἐξουσίαν αὐτῶν τῷ θηρίῳ διδόασιν.
ἔχουσα,ἔχω,present,active,participle,—,singular,Matthew 1:18,"μητρὸς αὐτοῦ Μαρίας τῷ Ἰωσήφ, πρὶν ἢ συνελθεῖν αὐτοὺς εὑρέθη ἐν γαστρὶ",ἐκ πνεύματος ἁγίου.
ἔχουσα,ἔχω,present,active,participle,—,singular,Romans 9:10,"Οὐ μόνον δέ, ἀλλὰ καὶ Ῥεβέκκα ἐξ ἑνὸς κοίτην",", Ἰσαὰκ τοῦ πατρὸς ἡμῶν·"
ἔχουσα,ἔχω,present,active,participle,—,singular,Revelation 12:2,καὶ ἐν γαστρὶ,", καὶ κράζει ὠδίνουσα καὶ βασανιζομένη τεκεῖν."
ἔχουσαν,ἔχω,present,active,participle,—,singular,Mark 11:13,καὶ ἰδὼν συκῆν ἀπὸ μακρόθεν,"φύλλα ἦλθεν, εἰ ἄρα τι εὑρήσει ἐν αὐτῇ, καὶ ἐλθὼν ἐπʼ αὐτὴν οὐδὲν"
ἔχουσαν,ἔχω,present,active,participle,—,singular,Acts 16:16,Ἐγένετο δὲ πορευομένων ἡμῶν εἰς τὴν προσευχὴν παιδίσκην τινὰ,"πνεῦμα πύθωνα ὑπαντῆσαι ἡμῖν, ἥτις ἐργασίαν πολλὴν παρεῖχεν τοῖς κυρίοις αὐτῆς μαντευομένη."
ἔχουσαν,ἔχω,present,active,participle,—,singular,Acts 23:25,γράψας ἐπιστολὴν,τὸν τύπον τοῦτον·
ἔχουσαν,ἔχω,present,active,participle,—,singular,Ephesians 5:27,"ἵνα παραστήσῃ αὐτὸς ἑαυτῷ ἔνδοξον τὴν ἐκκλησίαν, μὴ","σπίλον ἢ ῥυτίδα ἤ τι τῶν τοιούτων, ἀλλʼ ἵνα ᾖ ἁγία καὶ ἄμωμος."
ἔχουσαν,ἔχω,present,active,participle,—,singular,Hebrews 11:10,ἐξεδέχετο γὰρ τὴν τοὺς θεμελίους,πόλιν ἧς τεχνίτης καὶ δημιουργὸς ὁ θεός.
ἔχουσαν,ἔχω,present,active,participle,—,singular,Revelation 21:11,—,"τὴν δόξαν τοῦ θεοῦ, ὁ φωστὴρ αὐτῆς ὅμοιος λίθῳ τιμιωτάτῳ ὡς λίθῳ ἰάσπιδι κρυσταλλίζοντι."
ἔχουσαι,ἔχω,present,active,participle,—,plural,1 Timothy 5:12,—,κρίμα ὅτι τὴν πρώτην πίστιν ἠθέτησαν·
ἔχουσαι,ἔχω,present,active,participle,—,plural,Revelation 9:19,"ἐστιν καὶ ἐν ταῖς οὐραῖς αὐτῶν, αἱ γὰρ οὐραὶ αὐτῶν ὅμοιαι ὄφεσιν,",κεφαλὰς καὶ ἐν αὐταῖς ἀδικοῦσιν.
ἔχουσαι,ἔχω,present,active,participle,—,plural,Revelation 14:1,"Καὶ εἶδον, καὶ ἰδοὺ τὸ ἀρνίον ἑστὸς ἐπὶ τὸ ὄρος Σιὼν καὶ μετʼ αὐτοῦ  ἑκατὸν τεσσεράκοντα τέσσαρες χιλιάδες",τὸ ὄνομα αὐτοῦ καὶ τὸ ὄνομα τοῦ πατρὸς αὐτοῦ γεγραμμένον ἐπὶ τῶν μετώπων αὐτῶν.
ἔχουσα,ἔχω,present,active,participle,—,singular,Matthew 26:7,προσῆλθεν αὐτῷ γυνὴ,ἀλάβαστρον μύρου βαρυτίμου καὶ κατέχεεν ἐπὶ τῆς κεφαλῆς αὐτοῦ ἀνακειμένου.
ἔχουσα,ἔχω,present,active,participle,—,singular,Mark 14:3,"Καὶ ὄντος αὐτοῦ ἐν Βηθανίᾳ ἐν τῇ οἰκίᾳ Σίμωνος τοῦ λεπροῦ, κατακειμένου αὐτοῦ ἦλθεν γυνὴ","ἀλάβαστρον μύρου νάρδου πιστικῆς πολυτελοῦς, συντρίψασα τὴν ἀλάβαστρον κατέχεεν αὐτοῦ τῆς κεφαλῆς."
ἔχουσα,ἔχω,present,active,participle,—,singular,Luke 13:11,καὶ ἰδοὺ γυνὴ πνεῦμα,ἀσθενείας ἔτη δεκαοκτὼ καὶ ἦν συγκύπτουσα καὶ μὴ δυναμένη ἀνακύψαι εἰς τὸ παντελές.
ἔχουσα,ἔχω,present,active,participle,—,singular,Luke 15:8,Ἢ τίς γυνὴ δραχμὰς,"δέκα ἐὰν ἀπολέσῃ δραχμὴν μίαν, οὐχὶ ἅπτει λύχνον καὶ σαροῖ τὴν οἰκίαν καὶ"
ἔχουσα,ἔχω,present,active,participle,—,singular,John 5:2,Ἔστιν δὲ ἐν τοῖς Ἱεροσολύμοις ἐπὶ τῇ προβατικῇ κολυμβήθρα ἡ ἐπιλεγομένη Ἑβραϊστὶ Βηθζαθὰ πέντε στοὰς,.
ἔχουσα,ἔχω,present,active,participle,—,singular,1 Timothy 4:8,"ἡ γὰρ σωματικὴ γυμνασία πρὸς ὀλίγον ἐστὶν ὠφέλιμος, ἡ δὲ εὐσέβεια πρὸς πάντα ὠφέλιμός ἐστιν ἐπαγγελίαν",ζωῆς τῆς νῦν καὶ τῆς μελλούσης.
ἔχουσα,ἔχω,present,active,participle,—,singular,Hebrews 9:4,χρυσοῦν,"θυμιατήριον καὶ τὴν κιβωτὸν τῆς διαθήκης περικεκαλυμμένην πάντοθεν χρυσίῳ, ἐν ᾗ στάμνος χρυσῆ"
ἔχουσα,ἔχω,present,active,participle,—,singular,Hebrews 9:4,"χρυσοῦν ἔχουσα θυμιατήριον καὶ τὴν κιβωτὸν τῆς διαθήκης περικεκαλυμμένην πάντοθεν χρυσίῳ, ἐν ᾗ στάμνος χρυσῆ","τὸ μάννα καὶ ἡ ῥάβδος Ἀαρὼν ἡ βλαστήσασα καὶ αἱ πλάκες τῆς διαθήκης,"
ἔχουσα,ἔχω,present,active,participle,—,singular,Revelation 17:4,"καὶ ἡ γυνὴ ἦν περιβεβλημένη πορφυροῦν καὶ κόκκινον καὶ κεχρυσωμένη χρυσίῳ καὶ λίθῳ τιμίῳ καὶ μαργαρίταις,",ποτήριον χρυσοῦν ἐν τῇ χειρὶ αὐτῆς γέμον βδελυγμάτων καὶ τὰ ἀκάθαρτα τῆς πορνείας αὐτῆς
ἔχουσα,ἔχω,present,active,participle,—,singular,Revelation 17:18,καὶ ἡ γυνὴ ἣν εἶδες ἔστιν ἡ πόλις ἡ μεγάλη ἡ,βασιλείαν ἐπὶ τῶν βασιλέων  τῆς γῆς.
ἔχουσα,ἔχω,present,active,participle,—,singular,Revelation 21:12,—,"τεῖχος μέγα καὶ ὑψηλόν, ἔχουσα πυλῶνας δώδεκα καὶ ἐπὶ τοῖς πυλῶσιν ἀγγέλους δώδεκα"
ἔχουσα,ἔχω,present,active,participle,—,singular,Revelation 21:12,"ἔχουσα τεῖχος μέγα καὶ ὑψηλόν,","πυλῶνας δώδεκα καὶ ἐπὶ τοῖς πυλῶσιν ἀγγέλους δώδεκα καὶ ὀνόματα  ἐπιγεγραμμένα, ἅ ἐστιν"
ἔχον,ἔχω,present,active,participle,—,singular,Acts 1:12,"Τότε ὑπέστρεψαν εἰς Ἰερουσαλὴμ ἀπὸ ὄρους τοῦ καλουμένου Ἐλαιῶνος, ὅ ἐστιν ἐγγὺς Ἰερουσαλὴμ σαββάτου",ὁδόν.
ἔχοντος,ἔχω,present,active,participle,—,singular,Matthew 18:25,μὴ,δὲ αὐτοῦ ἀποδοῦναι ἐκέλευσεν αὐτὸν ὁ κύριος πραθῆναι καὶ τὴν γυναῖκα  καὶ τὰ
ἔχοντος,ἔχω,present,active,participle,—,singular,Matthew 25:29,"Τῷ γὰρ ἔχοντι παντὶ δοθήσεται καὶ περισσευθήσεται, τοῦ δὲ μὴ",καὶ ὃ ἔχει ἀρθήσεται ἀπʼ αὐτοῦ.
ἔχοντος,ἔχω,present,active,participle,—,singular,Luke 19:26,"λέγω ὑμῖν ὅτι παντὶ τῷ ἔχοντι δοθήσεται, ἀπὸ δὲ τοῦ μὴ",καὶ ὃ ἔχει ἀρθήσεται.
ἔχοντος,ἔχω,present,active,participle,—,singular,Revelation 16:9,καὶ ἐκαυματίσθησαν οἱ ἄνθρωποι καῦμα μέγα καὶ ἐβλασφήμησαν  τὸ ὄνομα τοῦ θεοῦ τοῦ,τὴν ἐξουσίαν ἐπὶ τὰς πληγὰς ταύτας καὶ οὐ μετενόησαν δοῦναι αὐτῷ δόξαν.
ἔχοντος,ἔχω,present,active,participle,—,singular,Revelation 17:7,σοι τὸ μυστήριον τῆς γυναικὸς καὶ τοῦ θηρίου τοῦ βαστάζοντος αὐτὴν τοῦ,τὰς ἑπτὰ κεφαλὰς καὶ τὰ δέκα κέρατα.
ἔχοντι,ἔχω,present,active,participle,—,singular,Ephesians 4:28,"ὁ κλέπτων μηκέτι κλεπτέτω, μᾶλλον δὲ κοπιάτω ἐργαζόμενος ταῖς [ἰδίαις] χερσὶν τὸ ἀγαθόν, ἵνα ἔχῃ μεταδιδόναι τῷ χρείαν",.
ἔχοντι,ἔχω,present,active,participle,—,singular,1 Peter 4:5,οἳ ἀποδώσουσιν λόγον τῷ ἑτοίμως,κρῖναι ζῶντας καὶ νεκρούς.
ἔχοντι,ἔχω,present,active,participle,—,singular,Matthew 25:28,ἄρατε οὖν ἀπʼ αὐτοῦ τὸ τάλαντον καὶ δότε τῷ,τὰ δέκα τάλαντα·
ἔχοντι,ἔχω,present,active,participle,—,singular,Matthew 25:29,Τῷ γὰρ,"παντὶ δοθήσεται καὶ περισσευθήσεται, τοῦ δὲ μὴ ἔχοντος καὶ ὃ ἔχει ἀρθήσεται ἀπʼ αὐτοῦ."
ἔχοντι,ἔχω,present,active,participle,—,singular,Mark 3:3,καὶ λέγει τῷ ἀνθρώπῳ τῷ τὴν ξηρὰν χεῖρα,· ἔγειρε  εἰς τὸ μέσον.
ἔχοντι,ἔχω,present,active,participle,—,singular,Luke 3:11,ἀποκριθεὶς δὲ ἔλεγεν αὐτοῖς· ὁ ἔχων δύο χιτῶνας μεταδότω τῷ μὴ,", καὶ ὁ ἔχων βρώματα ὁμοίως ποιείτω."
ἔχοντι,ἔχω,present,active,participle,—,singular,Luke 6:8,"αὐτὸς δὲ ᾔδει τοὺς διαλογισμοὺς αὐτῶν, εἶπεν δὲ τῷ ἀνδρὶ τῷ ξηρὰν",τὴν χεῖρα· ἔγειρε καὶ στῆθι εἰς τὸ μέσον· καὶ ἀναστὰς ἔστη.
ἔχοντι,ἔχω,present,active,participle,—,singular,Luke 19:24,καὶ τοῖς παρεστῶσιν εἶπεν· ἄρατε ἀπʼ αὐτοῦ τὴν μνᾶν καὶ δότε τῷ τὰς δέκα μνᾶς,—
ἔχοντι,ἔχω,present,active,participle,—,singular,Luke 19:26,λέγω ὑμῖν ὅτι παντὶ τῷ,"δοθήσεται, ἀπὸ δὲ τοῦ μὴ ἔχοντος καὶ ὃ ἔχει ἀρθήσεται."
ἔχοντι,ἔχω,present,active,participle,—,singular,Revelation 14:18,"καὶ ἄλλος ἄγγελος [ἐξῆλθεν] ἐκ τοῦ θυσιαστηρίου [ὁ] ἔχων ἐξουσίαν ἐπὶ τοῦ πυρός, καὶ ἐφώνησεν φωνῇ μεγάλῃ τῷ",τὸ δρέπανον τὸ ὀξὺ λέγων· πέμψον σου τὸ δρέπανον τὸ ὀξὺ καὶ τρύγησον
ἔχοντες,ἔχω,present,active,participle,—,plural,Matthew 9:12,Ὁ δὲ  ἀκούσας εἶπεν · οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ κακῶς,.
ἔχοντες,ἔχω,present,active,participle,—,plural,Mark 2:17,καὶ ἀκούσας ὁ Ἰησοῦς λέγει αὐτοῖς [ὅτι] οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ κακῶς,· οὐκ ἦλθον καλέσαι δικαίους ἀλλʼ ἁμαρτωλούς.
ἔχοντες,ἔχω,present,active,participle,—,plural,Luke 5:31,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτούς· οὐ χρείαν ἔχουσιν οἱ ὑγιαίνοντες ἰατροῦ ἀλλʼ οἱ κακῶς,·
ἔχοντες,ἔχω,present,active,participle,—,plural,Hebrews 5:12,τινὰ τὰ στοιχεῖα τῆς ἀρχῆς τῶν λογίων τοῦ θεοῦ καὶ γεγόνατε χρείαν,γάλακτος [καὶ] οὐ στερεᾶς τροφῆς.
ἔχοντες,ἔχω,present,active,participle,—,plural,Matthew 15:30,καὶ προσῆλθον αὐτῷ ὄχλοι πολλοὶ,"μεθʼ ἑαυτῶν χωλούς, τυφλούς, κυλλούς, κωφούς, καὶ ἑτέρους πολλοὺς καὶ ἔρριψαν αὐτοὺς παρὰ"
ἔχοντες,ἔχω,present,active,participle,—,plural,Mark 8:18,ὀφθαλμοὺς,"οὐ βλέπετε        καὶ ὦτα ἔχοντες οὐκ ἀκούετε;  καὶ οὐ μνημονεύετε,"
ἔχοντες,ἔχω,present,active,participle,—,plural,Mark 8:18,ὀφθαλμοὺς ἔχοντες οὐ βλέπετε        καὶ ὦτα,"οὐκ ἀκούετε;  καὶ οὐ μνημονεύετε,"
ἔχοντες,ἔχω,present,active,participle,—,plural,Mark 10:23,Καὶ περιβλεψάμενος ὁ Ἰησοῦς λέγει τοῖς μαθηταῖς αὐτοῦ· πῶς δυσκόλως οἱ τὰ χρήματα,εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελεύσονται.
ἔχοντες,ἔχω,present,active,participle,—,plural,Luke 18:24,Ἰδὼν δὲ αὐτὸν ὁ Ἰησοῦς [περίλυπον γενόμενον] εἶπεν· πῶς δυσκόλως οἱ τὰ χρήματα,εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσπορεύονται·
ἔχοντες,ἔχω,present,active,participle,—,plural,Acts 2:47,αἰνοῦντες τὸν θεὸν καὶ,χάριν πρὸς ὅλον τὸν λαόν. ὁ δὲ κύριος προσετίθει τοὺς σῳζομένους καθʼ ἡμέραν ἐπὶ τὸ αὐτό.
ἔχοντες,ἔχω,present,active,participle,—,plural,Acts 21:23,τοῦτο οὖν ποίησον ὅ σοι λέγομεν· εἰσὶν ἡμῖν ἄνδρες τέσσαρες εὐχὴν,ἐφʼ ἑαυτῶν.
ἔχοντες,ἔχω,present,active,participle,—,plural,Acts 28:9,τούτου δὲ γενομένου καὶ οἱ λοιποὶ οἱ ἐν τῇ νήσῳ,"ἀσθενείας προσήρχοντο καὶ ἐθεραπεύοντο,"
ἔχοντες,ἔχω,present,active,participle,—,plural,Romans 2:14,"ὅταν γὰρ ἔθνη τὰ μὴ νόμον ἔχοντα φύσει τὰ τοῦ νόμου ποιῶσιν, οὗτοι νόμον μὴ",ἑαυτοῖς εἰσιν νόμος·
ἔχοντες,ἔχω,present,active,participle,—,plural,Romans 8:23,"οὐ μόνον δέ, ἀλλὰ καὶ αὐτοὶ τὴν ἀπαρχὴν τοῦ πνεύματος",", ἡμεῖς καὶ αὐτοὶ ἐν ἑαυτοῖς στενάζομεν υἱοθεσίαν ἀπεκδεχόμενοι, τὴν ἀπολύτρωσιν τοῦ σώματος ἡμῶν."
ἔχοντες,ἔχω,present,active,participle,—,plural,Romans 12:6,—,"δὲ χαρίσματα κατὰ τὴν χάριν τὴν δοθεῖσαν ἡμῖν διάφορα, εἴτε προφητείαν κατὰ τὴν ἀναλογίαν τῆς πίστεως,"
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Corinthians 7:29,"Τοῦτο δέ φημι, ἀδελφοί,  ὁ καιρὸς συνεσταλμένος ἐστίν· τὸ λοιπόν, ἵνα καὶ οἱ",γυναῖκας ὡς μὴ ἔχοντες ὦσιν
ἔχοντες,ἔχω,present,active,participle,—,plural,1 Corinthians 7:29,"Τοῦτο δέ φημι, ἀδελφοί,  ὁ καιρὸς συνεσταλμένος ἐστίν· τὸ λοιπόν, ἵνα καὶ οἱ ἔχοντες γυναῖκας ὡς μὴ",ὦσιν
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 4:1,"Διὰ τοῦτο,","τὴν διακονίαν ταύτην καθὼς ἠλεήθημεν, οὐκ ἐγκακοῦμεν"
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 6:10,"ὡς λυπούμενοι ἀεὶ δὲ χαίροντες, ὡς πτωχοὶ πολλοὺς δὲ πλουτίζοντες, ὡς μηδὲν",καὶ πάντα κατέχοντες.
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 7:1,Ταύτας οὖν,"τὰς ἐπαγγελίας, ἀγαπητοί, καθαρίσωμεν ἑαυτοὺς ἀπὸ παντὸς μολυσμοῦ σαρκὸς καὶ πνεύματος, ἐπιτελοῦντες ἁγιωσύνην ἐν φόβῳ θεοῦ."
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 9:8,"δυνατεῖ δὲ ὁ θεὸς πᾶσαν χάριν περισσεῦσαι εἰς ὑμᾶς, ἵνα ἐν παντὶ πάντοτε πᾶσαν αὐτάρκειαν","περισσεύητε εἰς πᾶν ἔργον ἀγαθόν,"
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 10:6,καὶ ἐν ἑτοίμῳ,"ἐκδικῆσαι πᾶσαν παρακοήν, ὅταν πληρωθῇ ὑμῶν ἡ ὑπακοή."
ἔχοντες,ἔχω,present,active,participle,—,plural,2 Corinthians 10:15,"οὐκ εἰς τὰ ἄμετρα καυχώμενοι ἐν ἀλλοτρίοις κόποις, ἐλπίδα δὲ",αὐξανομένης τῆς πίστεως ὑμῶν ἐν ὑμῖν μεγαλυνθῆναι κατὰ τὸν κανόνα ἡμῶν εἰς περισσείαν
ἔχοντες,ἔχω,present,active,participle,—,plural,Ephesians 2:12,"τῆς πολιτείας τοῦ Ἰσραὴλ καὶ ξένοι τῶν διαθηκῶν τῆς ἐπαγγελίας, ἐλπίδα μὴ",καὶ ἄθεοι ἐν τῷ κόσμῳ.
