Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Luke 5:7,πλοίῳ τοῦ ἐλθόντας συλλαβέσθαι αὐτοῖς· καὶ ἦλθον καὶ ἔπλησαν ἀμφότερα τὰ πλοῖα,ὥστε,βυθίζεσθαι αὐτά.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Luke 12:1,"Ἐν οἷς ἐπισυναχθεισῶν τῶν μυριάδων τοῦ ὄχλου,",ὥστε,καταπατεῖν ἀλλήλους ἤρξατο λέγειν πρὸς τοὺς μαθητὰς αὐτοῦ πρῶτον· προσέχετε ἑαυτοῖς ἀπὸ τῆς,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Luke 20:20,"Καὶ παρατηρήσαντες ἀπέστειλαν ἐγκαθέτους ὑποκρινομένους ἑαυτοὺς δικαίους εἶναι, ἵνα ἐπιλάβωνται αὐτοῦ λόγου,",ὥστε,παραδοῦναι αὐτὸν τῇ ἀρχῇ καὶ τῇ ἐξουσίᾳ τοῦ ἡγεμόνος.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,John 3:16,"οὕτως γὰρ ἠγάπησεν ὁ θεὸς τὸν κόσμον,",ὥστε,"τὸν υἱὸν  τὸν μονογενῆ ἔδωκεν, ἵνα πᾶς ὁ πιστεύων εἰς αὐτὸν μὴ ἀπόληται ἀλλʼ ἔχῃ ζωὴν αἰώνιον.",ὥστε,Louw Nida 89.61,"ως, τε",conjunction,—
NA28,Acts 1:19,"καὶ γνωστὸν ἐγένετο πᾶσιν τοῖς κατοικοῦσιν Ἰερουσαλήμ,",ὥστε,"κληθῆναι τὸ χωρίον ἐκεῖνο τῇ ἰδίᾳ διαλέκτῳ αὐτῶν Ἁκελδαμάχ, τοῦτʼ ἔστιν χωρίον αἵματος.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 5:15,—,ὥστε,καὶ εἰς τὰς πλατείας ἐκφέρειν τοὺς ἀσθενεῖς  καὶ τιθέναι ἐπὶ κλιναρίων καὶ κραβάττων,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 14:1,Ἐγένετο δὲ ἐν Ἰκονίῳ κατὰ τὸ αὐτὸ εἰσελθεῖν αὐτοὺς εἰς τὴν συναγωγὴν τῶν Ἰουδαίων καὶ λαλῆσαι οὕτως,ὥστε,πιστεῦσαι Ἰουδαίων τε καὶ Ἑλλήνων πολὺ πλῆθος.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 15:39,ἐγένετο δὲ παροξυσμὸς,ὥστε,"ἀποχωρισθῆναι αὐτοὺς ἀπʼ ἀλλήλων, τόν τε Βαρναβᾶν παραλαβόντα τὸν Μᾶρκον ἐκπλεῦσαι εἰς Κύπρον,",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 16:26,ἄφνω δὲ σεισμὸς ἐγένετο μέγας,ὥστε,σαλευθῆναι τὰ θεμέλια τοῦ δεσμωτηρίου·  ἠνεῴχθησαν δὲ παραχρῆμα αἱ θύραι πᾶσαι καὶ πάντων τὰ δεσμὰ ἀνέθη.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 19:10,"τοῦτο δὲ ἐγένετο ἐπὶ ἔτη δύο,",ὥστε,"πάντας τοὺς κατοικοῦντας τὴν Ἀσίαν ἀκοῦσαι τὸν λόγον τοῦ κυρίου, Ἰουδαίους τε καὶ Ἕλληνας.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Acts 19:12,—,ὥστε,καὶ ἐπὶ τοὺς ἀσθενοῦντας ἀποφέρεσθαι ἀπὸ τοῦ χρωτὸς αὐτοῦ σουδάρια ἢ σιμικίνθια καὶ,ὥστε,Louw Nida 13.40,"ως, τε",conjunction,—
NA28,Acts 19:16,"καὶ ἐφαλόμενος ὁ ἄνθρωπος ἐπʼ αὐτοὺς ἐν ᾧ ἦν τὸ πνεῦμα τὸ πονηρόν, κατακυριεύσας ἀμφοτέρων ἴσχυσεν κατʼ αὐτῶν",ὥστε,γυμνοὺς καὶ τετραυματισμένους ἐκφυγεῖν ἐκ τοῦ οἴκου ἐκείνου.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Romans 7:4,—,ὥστε,", ἀδελφοί μου, καὶ ὑμεῖς ἐθανατώθητε τῷ νόμῳ διὰ τοῦ σώματος τοῦ Χριστοῦ, εἰς",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Romans 7:6,"νυνὶ δὲ κατηργήθημεν ἀπὸ τοῦ νόμου ἀποθανόντες ἐν ᾧ κατειχόμεθα,",ὥστε,δουλεύειν ἡμᾶς ἐν καινότητι πνεύματος καὶ οὐ παλαιότητι γράμματος.,ὥστε,Louw Nida 89.61,"ως, τε",conjunction,—
NA28,Romans 7:12,—,ὥστε,ὁ μὲν νόμος ἅγιος καὶ ἡ ἐντολὴ ἁγία καὶ δικαία καὶ ἀγαθή.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Romans 13:2,—,ὥστε,"ὁ ἀντιτασσόμενος τῇ ἐξουσίᾳ τῇ τοῦ θεοῦ διαταγῇ ἀνθέστηκεν, οἱ δὲ ἀνθεστηκότες ἑαυτοῖς κρίμα λήμψονται.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Romans 15:19,"ἐν δυνάμει  σημείων  καὶ τεράτων, ἐν δυνάμει πνεύματος [θεοῦ]·",ὥστε,"με ἀπὸ Ἰερουσαλὴμ καὶ κύκλῳ μέχρι τοῦ Ἰλλυρικοῦ πεπληρωκέναι τὸ εὐαγγέλιον τοῦ Χριστοῦ,",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 1:7,—,ὥστε,ὑμᾶς μὴ ὑστερεῖσθαι ἐν μηδενὶ χαρίσματι ἀπεκδεχομένους τὴν ἀποκάλυψιν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ·,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 3:7,—,ὥστε,οὔτε ὁ φυτεύων ἐστίν τι οὔτε ὁ ποτίζων ἀλλʼ ὁ αὐξάνων θεός.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 3:21,—,ὥστε,"μηδεὶς καυχάσθω ἐν ἀνθρώποις· πάντα γὰρ ὑμῶν ἐστιν,",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 4:5,—,ὥστε,"μὴ πρὸ καιροῦ τι κρίνετε ἕως ἂν ἔλθῃ ὁ κύριος, ὃς καὶ φωτίσει",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 5:1,"Ὅλως ἀκούεται ἐν ὑμῖν πορνεία, καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν,",ὥστε,γυναῖκά τινα τοῦ πατρὸς ἔχειν.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 5:8,—,ὥστε,ἑορτάζωμεν μὴ ἐν ζύμῃ παλαιᾷ μηδὲ ἐν ζύμῃ κακίας καὶ πονηρίας ἀλλʼ ἐν ἀζύμοις εἰλικρινείας καὶ ἀληθείας.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 7:38,—,ὥστε,καὶ ὁ γαμίζων τὴν ἑαυτοῦ παρθένον καλῶς ποιεῖ καὶ ὁ μὴ γαμίζων κρεῖσσον ποιήσει.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 10:12,—,Ὥστε,ὁ δοκῶν ἑστάναι βλεπέτω μὴ πέσῃ.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 11:27,—,Ὥστε,"ὃς ἂν ἐσθίῃ τὸν ἄρτον  ἢ πίνῃ τὸ ποτήριον τοῦ κυρίου ἀναξίως, ἔνοχος",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 11:33,—,Ὥστε,", ἀδελφοί μου, συνερχόμενοι εἰς τὸ φαγεῖν ἀλλήλους ἐκδέχεσθε.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 13:2,μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν καὶ ἐὰν ἔχω πᾶσαν τὴν πίστιν,ὥστε,"ὄρη μεθιστάναι, ἀγάπην δὲ μὴ ἔχω, οὐθέν εἰμι.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 14:22,—,ὥστε,"αἱ γλῶσσαι εἰς σημεῖόν εἰσιν οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις, ἡ δὲ",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 14:39,—,Ὥστε,", ἀδελφοί [μου], ζηλοῦτε τὸ προφητεύειν καὶ τὸ λαλεῖν μὴ κωλύετε γλώσσαις·",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Corinthians 15:58,—,Ὥστε,", ἀδελφοί μου ἀγαπητοί, ἑδραῖοι γίνεσθε, ἀμετακίνητοι, περισσεύοντες ἐν τῷ ἔργῳ τοῦ κυρίου πάντοτε",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 1:8,"ἡμῶν τῆς γενομένης  ἐν τῇ Ἀσίᾳ, ὅτι καθʼ ὑπερβολὴν ὑπὲρ δύναμιν ἐβαρήθημεν",ὥστε,ἐξαπορηθῆναι ἡμᾶς καὶ τοῦ ζῆν·,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 2:7,—,ὥστε,"τοὐναντίον μᾶλλον ὑμᾶς χαρίσασθαι καὶ παρακαλέσαι, μή πως τῇ περισσοτέρᾳ λύπῃ καταποθῇ ὁ τοιοῦτος.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 3:7,"Εἰ δὲ ἡ διακονία τοῦ θανάτου ἐν γράμμασιν ἐντετυπωμένη  λίθοις ἐγενήθη ἐν δόξῃ,",ὥστε,μὴ δύνασθαι ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ εἰς τὸ πρόσωπον Μωϋσέως διὰ τὴν δόξαν,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 4:12,—,ὥστε,"ὁ θάνατος ἐν ἡμῖν ἐνεργεῖται, ἡ δὲ ζωὴ ἐν ὑμῖν.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 5:16,—,Ὥστε,ἡμεῖς ἀπὸ τοῦ νῦν οὐδένα οἴδαμεν κατὰ σάρκα· εἰ καὶ ἐγνώκαμεν κατὰ σάρκα,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 5:17,—,ὥστε,"εἴ τις ἐν Χριστῷ, καινὴ κτίσις· τὰ ἀρχαῖα παρῆλθεν, ἰδοὺ γέγονεν καινά.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Corinthians 7:7,"ἡμῖν τὴν ὑμῶν ἐπιπόθησιν, τὸν ὑμῶν ὀδυρμόν, τὸν ὑμῶν ζῆλον ὑπὲρ ἐμοῦ",ὥστε,με μᾶλλον χαρῆναι.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Galatians 2:13,"καὶ συνυπεκρίθησαν αὐτῷ [καὶ] οἱ λοιποὶ Ἰουδαῖοι,",ὥστε,καὶ Βαρναβᾶς συναπήχθη αὐτῶν τῇ ὑποκρίσει.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Galatians 3:9,—,ὥστε,οἱ ἐκ πίστεως εὐλογοῦνται σὺν τῷ πιστῷ Ἀβραάμ.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Galatians 3:24,—,ὥστε,"ὁ νόμος παιδαγωγὸς ἡμῶν γέγονεν εἰς Χριστόν, ἵνα ἐκ πίστεως δικαιωθῶμεν·",ὥστε,Louw Nida 89.61,"ως, τε",conjunction,—
NA28,Galatians 4:7,—,ὥστε,"οὐκέτι εἶ δοῦλος ἀλλʼ υἱός· εἰ δὲ υἱός, καὶ κληρονόμος διὰ θεοῦ.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Galatians 4:16,—,ὥστε,ἐχθρὸς ὑμῶν γέγονα ἀληθεύων ὑμῖν;,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Philippians 1:13,—,ὥστε,"τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ γενέσθαι ἐν ὅλῳ τῷ πραιτωρίῳ καὶ τοῖς λοιποῖς πᾶσιν,",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Philippians 2:12,—,Ὥστε,", ἀγαπητοί μου, καθὼς πάντοτε ὑπηκούσατε, μὴ ὡς ἐν τῇ παρουσίᾳ μου μόνον ἀλλὰ",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Philippians 4:1,—,Ὥστε,", ἀδελφοί μου ἀγαπητοὶ καὶ ἐπιπόθητοι, χαρὰ καὶ στέφανός μου, οὕτως στήκετε ἐν κυρίῳ, ἀγαπητοί.",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Thessalonians 1:7,—,ὥστε,γενέσθαι ὑμᾶς τύπον πᾶσιν τοῖς πιστεύουσιν ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Thessalonians 1:8,"ἀλλʼ  ἐν παντὶ τόπῳ ἡ πίστις ὑμῶν ἡ πρὸς τὸν θεὸν ἐξελήλυθεν,",ὥστε,μὴ χρείαν ἔχειν ἡμᾶς λαλεῖν τι.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Thessalonians 4:18,—,Ὥστε,παρακαλεῖτε ἀλλήλους ἐν τοῖς λόγοις τούτοις.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Thessalonians 1:4,—,ὥστε,αὐτοὺς ἡμᾶς ἐν ὑμῖν ἐγκαυχᾶσθαι ἐν ταῖς ἐκκλησίαις τοῦ θεοῦ ὑπὲρ τῆς ὑπομονῆς,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,2 Thessalonians 2:4,"ὁ ἀντικείμενος καὶ ὑπεραιρόμενος ἐπὶ πάντα λεγόμενον θεὸν ἢ σέβασμα,",ὥστε,αὐτὸν εἰς τὸν ναὸν τοῦ θεοῦ  καθίσαι ἀποδεικνύντα ἑαυτὸν ὅτι ἐστὶν θεός.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,Hebrews 13:6,—,ὥστε,"θαρροῦντας ἡμᾶς λέγειν·      κύριος ἐμοὶ βοηθός, [καὶ] οὐ φοβηθήσομαι,      τί ποιήσει μοι ἄνθρωπος;",ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Peter 1:21,"τοὺς διʼ αὐτοῦ πιστοὺς εἰς θεὸν τὸν ἐγείραντα αὐτὸν ἐκ νεκρῶν καὶ δόξαν αὐτῷ δόντα,",ὥστε,τὴν πίστιν ὑμῶν καὶ  ἐλπίδα εἶναι εἰς θεόν.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
NA28,1 Peter 4:19,—,ὥστε,καὶ οἱ πάσχοντες κατὰ τὸ θέλημα τοῦ θεοῦ πιστῷ κτίστῃ παρατιθέσθωσαν τὰς ψυχὰς αὐτῶν ἐν ἀγαθοποιΐᾳ.,ὥστε,Louw Nida 89.52,"ως, τε",conjunction,—
