Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 11:7,—,Τούτων,δὲ πορευομένων ἤρξατο ὁ Ἰησοῦς λέγειν τοῖς ὄχλοις περὶ Ἰωάννου· τί ἐξήλθατε εἰς,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 11:10,—,οὗτός,ἐστιν περὶ οὗ γέγραπται·      ἰδοὺ ἐγὼ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 11:16,Τίνι δὲ ὁμοιώσω τὴν γενεὰν,ταύτην,; ὁμοία ἐστὶν παιδίοις καθημένοις ἐν ταῖς ἀγοραῖς ἃ προσφωνοῦντα τοῖς ἑτέροις,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 11:25,"εἶπεν· ἐξομολογοῦμαί σοι, πάτερ, κύριε τοῦ οὐρανοῦ καὶ τῆς γῆς, ὅτι ἔκρυψας",ταῦτα,ἀπὸ σοφῶν καὶ συνετῶν καὶ ἀπεκάλυψας αὐτὰ νηπίοις·,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:11,ὁ δὲ εἶπεν αὐτοῖς· τίς ἔσται ἐξ ὑμῶν ἄνθρωπος ὃς ἕξει πρόβατον ἓν καὶ ἐὰν ἐμπέσῃ,τοῦτο,"τοῖς σάββασιν εἰς βόθυνον, οὐχὶ κρατήσει αὐτὸ καὶ ἐγερεῖ;",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:23,καὶ ἐξίσταντο πάντες οἱ ὄχλοι καὶ ἔλεγον· μήτι,οὗτός,ἐστιν ὁ υἱὸς Δαυίδ;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:24,οἱ δὲ Φαρισαῖοι ἀκούσαντες εἶπον·,οὗτος,οὐκ ἐκβάλλει τὰ δαιμόνια εἰ μὴ ἐν τῷ Βεελζεβοὺλ ἄρχοντι τῶν δαιμονίων.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:27,"καὶ εἰ ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια, οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβάλλουσιν; διὰ",τοῦτο,αὐτοὶ κριταὶ ἔσονται ὑμῶν.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:31,Διὰ,τοῦτο,"λέγω ὑμῖν, πᾶσα ἁμαρτία καὶ βλασφημία ἀφεθήσεται  τοῖς ἀνθρώποις, ἡ δὲ τοῦ πνεύματος βλασφημία οὐκ ἀφεθήσεται .",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:32,"ἂν εἴπῃ κατὰ τοῦ πνεύματος τοῦ ἁγίου, οὐκ ἀφεθήσεται αὐτῷ οὔτε ἐν",τούτῳ,τῷ αἰῶνι οὔτε ἐν τῷ μέλλοντι.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
