Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,1 Corinthians 7:37,ὃς δὲ ἕστηκεν ἐν τῇ,"αὐτοῦ ἑδραῖος μὴ ἔχων ἀνάγκην, ἐξουσίαν δὲ ἔχει περὶ τοῦ ἰδίου θελήματος καὶ"
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,1 Corinthians 7:37,δὲ ἔχει περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο κέκρικεν ἐν τῇ ἰδίᾳ,", τηρεῖν τὴν ἑαυτοῦ παρθένον, καλῶς ποιήσει."
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,1 Corinthians 14:25,τὰ κρυπτὰ τῆς,"αὐτοῦ φανερὰ γίνεται, καὶ οὕτως πεσὼν ἐπὶ πρόσωπον προσκυνήσει τῷ θεῷ ἀπαγγέλλων ὅτι"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Corinthians 1:22,ὁ καὶ σφραγισάμενος ἡμᾶς καὶ δοὺς τὸν ἀρραβῶνα τοῦ πνεύματος ἐν ταῖς,ἡμῶν.
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,2 Corinthians 2:4,ἐκ γὰρ πολλῆς θλίψεως καὶ συνοχῆς,"ἔγραψα ὑμῖν διὰ πολλῶν δακρύων, οὐχ ἵνα λυπηθῆτε ἀλλὰ τὴν ἀγάπην ἵνα γνῶτε"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Corinthians 3:2,"ἡ ἐπιστολὴ ἡμῶν ὑμεῖς ἐστε, ἐγγεγραμμένη ἐν ταῖς","ἡμῶν, γινωσκομένη καὶ ἀναγινωσκομένη ὑπὸ πάντων ἀνθρώπων,"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Corinthians 3:3,"μέλανι ἀλλὰ πνεύματι θεοῦ ζῶντος, οὐκ ἐν πλαξὶν λιθίναις ἀλλʼ ἐν πλαξὶν",σαρκίναις.
καρδίαν,καρδία,—,—,—,—,feminine,accusative,singular,2 Corinthians 3:15,"ἀλλʼ ἕως σήμερον ἡνίκα ἂν ἀναγινώσκηται Μωϋσῆς, κάλυμμα ἐπὶ τὴν",αὐτῶν κεῖται·
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Corinthians 4:6,"ὅτι ὁ θεὸς ὁ εἰπών· ἐκ σκότους φῶς λάμψει, ὃς ἔλαμψεν ἐν ταῖς",ἡμῶν πρὸς φωτισμὸν τῆς γνώσεως τῆς δόξης τοῦ θεοῦ ἐν προσώπῳ [Ἰησοῦ] Χριστοῦ.
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,2 Corinthians 5:12,"ὑπὲρ ἡμῶν, ἵνα ἔχητε πρὸς τοὺς ἐν προσώπῳ καυχωμένους καὶ μὴ ἐν",.
καρδία,καρδία,—,—,—,—,feminine,nominative,singular,2 Corinthians 6:11,"Τὸ στόμα ἡμῶν ἀνέῳγεν πρὸς ὑμᾶς, Κορίνθιοι, ἡ",ἡμῶν πεπλάτυνται·
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Corinthians 7:3,πρὸς κατάκρισιν οὐ λέγω· προείρηκα γὰρ ὅτι ἐν ταῖς,ἡμῶν ἐστε εἰς τὸ συναποθανεῖν καὶ συζῆν.
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,2 Corinthians 8:16,Χάρις δὲ τῷ θεῷ τῷ δόντι τὴν αὐτὴν σπουδὴν ὑπὲρ ὑμῶν ἐν τῇ,"Τίτου,"
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,2 Corinthians 9:7,ἕκαστος καθὼς προῄρηται τῇ,", μὴ ἐκ λύπης ἢ ἐξ ἀνάγκης· ἱλαρὸν γὰρ δότην ἀγαπᾷ ὁ θεός."
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Galatians 4:6,"Ὅτι δέ ἐστε υἱοί, ἐξαπέστειλεν ὁ θεὸς τὸ πνεῦμα τοῦ υἱοῦ αὐτοῦ εἰς τὰς",ἡμῶν κρᾶζον· αββα ὁ πατήρ.
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Ephesians 1:18,πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς,"[ὑμῶν] εἰς τὸ εἰδέναι ὑμᾶς τίς ἐστιν ἡ ἐλπὶς τῆς κλήσεως αὐτοῦ,  τίς"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,Ephesians 3:17,κατοικῆσαι τὸν Χριστὸν διὰ τῆς πίστεως ἐν ταῖς,"ὑμῶν, ἐν ἀγάπῃ ἐρριζωμένοι καὶ τεθεμελιωμένοι,"
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Ephesians 4:18,"θεοῦ διὰ τὴν ἄγνοιαν τὴν οὖσαν ἐν αὐτοῖς, διὰ τὴν πώρωσιν τῆς","αὐτῶν,"
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,Ephesians 5:19,"λαλοῦντες ἑαυτοῖς [ἐν] ψαλμοῖς καὶ ὕμνοις καὶ ᾠδαῖς πνευματικαῖς, ᾄδοντες καὶ ψάλλοντες τῇ","ὑμῶν τῷ κυρίῳ,"
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Ephesians 6:5,"Οἱ δοῦλοι, ὑπακούετε τοῖς κατὰ σάρκα κυρίοις μετὰ φόβου καὶ τρόμου ἐν ἁπλότητι τῆς","ὑμῶν ὡς τῷ Χριστῷ,"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Ephesians 6:22,"ὃν ἔπεμψα πρὸς ὑμᾶς εἰς αὐτὸ τοῦτο, ἵνα γνῶτε τὰ περὶ ἡμῶν καὶ παρακαλέσῃ τὰς",ὑμῶν.
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,Philippians 1:7,Καθώς ἐστιν δίκαιον ἐμοὶ τοῦτο φρονεῖν ὑπὲρ πάντων ὑμῶν διὰ τὸ ἔχειν με ἐν τῇ,"ὑμᾶς, ἔν τε τοῖς δεσμοῖς μου καὶ ἐν τῇ ἀπολογίᾳ καὶ βεβαιώσει τοῦ"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Philippians 4:7,καὶ ἡ εἰρήνη τοῦ θεοῦ ἡ ὑπερέχουσα πάντα νοῦν φρουρήσει τὰς,ὑμῶν καὶ τὰ νοήματα ὑμῶν ἐν Χριστῷ Ἰησοῦ.
καρδίαι,καρδία,—,—,—,—,feminine,nominative,plural,Colossians 2:2,ἵνα παρακληθῶσιν αἱ,"αὐτῶν συμβιβασθέντες ἐν ἀγάπῃ καὶ εἰς πᾶν πλοῦτος τῆς πληροφορίας τῆς συνέσεως, εἰς"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,Colossians 3:15,καὶ ἡ εἰρήνη τοῦ Χριστοῦ βραβευέτω ἐν ταῖς,"ὑμῶν, εἰς ἣν καὶ ἐκλήθητε ἐν ἑνὶ σώματι· καὶ εὐχάριστοι γίνεσθε."
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,Colossians 3:16,"νουθετοῦντες ἑαυτούς, ψαλμοῖς ὕμνοις ᾠδαῖς πνευματικαῖς ἐν [τῇ] χάριτι ᾄδοντες ἐν ταῖς",ὑμῶν τῷ θεῷ·
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Colossians 3:22,"Οἱ δοῦλοι, ὑπακούετε κατὰ πάντα τοῖς κατὰ σάρκα κυρίοις, μὴ ἐν ὀφθαλμοδουλίᾳ ὡς ἀνθρωπάρεσκοι, ἀλλʼ ἐν ἁπλότητι",φοβούμενοι τὸν κύριον.
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Colossians 4:8,"ὃν ἔπεμψα πρὸς ὑμᾶς εἰς αὐτὸ τοῦτο, ἵνα γνῶτε τὰ περὶ ἡμῶν καὶ παρακαλέσῃ τὰς","ὑμῶν,"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,1 Thessalonians 2:4,"εὐαγγέλιον, οὕτως λαλοῦμεν, οὐχ ὡς ἀνθρώποις ἀρέσκοντες ἀλλὰ  θεῷ τῷ δοκιμάζοντι τὰς",ἡμῶν.
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,1 Thessalonians 2:17,"Ἡμεῖς δέ, ἀδελφοί, ἀπορφανισθέντες ἀφʼ ὑμῶν πρὸς καιρὸν ὥρας, προσώπῳ οὐ",", περισσοτέρως ἐσπουδάσαμεν τὸ πρόσωπον ὑμῶν ἰδεῖν ἐν πολλῇ ἐπιθυμίᾳ."
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,1 Thessalonians 3:13,εἰς τὸ στηρίξαι ὑμῶν τὰς,ἀμέμπτους ἐν ἁγιωσύνῃ ἔμπροσθεν τοῦ θεοῦ καὶ πατρὸς ἡμῶν ἐν τῇ παρουσίᾳ τοῦ
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,2 Thessalonians 2:17,παρακαλέσαι ὑμῶν τὰς,καὶ στηρίξαι ἐν παντὶ ἔργῳ καὶ λόγῳ ἀγαθῷ.
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,2 Thessalonians 3:5,Ὁ δὲ κύριος κατευθύναι ὑμῶν τὰς,εἰς τὴν ἀγάπην τοῦ θεοῦ καὶ εἰς τὴν ὑπομονὴν τοῦ Χριστοῦ.
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,1 Timothy 1:5,τὸ δὲ τέλος τῆς παραγγελίας ἐστὶν ἀγάπη ἐκ καθαρᾶς,"καὶ συνειδήσεως ἀγαθῆς καὶ πίστεως ἀνυποκρίτου,"
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,2 Timothy 2:22,"Τὰς δὲ νεωτερικὰς ἐπιθυμίας φεῦγε, δίωκε δὲ δικαιοσύνην πίστιν ἀγάπην εἰρήνην μετὰ τῶν ἐπικαλουμένων τὸν κύριον ἐκ καθαρᾶς",.
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 3:8,μὴ σκληρύνητε τὰς,"ὑμῶν ὡς ἐν τῷ παραπικρασμῷ           κατὰ τὴν ἡμέραν τοῦ πειρασμοῦ ἐν τῇ ἐρήμῳ,"
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,Hebrews 3:10,τεσσεράκοντα ἔτη·        διὸ προσώχθισα τῇ γενεᾷ ταύτῃ           καὶ εἶπον· ἀεὶ πλανῶνται τῇ,",        αὐτοὶ δὲ οὐκ ἔγνωσαν τὰς ὁδούς μου,"
καρδία,καρδία,—,—,—,—,feminine,nominative,singular,Hebrews 3:12,"Βλέπετε, ἀδελφοί, μήποτε ἔσται ἔν τινι ὑμῶν","πονηρὰ ἀπιστίας ἐν τῷ ἀποστῆναι ἀπὸ θεοῦ ζῶντος,"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 3:15,"ἐν τῷ λέγεσθαι·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,      μὴ σκληρύνητε τὰς",ὑμῶν ὡς ἐν τῷ παραπικρασμῷ.
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 4:7,"χρόνον, καθὼς προείρηται·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,      μὴ σκληρύνητε τὰς",ὑμῶν.
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Hebrews 4:12,"ψυχῆς καὶ πνεύματος, ἁρμῶν τε καὶ μυελῶν, καὶ κριτικὸς ἐνθυμήσεων καὶ ἐννοιῶν",·
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 8:10,"ἐκείνας, λέγει κύριος·      διδοὺς νόμους μου εἰς τὴν διάνοιαν αὐτῶν        καὶ ἐπὶ","αὐτῶν ἐπιγράψω αὐτούς,      καὶ ἔσομαι αὐτοῖς εἰς θεόν,        καὶ αὐτοὶ ἔσονταί μοι εἰς λαόν·"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 10:16,"αὕτη  ἡ διαθήκη ἣν διαθήσομαι πρὸς αὐτοὺς        μετὰ τὰς ἡμέρας ἐκείνας, λέγει κύριος·      διδοὺς νόμους μου ἐπὶ","αὐτῶν        καὶ ἐπὶ τὴν διάνοιαν αὐτῶν ἐπιγράψω αὐτούς,"
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,Hebrews 10:22,προσερχώμεθα μετὰ ἀληθινῆς,ἐν πληροφορίᾳ πίστεως ῥεραντισμένοι τὰς καρδίας ἀπὸ συνειδήσεως πονηρᾶς καὶ λελουσμένοι τὸ σῶμα ὕδατι καθαρῷ·
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Hebrews 10:22,προσερχώμεθα μετὰ ἀληθινῆς καρδίας ἐν πληροφορίᾳ πίστεως ῥεραντισμένοι τὰς,ἀπὸ συνειδήσεως πονηρᾶς καὶ λελουσμένοι τὸ σῶμα ὕδατι καθαρῷ·
καρδίαν,καρδία,—,—,—,—,feminine,accusative,singular,Hebrews 13:9,Διδαχαῖς ποικίλαις καὶ ξέναις μὴ παραφέρεσθε· καλὸν γὰρ χάριτι βεβαιοῦσθαι τὴν,", οὐ βρώμασιν ἐν οἷς οὐκ ὠφελήθησαν οἱ περιπατοῦντες."
καρδίαν,καρδία,—,—,—,—,feminine,accusative,singular,James 1:26,Εἴ τις δοκεῖ θρησκὸς εἶναι  μὴ χαλιναγωγῶν γλῶσσαν αὐτοῦ ἀλλʼ ἀπατῶν,"αὐτοῦ, τούτου μάταιος ἡ θρησκεία."
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,James 3:14,εἰ δὲ  ζῆλον πικρὸν ἔχετε καὶ ἐριθείαν ἐν τῇ,"ὑμῶν, μὴ κατακαυχᾶσθε καὶ ψεύδεσθε κατὰ τῆς ἀληθείας."
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,James 4:8,"ἐγγίσατε τῷ θεῷ καὶ ἐγγιεῖ ὑμῖν. καθαρίσατε χεῖρας, ἁμαρτωλοί, καὶ ἁγνίσατε",", δίψυχοι."
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,James 5:5,"ἐτρυφήσατε ἐπὶ τῆς γῆς καὶ ἐσπαταλήσατε, ἐθρέψατε τὰς","ὑμῶν  ἐν ἡμέρᾳ σφαγῆς,"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,James 5:8,"μακροθυμήσατε  καὶ ὑμεῖς, στηρίξατε τὰς","ὑμῶν, ὅτι ἡ παρουσία τοῦ κυρίου  ἤγγικεν."
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,1 Peter 1:22,Τὰς ψυχὰς ὑμῶν ἡγνικότες ἐν τῇ ὑπακοῇ τῆς ἀληθείας  εἰς φιλαδελφίαν ἀνυπόκριτον ἐκ καθαρᾶς,ἀλλήλους ἀγαπήσατε ἐκτενῶς
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,1 Peter 3:4,ἀλλʼ ὁ κρυπτὸς τῆς,ἄνθρωπος ἐν τῷ ἀφθάρτῳ τοῦ πραέως καὶ ἡσυχίου πνεύματος ὅ ἐστιν ἐνώπιον τοῦ θεοῦ πολυτελές.
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,1 Peter 3:15,κύριον δὲ τὸν Χριστὸν ἁγιάσατε ἐν ταῖς,"ὑμῶν, ἕτοιμοι  ἀεὶ πρὸς ἀπολογίαν παντὶ τῷ αἰτοῦντι ὑμᾶς λόγον περὶ τῆς ἐν ὑμῖν ἐλπίδος,"
καρδίαις,καρδία,—,—,—,—,feminine,dative,plural,2 Peter 1:19,"ἐν αὐχμηρῷ τόπῳ, ἕως οὗ  ἡμέρα διαυγάσῃ καὶ φωσφόρος ἀνατείλῃ ἐν ταῖς","ὑμῶν,"
καρδίαν,καρδία,—,—,—,—,feminine,accusative,singular,2 Peter 2:14,"ὀφθαλμοὺς ἔχοντες μεστοὺς μοιχαλίδος καὶ ἀκαταπαύστους ἁμαρτίας, δελεάζοντες ψυχὰς ἀστηρίκτους,","γεγυμνασμένην πλεονεξίας ἔχοντες, κατάρας τέκνα."
καρδίαν,καρδία,—,—,—,—,feminine,accusative,singular,1 John 3:19,Καὶ ἐν τούτῳ γνωσόμεθα ὅτι ἐκ τῆς ἀληθείας ἐσμέν. καὶ ἔμπροσθεν αὐτοῦ πείσομεν τὴν,"ἡμῶν,"
καρδία,καρδία,—,—,—,—,feminine,nominative,singular,1 John 3:20,ὅτι ἐὰν  καταγινώσκῃ ἡμῶν ἡ,", ὅτι μείζων ἐστὶν ὁ θεὸς τῆς καρδίας ἡμῶν καὶ γινώσκει πάντα."
καρδίας,καρδία,—,—,—,—,feminine,genitive,singular,1 John 3:20,"ὅτι ἐὰν  καταγινώσκῃ ἡμῶν ἡ καρδία, ὅτι μείζων ἐστὶν ὁ θεὸς τῆς",ἡμῶν καὶ γινώσκει πάντα.
καρδία,καρδία,—,—,—,—,feminine,nominative,singular,1 John 3:21,"Ἀγαπητοί, ἐὰν ἡ","ἡμῶν μὴ καταγινώσκῃ, παρρησίαν ἔχομεν πρὸς τὸν θεὸν"
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Revelation 2:23,καὶ γνώσονται πᾶσαι αἱ ἐκκλησίαι ὅτι ἐγώ εἰμι ὁ ἐραυνῶν νεφροὺς καὶ,", καὶ δώσω ὑμῖν ἑκάστῳ κατὰ τὰ ἔργα ὑμῶν."
καρδίας,καρδία,—,—,—,—,feminine,accusative,plural,Revelation 17:17,ὁ γὰρ θεὸς ἔδωκεν εἰς τὰς,αὐτῶν ποιῆσαι τὴν γνώμην αὐτοῦ καὶ ποιῆσαι μίαν γνώμην καὶ δοῦναι τὴν βασιλείαν
καρδίᾳ,καρδία,—,—,—,—,feminine,dative,singular,Revelation 18:7,"ὅσα ἐδόξασεν αὐτὴν καὶ ἐστρηνίασεν, τοσοῦτον δότε αὐτῇ βασανισμὸν καὶ πένθος. ὅτι ἐν τῇ",αὐτῆς λέγει ὅτι κάθημαι βασίλισσα καὶ χήρα οὐκ εἰμὶ καὶ πένθος οὐ μὴ ἴδω.
