Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 6:38,ὁ δὲ λέγει αὐτοῖς· πόσους ἄρτους ἔχετε; ὑπάγετε  ἴδετε. καὶ γνόντες,"· πέντε, καὶ δύο ἰχθύας."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 6:50,"πάντες γὰρ αὐτὸν εἶδον καὶ ἐταράχθησαν. ὁ δὲ εὐθὺς ἐλάλησεν μετʼ αὐτῶν, καὶ","αὐτοῖς· θαρσεῖτε, ἐγώ εἰμι· μὴ φοβεῖσθε."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 7:9,καὶ,"αὐτοῖς· καλῶς ἀθετεῖτε τὴν ἐντολὴν τοῦ θεοῦ, ἵνα τὴν παράδοσιν ὑμῶν στήσητε."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Mark 7:11,ὑμεῖς δὲ,"· ἐὰν εἴπῃ ἄνθρωπος τῷ πατρὶ ἢ τῇ μητρί· κορβᾶν, ὅ ἐστιν δῶρον, ὃ ἐὰν ἐξ ἐμοῦ ὠφεληθῇς,"
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 7:14,Καὶ προσκαλεσάμενος πάλιν τὸν ὄχλον,αὐτοῖς· ἀκούσατέ μου πάντες καὶ σύνετε.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 7:18,καὶ,αὐτοῖς· οὕτως καὶ ὑμεῖς ἀσύνετοί ἐστε; οὐ νοεῖτε ὅτι πᾶν τὸ ἔξωθεν εἰσπορευόμενον
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 7:20,—,"δὲ ὅτι τὸ ἐκ τοῦ ἀνθρώπου ἐκπορευόμενον, ἐκεῖνο κοινοῖ τὸν ἄνθρωπον."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 7:27,καὶ,"αὐτῇ· ἄφες πρῶτον χορτασθῆναι τὰ τέκνα, οὐ γάρ ἐστιν καλὸν λαβεῖν τὸν ἄρτον"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 7:28,ἡ δὲ ἀπεκρίθη καὶ,αὐτῷ· κύριε· καὶ τὰ κυνάρια  ὑποκάτω τῆς τραπέζης ἐσθίουσιν ἀπὸ τῶν ψιχίων τῶν παιδίων.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 7:34,καὶ ἀναβλέψας εἰς τὸν οὐρανὸν ἐστέναξεν καὶ,"αὐτῷ· εφφαθα, ὅ ἐστιν διανοίχθητι."
λέγωσιν,λέγω,present,active,subjunctive,third person,—,—,plural,Mark 7:36,καὶ διεστείλατο αὐτοῖς ἵνα μηδενὶ,"· ὅσον δὲ αὐτοῖς διεστέλλετο, αὐτοὶ μᾶλλον περισσότερον ἐκήρυσσον."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 7:37,καὶ ὑπερπερισσῶς ἐξεπλήσσοντο,"· καλῶς πάντα πεποίηκεν,  καὶ τοὺς κωφοὺς ποιεῖ ἀκούειν καὶ [τοὺς] ἀλάλους λαλεῖν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 8:1,"Ἐν ἐκείναις ταῖς ἡμέραις πάλιν πολλοῦ ὄχλου ὄντος καὶ μὴ ἐχόντων τί φάγωσιν, προσκαλεσάμενος τοὺς μαθητὰς",αὐτοῖς·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 8:12,καὶ ἀναστενάξας τῷ πνεύματι αὐτοῦ,"· τί ἡ γενεὰ αὕτη ζητεῖ σημεῖον; ἀμὴν λέγω ὑμῖν, εἰ δοθήσεται τῇ γενεᾷ ταύτῃ σημεῖον."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 8:12,καὶ ἀναστενάξας τῷ πνεύματι αὐτοῦ λέγει· τί ἡ γενεὰ αὕτη ζητεῖ σημεῖον; ἀμὴν,"ὑμῖν, εἰ δοθήσεται τῇ γενεᾷ ταύτῃ σημεῖον."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 8:15,καὶ διεστέλλετο αὐτοῖς,"· ὁρᾶτε, βλέπετε ἀπὸ τῆς ζύμης τῶν Φαρισαίων καὶ τῆς ζύμης Ἡρῴδου."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 8:17,καὶ γνοὺς,αὐτοῖς· τί διαλογίζεσθε  ὅτι ἄρτους οὐκ ἔχετε; οὔπω νοεῖτε οὐδὲ συνίετε; πεπωρωμένην ἔχετε τὴν καρδίαν ὑμῶν;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 8:19,"ὅτε τοὺς πέντε ἄρτους ἔκλασα εἰς τοὺς πεντακισχιλίους , πόσους κοφίνους κλασμάτων πλήρεις ἤρατε;",αὐτῷ· δώδεκα.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 8:20,"ὅτε τοὺς ἑπτὰ  εἰς τοὺς τετρακισχιλίους, πόσων σπυρίδων πληρώματα κλασμάτων ἤρατε; καὶ",[αὐτῷ]· ἑπτά.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 8:21,καὶ,αὐτοῖς· οὔπω συνίετε;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 8:24,καὶ ἀναβλέψας,· βλέπω τοὺς ἀνθρώπους ὅτι ὡς δένδρα ὁρῶ περιπατοῦντας.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 8:26,καὶ ἀπέστειλεν αὐτὸν εἰς οἶκον αὐτοῦ,· μηδὲ εἰς τὴν κώμην εἰσέλθῃς.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 8:27,κώμας Καισαρείας τῆς Φιλίππου· καὶ ἐν τῇ ὁδῷ ἐπηρώτα τοὺς μαθητὰς αὐτοῦ,αὐτοῖς· τίνα με λέγουσιν οἱ ἄνθρωποι εἶναι;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 8:27,καὶ ἐν τῇ ὁδῷ ἐπηρώτα τοὺς μαθητὰς αὐτοῦ λέγων αὐτοῖς· τίνα με,οἱ ἄνθρωποι εἶναι;
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 8:28,οἱ δὲ εἶπαν αὐτῷ,"[ὅτι] Ἰωάννην τὸν βαπτιστήν, καὶ ἄλλοι Ἠλίαν, ἄλλοι δὲ ὅτι εἷς τῶν προφητῶν."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Mark 8:29,καὶ αὐτὸς ἐπηρώτα αὐτούς· ὑμεῖς δὲ τίνα με,εἶναι; ἀποκριθεὶς ὁ Πέτρος λέγει αὐτῷ· σὺ εἶ ὁ χριστός.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 8:29,καὶ αὐτὸς ἐπηρώτα αὐτούς· ὑμεῖς δὲ τίνα με λέγετε εἶναι; ἀποκριθεὶς ὁ Πέτρος,αὐτῷ· σὺ εἶ ὁ χριστός.
λέγωσιν,λέγω,present,active,subjunctive,third person,—,—,plural,Mark 8:30,καὶ ἐπετίμησεν αὐτοῖς ἵνα μηδενὶ,περὶ αὐτοῦ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 8:33,ὁ δὲ ἐπιστραφεὶς καὶ ἰδὼν τοὺς μαθητὰς αὐτοῦ ἐπετίμησεν  Πέτρῳ καὶ,"· ὕπαγε ὀπίσω μου, σατανᾶ, ὅτι οὐ φρονεῖς τὰ τοῦ θεοῦ ἀλλὰ τὰ τῶν ἀνθρώπων."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 9:1,Καὶ,αὐτοῖς· ἀμὴν λέγω ὑμῖν ὅτι εἰσίν τινες ὧδε τῶν ἑστηκότων οἵτινες οὐ μὴ
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 9:1,Καὶ ἔλεγεν αὐτοῖς· ἀμὴν,ὑμῖν ὅτι εἰσίν τινες ὧδε τῶν ἑστηκότων οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 9:5,καὶ ἀποκριθεὶς ὁ Πέτρος,"τῷ Ἰησοῦ· ῥαββί, καλόν ἐστιν ἡμᾶς ὧδε εἶναι, καὶ ποιήσωμεν τρεῖς σκηνάς, σοὶ"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 9:11,Καὶ ἐπηρώτων αὐτὸν,· ὅτι λέγουσιν οἱ γραμματεῖς ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 9:11,Καὶ ἐπηρώτων αὐτὸν λέγοντες· ὅτι,οἱ γραμματεῖς ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 9:13,ἀλλὰ,"ὑμῖν ὅτι καὶ Ἠλίας ἐλήλυθεν, καὶ ἐποίησαν αὐτῷ ὅσα ἤθελον, καθὼς γέγραπται ἐπʼ αὐτόν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 9:19,ὁ δὲ ἀποκριθεὶς αὐτοῖς,"· ὦ γενεὰ ἄπιστος, ἕως πότε πρὸς ὑμᾶς ἔσομαι; ἕως πότε ἀνέξομαι ὑμῶν; φέρετε αὐτὸν πρός με."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 9:24,εὐθὺς κράξας ὁ πατὴρ τοῦ παιδίου,· πιστεύω· βοήθει μου τῇ ἀπιστίᾳ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 9:25,"Ἰδὼν δὲ ὁ Ἰησοῦς ὅτι ἐπισυντρέχει  ὄχλος, ἐπετίμησεν τῷ πνεύματι τῷ ἀκαθάρτῳ","αὐτῷ· τὸ ἄλαλον καὶ κωφὸν πνεῦμα, ἐγὼ ἐπιτάσσω σοι, ἔξελθε ἐξ αὐτοῦ καὶ μηκέτι εἰσέλθῃς εἰς αὐτόν."
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 9:26,"καὶ κράξας καὶ πολλὰ σπαράξας ἐξῆλθεν·  καὶ ἐγένετο ὡσεὶ νεκρός, ὥστε τοὺς πολλοὺς",ὅτι ἀπέθανεν.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 9:31,ἐδίδασκεν γὰρ τοὺς μαθητὰς αὐτοῦ καὶ,"αὐτοῖς ὅτι ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἀνθρώπων, καὶ ἀποκτενοῦσιν αὐτόν"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 9:35,καὶ καθίσας ἐφώνησεν τοὺς δώδεκα καὶ,"αὐτοῖς· εἴ τις θέλει πρῶτος εἶναι, ἔσται πάντων ἔσχατος καὶ πάντων διάκονος."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 9:41,"Ὃς γὰρ ἂν ποτίσῃ ὑμᾶς ποτήριον ὕδατος ἐν ὀνόματι ὅτι Χριστοῦ ἐστε, ἀμὴν",ὑμῖν ὅτι οὐ μὴ ἀπολέσῃ τὸν μισθὸν αὐτοῦ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 10:11,καὶ,αὐτοῖς· ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ καὶ γαμήσῃ ἄλλην μοιχᾶται ἐπʼ αὐτήν·
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 10:15,ἀμὴν,"ὑμῖν, ὃς ἂν μὴ δέξηται τὴν βασιλείαν τοῦ θεοῦ ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν."
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,Mark 10:18,ὁ δὲ Ἰησοῦς εἶπεν αὐτῷ· τί με,ἀγαθόν; οὐδεὶς ἀγαθὸς εἰ μὴ εἷς ὁ θεός.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 10:23,Καὶ περιβλεψάμενος ὁ Ἰησοῦς,τοῖς μαθηταῖς αὐτοῦ· πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελεύσονται.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 10:24,Οἱ δὲ μαθηταὶ ἐθαμβοῦντο ἐπὶ τοῖς λόγοις αὐτοῦ. ὁ δὲ Ἰησοῦς πάλιν ἀποκριθεὶς,"αὐτοῖς· τέκνα, πῶς δύσκολόν ἐστιν  εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 10:26,οἱ δὲ περισσῶς ἐξεπλήσσοντο,πρὸς ἑαυτούς·  καὶ τίς δύναται σωθῆναι;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 10:27,ἐμβλέψας αὐτοῖς ὁ Ἰησοῦς,"· παρὰ ἀνθρώποις ἀδύνατον, ἀλλʼ οὐ παρὰ θεῷ· πάντα γὰρ δυνατὰ παρὰ τῷ θεῷ."
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 10:28,Ἤρξατο,ὁ Πέτρος αὐτῷ· ἰδοὺ ἡμεῖς ἀφήκαμεν πάντα καὶ ἠκολουθήκαμέν σοι.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 10:29,ἔφη ὁ Ἰησοῦς· ἀμὴν,"ὑμῖν, οὐδείς ἐστιν ὃς ἀφῆκεν οἰκίαν ἢ ἀδελφοὺς ἢ ἀδελφὰς ἢ μητέρα ἢ"
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 10:32,"ἐθαμβοῦντο, οἱ δὲ ἀκολουθοῦντες ἐφοβοῦντο. καὶ παραλαβὼν πάλιν τοὺς δώδεκα ἤρξατο αὐτοῖς",τὰ μέλλοντα αὐτῷ συμβαίνειν
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 10:35,Καὶ προσπορεύονται αὐτῷ Ἰάκωβος καὶ Ἰωάννης οἱ υἱοὶ Ζεβεδαίου,"αὐτῷ· διδάσκαλε, θέλομεν ἵνα ὃ ἐὰν αἰτήσωμέν σε ποιήσῃς ἡμῖν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 10:42,καὶ προσκαλεσάμενος αὐτοὺς ὁ Ἰησοῦς,αὐτοῖς· οἴδατε ὅτι οἱ δοκοῦντες ἄρχειν τῶν ἐθνῶν κατακυριεύουσιν αὐτῶν καὶ οἱ μεγάλοι αὐτῶν κατεξουσιάζουσιν αὐτῶν.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 10:47,καὶ ἀκούσας ὅτι Ἰησοῦς ὁ Ναζαρηνός ἐστιν ἤρξατο κράζειν καὶ,"· υἱὲ Δαυὶδ Ἰησοῦ, ἐλέησόν με."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 10:49,καὶ στὰς ὁ Ἰησοῦς εἶπεν · φωνήσατε αὐτόν. καὶ φωνοῦσιν τὸν τυφλὸν,"αὐτῷ· θάρσει, ἔγειρε, φωνεῖ σε."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 11:2,καὶ,"αὐτοῖς· ὑπάγετε εἰς τὴν κώμην τὴν κατέναντι ὑμῶν, καὶ εὐθὺς εἰσπορευόμενοι εἰς αὐτὴν"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 11:5,καί τινες τῶν ἐκεῖ ἑστηκότων,αὐτοῖς· τί ποιεῖτε λύοντες τὸν πῶλον;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 11:17,καὶ ἐδίδασκεν καὶ,αὐτοῖς· οὐ γέγραπται ὅτι      ὁ οἶκός μου οἶκος προσευχῆς κληθήσεται        πᾶσιν τοῖς ἔθνεσιν
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 11:21,καὶ ἀναμνησθεὶς ὁ Πέτρος,"αὐτῷ· ῥαββί, ἴδε ἡ συκῆ ἣν κατηράσω ἐξήρανται."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 11:22,καὶ ἀποκριθεὶς ὁ Ἰησοῦς,αὐτοῖς·  ἔχετε πίστιν θεοῦ.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 11:23,ἀμὴν,ὑμῖν ὅτι ὃς ἂν εἴπῃ τῷ ὄρει τούτῳ· ἄρθητι καὶ βλήθητι εἰς τὴν
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 11:24,διὰ τοῦτο,"ὑμῖν, πάντα ὅσα προσεύχεσθε καὶ αἰτεῖσθε, πιστεύετε ὅτι ἐλάβετε, καὶ ἔσται ὑμῖν."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 11:28,καὶ,αὐτῷ· ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς; ἢ τίς σοι ἔδωκεν τὴν ἐξουσίαν ταύτην ἵνα ταῦτα ποιῇς;
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 11:31,Καὶ διελογίζοντο πρὸς ἑαυτοὺς,"·  ἐὰν εἴπωμεν· ἐξ οὐρανοῦ, ἐρεῖ· διὰ τί [οὖν] οὐκ ἐπιστεύσατε αὐτῷ;"
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 11:33,Καὶ ἀποκριθέντες τῷ Ἰησοῦ,· οὐκ οἴδαμεν. καὶ  ὁ Ἰησοῦς λέγει αὐτοῖς· οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 11:33,Καὶ ἀποκριθέντες τῷ Ἰησοῦ λέγουσιν· οὐκ οἴδαμεν. καὶ  ὁ Ἰησοῦς,αὐτοῖς· οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 11:33,Καὶ ἀποκριθέντες τῷ Ἰησοῦ λέγουσιν· οὐκ οἴδαμεν. καὶ  ὁ Ἰησοῦς λέγει αὐτοῖς· οὐδὲ ἐγὼ,ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 12:6,ἔτι ἕνα εἶχεν υἱὸν ἀγαπητόν·  ἀπέστειλεν αὐτὸν ἔσχατον πρὸς αὐτοὺς,ὅτι ἐντραπήσονται τὸν υἱόν μου.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 12:14,καὶ ἐλθόντες,"αὐτῷ· διδάσκαλε, οἴδαμεν ὅτι ἀληθὴς εἶ καὶ οὐ μέλει σοι περὶ οὐδενός· οὐ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 12:16,οἱ δὲ ἤνεγκαν. καὶ,αὐτοῖς· τίνος ἡ εἰκὼν αὕτη καὶ ἡ ἐπιγραφή; οἱ δὲ εἶπαν αὐτῷ· Καίσαρος.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 12:18,"Καὶ ἔρχονται Σαδδουκαῖοι πρὸς αὐτόν, οἵτινες","ἀνάστασιν μὴ εἶναι, καὶ ἐπηρώτων αὐτὸν λέγοντες·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 12:18,"Καὶ ἔρχονται Σαδδουκαῖοι πρὸς αὐτόν, οἵτινες λέγουσιν ἀνάστασιν μὴ εἶναι, καὶ ἐπηρώτων αὐτὸν",·
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 12:26,ἐν τῇ βίβλῳ Μωϋσέως ἐπὶ τοῦ βάτου πῶς εἶπεν αὐτῷ ὁ θεὸς,· ἐγὼ ὁ θεὸς Ἀβραὰμ καὶ [ὁ] θεὸς Ἰσαὰκ καὶ [ὁ] θεὸς Ἰακώβ;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 12:35,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς,διδάσκων ἐν τῷ ἱερῷ· πῶς λέγουσιν οἱ γραμματεῖς ὅτι ὁ χριστὸς υἱὸς Δαυίδ ἐστιν;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 12:35,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς ἔλεγεν διδάσκων ἐν τῷ ἱερῷ· πῶς,οἱ γραμματεῖς ὅτι ὁ χριστὸς υἱὸς Δαυίδ ἐστιν;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 12:37,αὐτὸς  Δαυὶδ,"αὐτὸν κύριον, καὶ πόθεν αὐτοῦ ἐστιν υἱός;  Καὶ [ὁ] πολὺς ὄχλος ἤκουεν αὐτοῦ ἡδέως."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 12:38,Καὶ ἐν τῇ διδαχῇ αὐτοῦ,· βλέπετε ἀπὸ τῶν γραμματέων τῶν θελόντων ἐν στολαῖς περιπατεῖν καὶ ἀσπασμοὺς ἐν ταῖς ἀγοραῖς
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 12:43,καὶ προσκαλεσάμενος τοὺς μαθητὰς αὐτοῦ εἶπεν αὐτοῖς· ἀμὴν,ὑμῖν ὅτι ἡ χήρα αὕτη ἡ πτωχὴ πλεῖον πάντων ἔβαλεν τῶν βαλλόντων εἰς τὸ γαζοφυλάκιον·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 13:1,Καὶ ἐκπορευομένου αὐτοῦ ἐκ τοῦ ἱεροῦ,"αὐτῷ εἷς  τῶν μαθητῶν αὐτοῦ· διδάσκαλε, ἴδε ποταποὶ λίθοι καὶ ποταπαὶ οἰκοδομαί."
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 13:5,Ὁ δὲ Ἰησοῦς ἤρξατο,αὐτοῖς·  βλέπετε μή τις ὑμᾶς πλανήσῃ·
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 13:6,πολλοὶ  ἐλεύσονται ἐπὶ τῷ ὀνόματί μου,"ὅτι ἐγώ εἰμι, καὶ πολλοὺς πλανήσουσιν."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 13:30,Ἀμὴν,ὑμῖν ὅτι οὐ μὴ παρέλθῃ ἡ γενεὰ αὕτη μέχρις οὗ ταῦτα πάντα γένηται.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 13:37,ὃ δὲ ὑμῖν,"πᾶσιν λέγω, γρηγορεῖτε."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 13:37,ὃ δὲ ὑμῖν λέγω πᾶσιν,", γρηγορεῖτε."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 14:2,—,"γάρ· μὴ ἐν τῇ ἑορτῇ, μήποτε ἔσται θόρυβος τοῦ λαοῦ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 14:9,ἀμὴν δὲ,"ὑμῖν, ὅπου ἐὰν κηρυχθῇ τὸ εὐαγγέλιον  εἰς ὅλον τὸν κόσμον, καὶ ὃ ἐποίησεν"
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Mark 14:12,"Καὶ τῇ πρώτῃ ἡμέρᾳ τῶν ἀζύμων, ὅτε τὸ πάσχα ἔθυον,",αὐτῷ οἱ μαθηταὶ αὐτοῦ· ποῦ θέλεις ἀπελθόντες ἑτοιμάσωμεν ἵνα φάγῃς τὸ πάσχα;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:13,καὶ ἀποστέλλει δύο τῶν μαθητῶν αὐτοῦ καὶ,"αὐτοῖς· ὑπάγετε εἰς τὴν πόλιν, καὶ ἀπαντήσει ὑμῖν ἄνθρωπος κεράμιον ὕδατος βαστάζων· ἀκολουθήσατε αὐτῷ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:14,καὶ ὅπου ἐὰν εἰσέλθῃ εἴπατε τῷ οἰκοδεσπότῃ ὅτι ὁ διδάσκαλος,· ποῦ ἐστιν τὸ κατάλυμά μου ὅπου τὸ πάσχα μετὰ τῶν μαθητῶν μου φάγω;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 14:18,καὶ ἀνακειμένων αὐτῶν καὶ ἐσθιόντων ὁ Ἰησοῦς εἶπεν· ἀμὴν,ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με ὁ ἐσθίων μετʼ ἐμοῦ.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 14:19,ἤρξαντο λυπεῖσθαι καὶ,αὐτῷ εἷς κατὰ εἷς· μήτι ἐγώ;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 14:25,ἀμὴν,ὑμῖν ὅτι οὐκέτι οὐ μὴ πίω ἐκ τοῦ γενήματος τῆς ἀμπέλου ἕως τῆς
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:27,καὶ,"αὐτοῖς ὁ Ἰησοῦς  ὅτι πάντες σκανδαλισθήσεσθε , ὅτι γέγραπται·      πατάξω τὸν ποιμένα        καὶ τὰ πρόβατα διασκορπισθήσονται."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:30,καὶ,αὐτῷ ὁ Ἰησοῦς· ἀμὴν λέγω σοι ὅτι σὺ σήμερον ταύτῃ τῇ νυκτὶ πρὶν
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Mark 14:30,καὶ λέγει αὐτῷ ὁ Ἰησοῦς· ἀμὴν,σοι ὅτι σὺ σήμερον ταύτῃ τῇ νυκτὶ πρὶν ἢ δὶς ἀλέκτορα φωνῆσαι τρίς με ἀπαρνήσῃ.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 14:31,"ὁ δὲ ἐκπερισσῶς ἐλάλει· ἐὰν δέῃ με συναποθανεῖν σοι, οὐ μή σε ἀπαρνήσομαι. ὡσαύτως δὲ καὶ πάντες",.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:32,Καὶ ἔρχονται εἰς χωρίον οὗ τὸ ὄνομα Γεθσημανὶ  καὶ,τοῖς μαθηταῖς αὐτοῦ· καθίσατε ὧδε ἕως προσεύξωμαι.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:34,καὶ,αὐτοῖς· περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου· μείνατε ὧδε καὶ γρηγορεῖτε.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 14:36,καὶ,"· αββα ὁ πατήρ, πάντα δυνατά σοι· παρένεγκε τὸ ποτήριον τοῦτο ἀπʼ ἐμοῦ· ἀλλʼ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:37,"καὶ ἔρχεται καὶ εὑρίσκει αὐτοὺς καθεύδοντας, καὶ","τῷ Πέτρῳ· Σίμων, καθεύδεις; οὐκ ἴσχυσας μίαν ὥραν γρηγορῆσαι;"
