Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 6:56,"ἢ εἰς ἀγρούς, ἐν ταῖς ἀγοραῖς ἐτίθεσαν τοὺς ἀσθενοῦντας καὶ παρεκάλουν αὐτὸν",ἵνα,κἂν τοῦ κρασπέδου τοῦ ἱματίου αὐτοῦ ἅψωνται· καὶ ὅσοι ἂν ἥψαντο αὐτοῦ ἐσῴζοντο.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 7:9,"καὶ ἔλεγεν αὐτοῖς· καλῶς ἀθετεῖτε τὴν ἐντολὴν τοῦ θεοῦ,",ἵνα,τὴν παράδοσιν ὑμῶν στήσητε.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 7:26,"ἡ δὲ γυνὴ ἦν Ἑλληνίς, Συροφοινίκισσα τῷ γένει· καὶ ἠρώτα αὐτὸν",ἵνα,τὸ δαιμόνιον ἐκβάλῃ ἐκ τῆς θυγατρὸς αὐτῆς.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 7:32,Καὶ φέρουσιν αὐτῷ κωφὸν καὶ μογιλάλον καὶ παρακαλοῦσιν αὐτὸν,ἵνα,ἐπιθῇ αὐτῷ τὴν χεῖρα.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 7:36,καὶ διεστείλατο αὐτοῖς,ἵνα,"μηδενὶ λέγωσιν· ὅσον δὲ αὐτοῖς διεστέλλετο, αὐτοὶ μᾶλλον περισσότερον ἐκήρυσσον.",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 8:6,καὶ λαβὼν τοὺς ἑπτὰ ἄρτους εὐχαριστήσας ἔκλασεν καὶ ἐδίδου τοῖς μαθηταῖς αὐτοῦ,ἵνα,"παρατιθῶσιν, καὶ παρέθηκαν τῷ ὄχλῳ.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 8:22,Καὶ ἔρχονται εἰς Βηθσαϊδάν. Καὶ φέρουσιν αὐτῷ τυφλὸν καὶ παρακαλοῦσιν αὐτὸν,ἵνα,αὐτοῦ ἅψηται.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 8:30,καὶ ἐπετίμησεν αὐτοῖς,ἵνα,μηδενὶ λέγωσιν περὶ αὐτοῦ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 9:9,Καὶ καταβαινόντων αὐτῶν ἐκ τοῦ ὄρους διεστείλατο αὐτοῖς,ἵνα,"μηδενὶ ἃ εἶδον διηγήσωνται, εἰ μὴ ὅταν ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ἀναστῇ.",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 9:12,ὁ δὲ ἔφη αὐτοῖς·  Ἠλίας μὲν ἐλθὼν πρῶτον ἀποκαθιστάνει πάντα· καὶ πῶς γέγραπται ἐπὶ τὸν υἱὸν τοῦ ἀνθρώπου,ἵνα,πολλὰ πάθῃ καὶ ἐξουδενηθῇ;,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 9:18,ἀφρίζει καὶ τρίζει τοὺς ὀδόντας καὶ ξηραίνεται· καὶ εἶπα τοῖς μαθηταῖς σου,ἵνα,"αὐτὸ ἐκβάλωσιν, καὶ οὐκ ἴσχυσαν.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 9:22,καὶ πολλάκις καὶ εἰς πῦρ αὐτὸν ἔβαλεν καὶ εἰς ὕδατα,ἵνα,"ἀπολέσῃ αὐτόν· ἀλλʼ εἴ τι δύνῃ, βοήθησον ἡμῖν σπλαγχνισθεὶς ἐφʼ ἡμᾶς.",ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 9:30,"Κἀκεῖθεν ἐξελθόντες παρεπορεύοντο διὰ τῆς Γαλιλαίας, καὶ οὐκ ἤθελεν",ἵνα,τις γνοῖ·,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 10:13,Καὶ προσέφερον αὐτῷ παιδία,ἵνα,αὐτῶν ἅψηται· οἱ δὲ μαθηταὶ ἐπετίμησαν αὐτοῖς.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
