Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Luke 12:39,τοῦτο δὲ γινώσκετε ὅτι,εἰ,"ᾔδει ὁ οἰκοδεσπότης ποίᾳ ὥρᾳ ὁ κλέπτης ἔρχεται, οὐκ ἂν ἀφῆκεν διορυχθῆναι τὸν οἶκον αὐτοῦ.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 12:49,"Πῦρ ἦλθον βαλεῖν ἐπὶ τὴν γῆν, καὶ τί θέλω",εἰ,ἤδη ἀνήφθη.,εἰ,Louw Nida 90.26,ει,conjunction,—
NA28,Luke 13:9,κἂν μὲν ποιήσῃ καρπὸν εἰς τὸ μέλλον·,εἰ,"δὲ μή γε, ἐκκόψεις αὐτήν.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 13:23,"Εἶπεν δέ τις αὐτῷ· κύριε,",εἰ,ὀλίγοι οἱ σῳζόμενοι; ὁ δὲ εἶπεν πρὸς αὐτούς·,εἰ,Louw Nida 90.26,ει,particle,interrogative
NA28,Luke 14:26,—,εἴ,τις ἔρχεται πρός με καὶ οὐ μισεῖ τὸν πατέρα ἑαυτοῦ καὶ τὴν μητέρα,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 14:28,"Τίς γὰρ ἐξ ὑμῶν θέλων πύργον οἰκοδομῆσαι οὐχὶ πρῶτον καθίσας ψηφίζει τὴν δαπάνην,",εἰ,ἔχει εἰς ἀπαρτισμόν;,εἰ,Louw Nida 90.26,ει,"conjunction, particle",—
NA28,Luke 14:31,Ἢ τίς βασιλεὺς πορευόμενος ἑτέρῳ βασιλεῖ συμβαλεῖν εἰς πόλεμον οὐχὶ καθίσας πρῶτον βουλεύσεται,εἰ,δυνατός ἐστιν ἐν δέκα χιλιάσιν ὑπαντῆσαι τῷ μετὰ εἴκοσι χιλιάδων ἐρχομένῳ ἐπʼ αὐτόν;,εἰ,Louw Nida 90.26,ει,"conjunction, particle",—
NA28,Luke 14:32,—,εἰ,"δὲ μή γε, ἔτι αὐτοῦ πόρρω ὄντος πρεσβείαν ἀποστείλας ἐρωτᾷ τὰ πρὸς εἰρήνην.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 16:11,—,εἰ,"οὖν ἐν τῷ ἀδίκῳ μαμωνᾷ πιστοὶ οὐκ ἐγένεσθε, τὸ ἀληθινὸν τίς ὑμῖν πιστεύσει;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 16:12,καὶ,εἰ,"ἐν τῷ ἀλλοτρίῳ πιστοὶ οὐκ ἐγένεσθε, τὸ ὑμέτερον τίς ὑμῖν δώσει;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 16:31,εἶπεν δὲ αὐτῷ·,εἰ,"Μωϋσέως καὶ τῶν προφητῶν οὐκ ἀκούουσιν, οὐδʼ ἐάν τις ἐκ νεκρῶν ἀναστῇ πεισθήσονται.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 17:2,λυσιτελεῖ αὐτῷ,εἰ,λίθος μυλικὸς περίκειται περὶ τὸν τράχηλον αὐτοῦ καὶ ἔρριπται εἰς τὴν θάλασσαν ἢ,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 17:6,εἶπεν δὲ ὁ κύριος·,εἰ,"ἔχετε πίστιν ὡς κόκκον σινάπεως, ἐλέγετε ἂν  τῇ συκαμίνῳ [ταύτῃ]· ἐκριζώθητι καὶ φυτεύθητι",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 17:18,οὐχ εὑρέθησαν ὑποστρέψαντες δοῦναι δόξαν τῷ θεῷ,εἰ,μὴ ὁ ἀλλογενὴς οὗτος;,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,Luke 18:4,καὶ οὐκ ἤθελεν ἐπὶ χρόνον. μετὰ δὲ ταῦτα εἶπεν ἐν ἑαυτῷ·,εἰ,"καὶ τὸν θεὸν οὐ φοβοῦμαι οὐδὲ ἄνθρωπον ἐντρέπομαι,",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 18:19,εἶπεν δὲ αὐτῷ ὁ Ἰησοῦς· τί με λέγεις ἀγαθόν; οὐδεὶς ἀγαθὸς,εἰ,μὴ εἷς ὁ θεός.,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,Luke 19:8,"σταθεὶς δὲ  Ζακχαῖος εἶπεν πρὸς τὸν κύριον· ἰδοὺ τὰ ἡμίσιά μου τῶν ὑπαρχόντων, κύριε, τοῖς πτωχοῖς δίδωμι, καὶ",εἴ,τινός τι ἐσυκοφάντησα ἀποδίδωμι τετραπλοῦν.,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 19:42,λέγων ὅτι,εἰ,ἔγνως ἐν τῇ ἡμέρᾳ ταύτῃ καὶ σὺ τὰ πρὸς εἰρήνην· νῦν δὲ ἐκρύβη ἀπὸ ὀφθαλμῶν σου.,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 22:42,"λέγων·  πάτερ,",εἰ,βούλει παρένεγκε τοῦτο τὸ ποτήριον ἀπʼ ἐμοῦ· πλὴν μὴ τὸ θέλημά μου ἀλλὰ τὸ σὸν γινέσθω.,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 22:49,"Ἰδόντες δὲ οἱ περὶ αὐτὸν τὸ ἐσόμενον εἶπαν· κύριε,",εἰ,πατάξομεν ἐν μαχαίρῃ;,εἰ,Louw Nida 90.26,ει,particle,interrogative
NA28,Luke 22:67,λέγοντες·,εἰ,"σὺ εἶ ὁ χριστός, εἰπὸν ἡμῖν. εἶπεν δὲ αὐτοῖς· ἐὰν ὑμῖν εἴπω, οὐ μὴ πιστεύσητε·",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 23:6,Πιλᾶτος δὲ ἀκούσας  ἐπηρώτησεν,εἰ,"ὁ ἄνθρωπος Γαλιλαῖός ἐστιν,",εἰ,Louw Nida 90.26,ει,particle,interrogative
NA28,Luke 23:31,ὅτι,εἰ,"ἐν τῷ ὑγρῷ ξύλῳ ταῦτα ποιοῦσιν, ἐν τῷ ξηρῷ τί γένηται;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 23:35,"Καὶ εἱστήκει ὁ λαὸς θεωρῶν.  ἐξεμυκτήριζον δὲ καὶ οἱ ἄρχοντες λέγοντες· ἄλλους ἔσωσεν, σωσάτω ἑαυτόν,",εἰ,οὗτός ἐστιν ὁ χριστὸς τοῦ θεοῦ ὁ ἐκλεκτός.,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,Luke 23:37,καὶ λέγοντες·,εἰ,"σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων, σῶσον σεαυτόν.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 1:25,καὶ ἠρώτησαν αὐτὸν καὶ εἶπαν αὐτῷ· τί οὖν βαπτίζεις,εἰ,σὺ οὐκ εἶ ὁ χριστὸς οὐδὲ Ἠλίας οὐδὲ ὁ προφήτης;,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 3:12,—,εἰ,"τὰ ἐπίγεια εἶπον ὑμῖν καὶ οὐ πιστεύετε, πῶς ἐὰν εἴπω ὑμῖν τὰ ἐπουράνια πιστεύσετε;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 3:13,καὶ οὐδεὶς ἀναβέβηκεν εἰς τὸν οὐρανὸν,εἰ,"μὴ ὁ ἐκ τοῦ οὐρανοῦ καταβάς, ὁ υἱὸς τοῦ ἀνθρώπου.",εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,John 4:10,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῇ·,εἰ,ᾔδεις τὴν δωρεὰν τοῦ θεοῦ καὶ τίς ἐστιν ὁ λέγων σοι· δός μοι,εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 5:46,—,εἰ,"γὰρ ἐπιστεύετε Μωϋσεῖ, ἐπιστεύετε ἂν ἐμοί· περὶ γὰρ ἐμοῦ ἐκεῖνος ἔγραψεν.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 5:47,—,εἰ,"δὲ τοῖς ἐκείνου γράμμασιν οὐ πιστεύετε, πῶς τοῖς ἐμοῖς ῥήμασιν πιστεύσετε;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 6:22,Τῇ ἐπαύριον ὁ ὄχλος ὁ ἑστηκὼς πέραν τῆς θαλάσσης εἶδον ὅτι πλοιάριον ἄλλο οὐκ ἦν ἐκεῖ,εἰ,μὴ ἓν  καὶ ὅτι οὐ συνεισῆλθεν τοῖς μαθηταῖς αὐτοῦ ὁ Ἰησοῦς εἰς τὸ,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,John 6:46,οὐχ ὅτι τὸν πατέρα ἑώρακέν τις,εἰ,"μὴ ὁ ὢν παρὰ τοῦ θεοῦ, οὗτος ἑώρακεν τὸν πατέρα.",εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,John 7:4,οὐδεὶς γάρ τι ἐν κρυπτῷ ποιεῖ καὶ ζητεῖ αὐτὸς ἐν παρρησίᾳ εἶναι.,εἰ,"ταῦτα ποιεῖς, φανέρωσον σεαυτὸν τῷ κόσμῳ.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 7:23,—,εἰ,"περιτομὴν λαμβάνει  ἄνθρωπος ἐν σαββάτῳ ἵνα μὴ λυθῇ ὁ νόμος  Μωϋσέως,  ἐμοὶ χολᾶτε",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 8:19,ἔλεγον οὖν αὐτῷ· ποῦ ἐστιν ὁ πατήρ σου;  ἀπεκρίθη  Ἰησοῦς· οὔτε ἐμὲ οἴδατε οὔτε τὸν πατέρα μου·,εἰ,"ἐμὲ ᾔδειτε, καὶ τὸν πατέρα μου ἂν ᾔδειτε.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 8:39,Ἀπεκρίθησαν καὶ εἶπαν αὐτῷ· ὁ πατὴρ ἡμῶν Ἀβραάμ ἐστιν. λέγει  αὐτοῖς ὁ Ἰησοῦς·,εἰ,"τέκνα τοῦ Ἀβραάμ ἐστε, τὰ ἔργα τοῦ Ἀβραὰμ ἐποιεῖτε·",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 8:42,εἶπεν  αὐτοῖς ὁ Ἰησοῦς·,εἰ,"ὁ θεὸς πατὴρ ὑμῶν ἦν ἠγαπᾶτε ἂν ἐμέ, ἐγὼ γὰρ ἐκ τοῦ θεοῦ",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 8:46,τίς ἐξ ὑμῶν ἐλέγχει με περὶ ἁμαρτίας;,εἰ,"ἀλήθειαν λέγω, διὰ τί ὑμεῖς οὐ πιστεύετέ μοι;",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 9:25,ἀπεκρίθη οὖν ἐκεῖνος·,εἰ,ἁμαρτωλός ἐστιν οὐκ οἶδα· ἓν οἶδα ὅτι τυφλὸς ὢν ἄρτι βλέπω.,εἰ,Louw Nida 90.26,ει,particle,interrogative
NA28,John 9:33,—,εἰ,"μὴ ἦν οὗτος παρὰ θεοῦ, οὐκ ἠδύνατο ποιεῖν οὐδέν.",εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,John 9:41,εἶπεν αὐτοῖς ὁ Ἰησοῦς·,εἰ,"τυφλοὶ ἦτε, οὐκ ἂν εἴχετε ἁμαρτίαν· νῦν δὲ λέγετε ὅτι βλέπομεν, ἡ ἁμαρτία ὑμῶν μένει.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 10:10,ὁ κλέπτης οὐκ ἔρχεται,εἰ,μὴ ἵνα κλέψῃ καὶ θύσῃ καὶ ἀπολέσῃ· ἐγὼ ἦλθον ἵνα ζωὴν ἔχωσιν καὶ περισσὸν ἔχωσιν.,εἰ,Louw Nida 89.131,ει,conjunction,—
NA28,John 10:24,ἐκύκλωσαν οὖν αὐτὸν οἱ Ἰουδαῖοι καὶ ἔλεγον αὐτῷ· ἕως πότε τὴν ψυχὴν ἡμῶν αἴρεις;,εἰ,"σὺ εἶ ὁ χριστός, εἰπὲ ἡμῖν παρρησίᾳ.",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 10:35,—,εἰ,"ἐκείνους εἶπεν θεοὺς πρὸς οὓς ὁ λόγος τοῦ θεοῦ ἐγένετο, καὶ οὐ δύναται λυθῆναι ἡ γραφή,",εἰ,Louw Nida 89.65,ει,conjunction,—
NA28,John 10:37,—,εἰ,"οὐ ποιῶ τὰ ἔργα τοῦ πατρός μου, μὴ πιστεύετέ μοι·",εἰ,Louw Nida 89.65,ει,conjunction,—
